Reflection: 2
Expansion: 0
OuterContraction: 2
InContraction: 0
Shrink: 96
K_max	Best Sigma	Accuracy
10	0.457890309081601	0.9602543720190779
20	0.457890309081601	0.9602543720190779
30	0.457890309081601	0.9602543720190779
40	0.457890309081601	0.9602543720190779
50	0.457890309081601	0.9602543720190779
60	0.457890309081601	0.9602543720190779
70	0.457890309081601	0.9602543720190779
80	0.457890309081601	0.9602543720190779
90	0.457890309081601	0.9602543720190779
100	0.457890309081601	0.9602543720190779
---------
10	0.457890309081601	0.9571428571428572
20	0.457890309081601	0.9571428571428572
30	0.457890309081601	0.9571428571428572
40	0.457890309081601	0.9571428571428572
50	0.457890309081601	0.9571428571428572
60	0.457890309081601	0.9571428571428572
70	0.457890309081601	0.9571428571428572
80	0.457890309081601	0.9571428571428572
90	0.457890309081601	0.9571428571428572
100	0.457890309081601	0.9571428571428572
