Reflection: 3
Expansion: 0
OuterContraction: 2
InContraction: 1
Shrink: 94
K_max	Best Sigma	Accuracy
10	1.0064608128457646	0.9682034976152624
20	1.0064608128457646	0.9682034976152624
30	1.0064608128457646	0.9682034976152624
40	1.0064608128457646	0.9682034976152624
50	1.0064608128457646	0.9682034976152624
60	1.0064608128457646	0.9682034976152624
70	1.0064608128457646	0.9682034976152624
80	1.0064608128457646	0.9682034976152624
90	1.0064608128457646	0.9682034976152624
100	1.0064608128457646	0.9682034976152624
---------
10	1.0064608128457646	0.9571428571428572
20	1.0064608128457646	0.9571428571428572
30	1.0064608128457646	0.9571428571428572
40	1.0064608128457646	0.9571428571428572
50	1.0064608128457646	0.9571428571428572
60	1.0064608128457646	0.9571428571428572
70	1.0064608128457646	0.9571428571428572
80	1.0064608128457646	0.9571428571428572
90	1.0064608128457646	0.9571428571428572
100	1.0064608128457646	0.9571428571428572
