K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	-0.13004864459981608	0.9459459459459459
10	1.5	0.7	0.5	-0.9647434241125112	0.9634340222575517
10	1.5	0.5	0.1	-0.9720220490341941	0.9634340222575517
10	1.5	0.5	0.5	-0.9647434241125112	0.9634340222575517
10	2	0.7	0.1	-0.9749334990028673	0.9634340222575517
10	2	0.7	0.5	-0.9647434241125112	0.9634340222575517
10	2	0.5	0.1	-0.9720220490341941	0.9634340222575517
10	2	0.5	0.5	-0.9647434241125112	0.9634340222575517
20	1.5	0.7	0.1	-0.23143800021171868	0.9459459459459459
20	1.5	0.7	0.5	-0.9647434241125112	0.9634340222575517
20	1.5	0.5	0.1	-0.9806120380580851	0.9634340222575517
20	1.5	0.5	0.5	-0.9579392397213176	0.9634340222575517
20	2	0.7	0.1	-0.9869594836363146	0.9634340222575517
20	2	0.7	0.5	-0.9552175659648402	0.9634340222575517
20	2	0.5	0.1	-0.9806120380580851	0.9634340222575517
20	2	0.5	0.5	-0.9579392397213176	0.9634340222575517
30	1.5	0.7	0.1	-0.13333917357451586	0.9459459459459459
30	1.5	0.7	0.5	-0.9647434241125112	0.9634340222575517
30	1.5	0.5	0.1	-0.9771271849860004	0.9634340222575517
30	1.5	0.5	0.5	-0.9579392397213176	0.9634340222575517
30	2	0.7	0.1	-0.9771271849860004	0.9634340222575517
30	2	0.7	0.5	-0.9552175659648402	0.9634340222575517
30	2	0.5	0.1	-0.9771271849860004	0.9634340222575517
30	2	0.5	0.5	-0.9579392397213176	0.9634340222575517
40	1.5	0.7	0.1	-0.16031125655660042	0.9459459459459459
40	1.5	0.7	0.5	-0.9647434241125112	0.9634340222575517
40	1.5	0.5	0.1	-0.9595985545136576	0.9634340222575517
40	1.5	0.5	0.5	-0.9579392397213176	0.9634340222575517
40	2	0.7	0.1	-0.9575406066741161	0.9634340222575517
40	2	0.7	0.5	-0.9552175659648402	0.9634340222575517
40	2	0.5	0.1	-0.9595985545136576	0.9634340222575517
40	2	0.5	0.5	-0.9579392397213176	0.9634340222575517
50	1.5	0.7	0.1	-0.18225264329811386	0.9459459459459459
50	1.5	0.7	0.5	-0.9647434241125112	0.9634340222575517
50	1.5	0.5	0.1	-0.9753447068795682	0.9634340222575517
50	1.5	0.5	0.5	-0.9579392397213176	0.9634340222575517
50	2	0.7	0.1	-0.979585219986391	0.9634340222575517
50	2	0.7	0.5	-0.9552175659648402	0.9634340222575517
50	2	0.5	0.1	-0.9753447068795682	0.9634340222575517
50	2	0.5	0.5	-0.9579392397213176	0.9634340222575517
60	1.5	0.7	0.1	-0.22720696237697985	0.9459459459459459
60	1.5	0.7	0.5	-0.9642417946063836	0.9634340222575517
60	1.5	0.5	0.1	-0.9647115746200587	0.9634340222575517
60	1.5	0.5	0.5	-0.9645841766502485	0.9634340222575517
60	2	0.7	0.1	-0.9646988348230777	0.9634340222575517
60	2	0.7	0.5	-0.9645204776653434	0.9634340222575517
60	2	0.5	0.1	-0.9647115746200587	0.9634340222575517
60	2	0.5	0.5	-0.9645841766502485	0.9634340222575517
70	1.5	0.7	0.1	-0.14950129124810288	0.9459459459459459
70	1.5	0.7	0.5	-0.9642417946063836	0.9634340222575517
70	1.5	0.5	0.1	-0.9812852141048068	0.9634340222575517
70	1.5	0.5	0.5	-0.9899687751300608	0.9634340222575517
70	2	0.7	0.1	-0.9879019301017251	0.9634340222575517
70	2	0.7	0.5	-0.9645204776653434	0.9634340222575517
70	2	0.5	0.1	-0.9812852141048068	0.9634340222575517
70	2	0.5	0.5	-0.9899687751300608	0.9634340222575517
80	1.5	0.7	0.1	-0.1019730787916525	0.9459459459459459
80	1.5	0.7	0.5	-0.9642417946063836	0.9634340222575517
80	1.5	0.5	0.1	-0.9562164551307581	0.9634340222575517
80	1.5	0.5	0.5	-0.9782461856365138	0.9634340222575517
80	2	0.7	0.1	-0.9562164551307581	0.9634340222575517
80	2	0.7	0.5	-0.9836472902461147	0.9634340222575517
80	2	0.5	0.1	-0.9562164551307581	0.9634340222575517
80	2	0.5	0.5	-0.9782461856365138	0.9634340222575517
90	1.5	0.7	0.1	-0.19242066904643262	0.9459459459459459
90	1.5	0.7	0.5	-0.9642417946063836	0.9634340222575517
90	1.5	0.5	0.1	-0.9864099385687366	0.9634340222575517
90	1.5	0.5	0.5	-0.9782461856365138	0.9634340222575517
90	2	0.7	0.1	-0.9587745458252841	0.9634340222575517
90	2	0.7	0.5	-0.9836472902461147	0.9634340222575517
90	2	0.5	0.1	-0.9864099385687366	0.9634340222575517
90	2	0.5	0.5	-0.9782461856365138	0.9634340222575517
100	1.5	0.7	0.1	-0.13857147421637658	0.9459459459459459
100	1.5	0.7	0.5	-0.9642417946063836	0.9634340222575517
