K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.19419282537139698	0.9475357710651828
10	1.5	0.7	0.5	0.3480943547351313	0.9475357710651828
10	1.5	0.5	0.1	0.9589692028026708	0.9634340222575517
10	1.5	0.5	0.5	0.9757727835435958	0.9634340222575517
10	2	0.7	0.1	0.9522477705063009	0.9634340222575517
10	2	0.7	0.5	0.9757727835435958	0.9634340222575517
10	2	0.5	0.1	0.9589692028026708	0.9634340222575517
10	2	0.5	0.5	0.9757727835435958	0.9634340222575517
20	1.5	0.7	0.1	0.21333606375562195	0.9475357710651828
20	1.5	0.7	0.5	0.7730598079428762	0.9602543720190779
20	1.5	0.5	0.1	0.9589692028026708	0.9634340222575517
20	1.5	0.5	0.5	0.9757727835435958	0.9634340222575517
20	2	0.7	0.1	0.9522477705063009	0.9634340222575517
20	2	0.7	0.5	0.9757727835435958	0.9634340222575517
20	2	0.5	0.1	0.9589692028026708	0.9634340222575517
20	2	0.5	0.5	0.9757727835435958	0.9634340222575517
30	1.5	0.7	0.1	0.18722679464147268	0.9475357710651828
30	1.5	0.7	0.5	1.0093799450254455	0.9618441971383148
30	1.5	0.5	0.1	0.9749930024682041	0.9634340222575517
30	1.5	0.5	0.5	0.9718738781666374	0.9634340222575517
30	2	0.7	0.1	0.9746810900380475	0.9634340222575517
30	2	0.7	0.5	0.9703143160158542	0.9634340222575517
30	2	0.5	0.1	0.9749930024682041	0.9634340222575517
30	2	0.5	0.5	0.9718738781666374	0.9634340222575517
40	1.5	0.7	0.1	0.21106237738128547	0.9475357710651828
40	1.5	0.7	0.5	0.8391348954430061	0.9618441971383148
40	1.5	0.5	0.1	0.9644231135714332	0.9634340222575517
40	1.5	0.5	0.5	0.9718738781666374	0.9634340222575517
40	2	0.7	0.1	0.9598832455825681	0.9634340222575517
40	2	0.7	0.5	0.9703143160158542	0.9634340222575517
40	2	0.5	0.1	0.9644231135714332	0.9634340222575517
40	2	0.5	0.5	0.9718738781666374	0.9634340222575517
50	1.5	0.7	0.1	0.22228438070526946	0.9475357710651828
50	1.5	0.7	0.5	0.8360267534837997	0.9618441971383148
50	1.5	0.5	0.1	0.964215904107486	0.9634340222575517
50	1.5	0.5	0.5	0.9718738781666374	0.9634340222575517
50	2	0.7	0.1	0.9595931523330422	0.9634340222575517
50	2	0.7	0.5	0.9703143160158542	0.9634340222575517
50	2	0.5	0.1	0.964215904107486	0.9634340222575517
50	2	0.5	0.5	0.9718738781666374	0.9634340222575517
60	1.5	0.7	0.1	0.2094869387389586	0.9475357710651828
60	1.5	0.7	0.5	0.8493076364160788	0.9618441971383148
60	1.5	0.5	0.1	0.9651012963029713	0.9634340222575517
60	1.5	0.5	0.5	0.9844335278932905	0.9634340222575517
60	2	0.7	0.1	0.9608327014067215	0.9634340222575517
60	2	0.7	0.5	0.9703143160158542	0.9634340222575517
60	2	0.5	0.1	0.9651012963029713	0.9634340222575517
60	2	0.5	0.5	0.9844335278932905	0.9634340222575517
70	1.5	0.7	0.1	0.2284043424016705	0.9475357710651828
70	1.5	0.7	0.5	0.8670337265461522	0.9618441971383148
70	1.5	0.5	0.1	0.9622160008312821	0.9634340222575517
70	1.5	0.5	0.5	0.9844335278932905	0.9634340222575517
70	2	0.7	0.1	0.9567932877463566	0.9634340222575517
70	2	0.7	0.5	0.9703143160158542	0.9634340222575517
70	2	0.5	0.1	0.9622160008312821	0.9634340222575517
70	2	0.5	0.5	0.9844335278932905	0.9634340222575517
80	1.5	0.7	0.1	0.1809383793566403	0.9475357710651828
80	1.5	0.7	0.5	0.8670337265461522	0.9618441971383148
80	1.5	0.5	0.1	0.9827567432378538	0.9634340222575517
80	1.5	0.5	0.5	0.9844335278932905	0.9634340222575517
80	2	0.7	0.1	0.985550327115557	0.9634340222575517
80	2	0.7	0.5	0.9703143160158542	0.9634340222575517
80	2	0.5	0.1	0.9827567432378538	0.9634340222575517
80	2	0.5	0.5	0.9844335278932905	0.9634340222575517
90	1.5	0.7	0.1	0.1785134615826342	0.9475357710651828
90	1.5	0.7	0.5	0.8670337265461522	0.9618441971383148
90	1.5	0.5	0.1	0.9560240798926098	0.9634340222575517
90	1.5	0.5	0.5	0.9844335278932905	0.9634340222575517
90	2	0.7	0.1	0.985550327115557	0.9634340222575517
90	2	0.7	0.5	0.9703143160158542	0.9634340222575517
90	2	0.5	0.1	0.9560240798926098	0.9634340222575517
90	2	0.5	0.5	0.9844335278932905	0.9634340222575517
100	1.5	0.7	0.1	0.2336403743578479	0.9475357710651828
100	1.5	0.7	0.5	0.8568645406955866	0.9618441971383148
100	1.5	0.5	0.1	0.961247506940752	0.9634340222575517
100	1.5	0.5	0.5	0.9844335278932905	0.9634340222575517
100	2	0.7	0.1	0.9554373962996145	0.9634340222575517
100	2	0.7	0.5	0.9703143160158542	0.9634340222575517
100	2	0.5	0.1	0.961247506940752	0.9634340222575517
100	2	0.5	0.5	0.9844335278932905	0.9634340222575517
---------
10	1.5	0.7	0.1	0.19419282537139698	0.9142857142857143
10	1.5	0.7	0.5	0.3480943547351313	0.9285714285714286
10	1.5	0.5	0.1	0.9589692028026708	0.9857142857142858
10	1.5	0.5	0.5	0.9757727835435958	0.9857142857142858
10	2	0.7	0.1	0.9522477705063009	0.9857142857142858
10	2	0.7	0.5	0.9757727835435958	0.9857142857142858
10	2	0.5	0.1	0.9589692028026708	0.9857142857142858
10	2	0.5	0.5	0.9757727835435958	0.9857142857142858
20	1.5	0.7	0.1	0.21333606375562195	0.9142857142857143
20	1.5	0.7	0.5	0.7730598079428762	0.9857142857142858
20	1.5	0.5	0.1	0.9589692028026708	0.9857142857142858
20	1.5	0.5	0.5	0.9757727835435958	0.9857142857142858
20	2	0.7	0.1	0.9522477705063009	0.9857142857142858
20	2	0.7	0.5	0.9757727835435958	0.9857142857142858
20	2	0.5	0.1	0.9589692028026708	0.9857142857142858
20	2	0.5	0.5	0.9757727835435958	0.9857142857142858
30	1.5	0.7	0.1	0.18722679464147268	0.9142857142857143
30	1.5	0.7	0.5	1.0093799450254455	0.9857142857142858
30	1.5	0.5	0.1	0.9749930024682041	0.9857142857142858
30	1.5	0.5	0.5	0.9718738781666374	0.9857142857142858
30	2	0.7	0.1	0.9746810900380475	0.9857142857142858
30	2	0.7	0.5	0.9703143160158542	0.9857142857142858
30	2	0.5	0.1	0.9749930024682041	0.9857142857142858
30	2	0.5	0.5	0.9718738781666374	0.9857142857142858
40	1.5	0.7	0.1	0.21106237738128547	0.9142857142857143
40	1.5	0.7	0.5	0.8391348954430061	0.9857142857142858
40	1.5	0.5	0.1	0.9644231135714332	0.9857142857142858
40	1.5	0.5	0.5	0.9718738781666374	0.9857142857142858
40	2	0.7	0.1	0.9598832455825681	0.9857142857142858
40	2	0.7	0.5	0.9703143160158542	0.9857142857142858
40	2	0.5	0.1	0.9644231135714332	0.9857142857142858
40	2	0.5	0.5	0.9718738781666374	0.9857142857142858
50	1.5	0.7	0.1	0.22228438070526946	0.9142857142857143
50	1.5	0.7	0.5	0.8360267534837997	0.9857142857142858
50	1.5	0.5	0.1	0.964215904107486	0.9857142857142858
50	1.5	0.5	0.5	0.9718738781666374	0.9857142857142858
50	2	0.7	0.1	0.9595931523330422	0.9857142857142858
50	2	0.7	0.5	0.9703143160158542	0.9857142857142858
50	2	0.5	0.1	0.964215904107486	0.9857142857142858
