K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.17462011169867736	0.9475357710651828
10	1.5	0.7	0.5	0.8531501157658088	0.9618441971383148
10	1.5	0.5	0.1	0.976142069652053	0.9634340222575517
10	1.5	0.5	0.5	0.9596267813279585	0.9634340222575517
10	2	0.7	0.1	0.976142069652053	0.9634340222575517
10	2	0.7	0.5	0.9596267813279585	0.9634340222575517
10	2	0.5	0.1	0.976142069652053	0.9634340222575517
10	2	0.5	0.5	0.9596267813279585	0.9634340222575517
20	1.5	0.7	0.1	0.16782664898880328	0.9475357710651828
20	1.5	0.7	0.5	0.9887733895429454	0.9618441971383148
20	1.5	0.5	0.1	0.9693486069421788	0.9634340222575517
20	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
20	2	0.7	0.1	0.9693486069421788	0.9634340222575517
20	2	0.7	0.5	0.9596267813279585	0.9634340222575517
20	2	0.5	0.1	0.9693486069421788	0.9634340222575517
20	2	0.5	0.5	0.9531592939332555	0.9634340222575517
30	1.5	0.7	0.1	0.10778247145929473	0.9475357710651828
30	1.5	0.7	0.5	1.0340083051454187	0.9618441971383148
30	1.5	0.5	0.1	0.9644876941350687	0.9634340222575517
30	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
30	2	0.7	0.1	0.9664320592579128	0.9634340222575517
30	2	0.7	0.5	0.9596267813279585	0.9634340222575517
30	2	0.5	0.1	0.9644876941350687	0.9634340222575517
30	2	0.5	0.5	0.9531592939332555	0.9634340222575517
40	1.5	0.7	0.1	0.19285353633850388	0.9475357710651828
40	1.5	0.7	0.5	1.0340083051454187	0.9618441971383148
40	1.5	0.5	0.1	0.9644876941350687	0.9634340222575517
40	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
40	2	0.7	0.1	0.9664320592579128	0.9634340222575517
40	2	0.7	0.5	0.9596267813279585	0.9634340222575517
40	2	0.5	0.1	0.9644876941350687	0.9634340222575517
40	2	0.5	0.5	0.9531592939332555	0.9634340222575517
50	1.5	0.7	0.1	0.10864123739414985	0.9475357710651828
50	1.5	0.7	0.5	0.8592315307771047	0.9618441971383148
50	1.5	0.5	0.1	0.9807388997100356	0.9634340222575517
50	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
50	2	0.7	0.1	0.9664320592579128	0.9634340222575517
50	2	0.7	0.5	0.9596267813279585	0.9634340222575517
50	2	0.5	0.1	0.9807388997100356	0.9634340222575517
50	2	0.5	0.5	0.9531592939332555	0.9634340222575517
60	1.5	0.7	0.1	0.21541243404388644	0.9475357710651828
60	1.5	0.7	0.5	0.8592315307771047	0.9618441971383148
60	1.5	0.5	0.1	0.9784340350554739	0.9634340222575517
60	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
60	2	0.7	0.1	0.9664320592579128	0.9634340222575517
60	2	0.7	0.5	0.9596267813279585	0.9634340222575517
60	2	0.5	0.1	0.9784340350554739	0.9634340222575517
60	2	0.5	0.5	0.9531592939332555	0.9634340222575517
70	1.5	0.7	0.1	0.13681218010795917	0.9475357710651828
70	1.5	0.7	0.5	0.8592315307771047	0.9618441971383148
70	1.5	0.5	0.1	0.9681257435348345	0.9634340222575517
70	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
70	2	0.7	0.1	0.9715253284175849	0.9634340222575517
70	2	0.7	0.5	0.9596267813279585	0.9634340222575517
70	2	0.5	0.1	0.9681257435348345	0.9634340222575517
70	2	0.5	0.5	0.9531592939332555	0.9634340222575517
80	1.5	0.7	0.1	0.14749508895646837	0.9475357710651828
80	1.5	0.7	0.5	0.8592315307771047	0.9618441971383148
80	1.5	0.5	0.1	0.9765458253431749	0.9634340222575517
80	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
80	2	0.7	0.1	0.9833134429492615	0.9634340222575517
80	2	0.7	0.5	0.9596267813279585	0.9634340222575517
80	2	0.5	0.1	0.9765458253431749	0.9634340222575517
80	2	0.5	0.5	0.9531592939332555	0.9634340222575517
90	1.5	0.7	0.1	0.11592511429206875	0.9475357710651828
90	1.5	0.7	0.5	0.8592315307771047	0.9618441971383148
90	1.5	0.5	0.1	0.9834793850226569	0.9634340222575517
90	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
90	2	0.7	0.1	0.9833134429492615	0.9634340222575517
90	2	0.7	0.5	0.9596267813279585	0.9634340222575517
90	2	0.5	0.1	0.9834793850226569	0.9634340222575517
90	2	0.5	0.5	0.9531592939332555	0.9634340222575517
100	1.5	0.7	0.1	0.17678519189182304	0.9475357710651828
100	1.5	0.7	0.5	0.9596267813279585	0.9634340222575517
100	1.5	0.5	0.1	0.9783071498451986	0.9634340222575517
100	1.5	0.5	0.5	0.9531592939332555	0.9634340222575517
100	2	0.7	0.1	0.9783071498451986	0.9634340222575517
100	2	0.7	0.5	0.9596267813279585	0.9634340222575517
100	2	0.5	0.1	0.9783071498451986	0.9634340222575517
100	2	0.5	0.5	0.9531592939332555	0.9634340222575517
---------
10	1.5	0.7	0.1	0.17462011169867736	0.9285714285714286
10	1.5	0.7	0.5	0.8531501157658088	0.9857142857142858
10	1.5	0.5	0.1	0.976142069652053	0.9857142857142858
10	1.5	0.5	0.5	0.9596267813279585	0.9857142857142858
10	2	0.7	0.1	0.976142069652053	0.9857142857142858
10	2	0.7	0.5	0.9596267813279585	0.9857142857142858
10	2	0.5	0.1	0.976142069652053	0.9857142857142858
10	2	0.5	0.5	0.9596267813279585	0.9857142857142858
20	1.5	0.7	0.1	0.16782664898880328	0.9285714285714286
20	1.5	0.7	0.5	0.9887733895429454	0.9857142857142858
20	1.5	0.5	0.1	0.9693486069421788	0.9857142857142858
20	1.5	0.5	0.5	0.9531592939332555	0.9857142857142858
20	2	0.7	0.1	0.9693486069421788	0.9857142857142858
20	2	0.7	0.5	0.9596267813279585	0.9857142857142858
20	2	0.5	0.1	0.9693486069421788	0.9857142857142858
20	2	0.5	0.5	0.9531592939332555	0.9857142857142858
30	1.5	0.7	0.1	0.10778247145929473	0.9285714285714286
30	1.5	0.7	0.5	1.0340083051454187	0.9857142857142858
30	1.5	0.5	0.1	0.9644876941350687	0.9857142857142858
30	1.5	0.5	0.5	0.9531592939332555	0.9857142857142858
30	2	0.7	0.1	0.9664320592579128	0.9857142857142858
30	2	0.7	0.5	0.9596267813279585	0.9857142857142858
30	2	0.5	0.1	0.9644876941350687	0.9857142857142858
