K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	1.0214676143644512	0.9618441971383148
10	1.5	0.7	0.5	0.961447031039921	0.9634340222575517
10	1.5	0.5	0.1	0.9714779767759605	0.9634340222575517
10	1.5	0.5	0.5	0.9647906796186008	0.9634340222575517
10	2	0.7	0.1	0.9708092470602245	0.9634340222575517
10	2	0.7	0.5	0.961447031039921	0.9634340222575517
10	2	0.5	0.1	0.9714779767759605	0.9634340222575517
10	2	0.5	0.5	0.9647906796186008	0.9634340222575517
20	1.5	0.7	0.1	0.9731498010653004	0.9634340222575517
20	1.5	0.7	0.5	0.961447031039921	0.9634340222575517
20	1.5	0.5	0.1	0.9504877242736538	0.9634340222575517
20	1.5	0.5	0.5	0.9647906796186008	0.9634340222575517
20	2	0.7	0.1	0.9504877242736538	0.9634340222575517
20	2	0.7	0.5	0.961447031039921	0.9634340222575517
20	2	0.5	0.1	0.9504877242736538	0.9634340222575517
20	2	0.5	0.5	0.9647906796186008	0.9634340222575517
30	1.5	0.7	0.1	0.9532331749864492	0.9634340222575517
30	1.5	0.7	0.5	0.961447031039921	0.9634340222575517
30	1.5	0.5	0.1	0.9540142139372454	0.9634340222575517
30	1.5	0.5	0.5	0.9647906796186008	0.9634340222575517
30	2	0.7	0.1	0.9532331749864492	0.9634340222575517
30	2	0.7	0.5	0.961447031039921	0.9634340222575517
30	2	0.5	0.1	0.9540142139372454	0.9634340222575517
30	2	0.5	0.5	0.9647906796186008	0.9634340222575517
40	1.5	0.7	0.1	0.9574940086569017	0.9634340222575517
40	1.5	0.7	0.5	0.961447031039921	0.9634340222575517
40	1.5	0.5	0.1	0.9619670922021585	0.9634340222575517
40	1.5	0.5	0.5	0.9647906796186008	0.9634340222575517
40	2	0.7	0.1	0.9574940086569017	0.9634340222575517
40	2	0.7	0.5	0.961447031039921	0.9634340222575517
40	2	0.5	0.1	0.9619670922021585	0.9634340222575517
40	2	0.5	0.5	0.9647906796186008	0.9634340222575517
50	1.5	0.7	0.1	0.9749181813964753	0.9634340222575517
50	1.5	0.7	0.5	0.9819917027211754	0.9634340222575517
50	1.5	0.5	0.1	0.9744129298732825	0.9634340222575517
50	1.5	0.5	0.5	0.9794654451052112	0.9634340222575517
50	2	0.7	0.1	0.9749181813964753	0.9634340222575517
50	2	0.7	0.5	0.9819917027211754	0.9634340222575517
50	2	0.5	0.1	0.9744129298732825	0.9634340222575517
50	2	0.5	0.5	0.9794654451052112	0.9634340222575517
60	1.5	0.7	0.1	0.9741990436973034	0.9634340222575517
60	1.5	0.7	0.5	0.9783960142253155	0.9634340222575517
60	1.5	0.5	0.1	0.9485026004836725	0.9634340222575517
60	1.5	0.5	0.5	0.9768970961795969	0.9634340222575517
60	2	0.7	0.1	0.9741990436973034	0.9634340222575517
60	2	0.7	0.5	0.9783960142253155	0.9634340222575517
60	2	0.5	0.1	0.9485026004836725	0.9634340222575517
