K_max	Best Sigma	Accuracy
10	1.0079222553174954	0.9666136724960255
20	1.0079222553174954	0.9666136724960255
30	1.0079222553174954	0.9666136724960255
40	1.0079222553174954	0.9666136724960255
50	0.7254749578478349	0.9682034976152624
60	0.7254749578478349	0.9682034976152624
70	0.7254749578478349	0.9682034976152624
80	0.7254749578478349	0.9682034976152624
90	0.7254749578478349	0.9682034976152624
100	0.7254749578478349	0.9682034976152624
---------
10	1.0079222553174954	0.9428571428571428
20	1.0079222553174954	0.9428571428571428
30	1.0079222553174954	0.9428571428571428
40	1.0079222553174954	0.9428571428571428
50	0.7254749578478349	0.9428571428571428
60	0.7254749578478349	0.9428571428571428
70	0.7254749578478349	0.9428571428571428
80	0.7254749578478349	0.9428571428571428
90	0.7254749578478349	0.9428571428571428
100	0.7254749578478349	0.9428571428571428
