K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.42936266758294594	0.9602543720190779
10	1.5	0.7	0.5	0.7001563398857786	0.9682034976152624
10	1.5	0.5	0.1	0.7161100203426746	0.9697933227344993
10	1.5	0.5	0.5	0.7480173812564663	0.9697933227344993
10	2	0.7	0.1	0.7161100203426746	0.9697933227344993
10	2	0.7	0.5	0.7480173812564663	0.9697933227344993
10	2	0.5	0.1	0.7161100203426746	0.9697933227344993
10	2	0.5	0.5	0.7480173812564663	0.9697933227344993
20	1.5	0.7	0.1	0.42936266758294594	0.9602543720190779
20	1.5	0.7	0.5	0.7480173812564663	0.9697933227344993
20	1.5	0.5	0.1	0.7250630735994801	0.9697933227344993
20	1.5	0.5	0.5	0.7480173812564663	0.9697933227344993
20	2	0.7	0.1	0.7158813505366856	0.9697933227344993
20	2	0.7	0.5	0.7480173812564663	0.9697933227344993
20	2	0.5	0.1	0.7250630735994801	0.9697933227344993
20	2	0.5	0.5	0.7480173812564663	0.9697933227344993
30	1.5	0.7	0.1	0.4253205135961875	0.9602543720190779
30	1.5	0.7	0.5	0.7480173812564663	0.9697933227344993
30	1.5	0.5	0.1	0.7155811907695014	0.9697933227344993
30	1.5	0.5	0.5	0.7480173812564663	0.9697933227344993
30	2	0.7	0.1	0.7155811907695014	0.9697933227344993
30	2	0.7	0.5	0.7480173812564663	0.9697933227344993
30	2	0.5	0.1	0.7155811907695014	0.9697933227344993
30	2	0.5	0.5	0.7480173812564663	0.9697933227344993
40	1.5	0.7	0.1	0.46606917068581455	0.9650238473767886
40	1.5	0.7	0.5	0.7466206579395562	0.9697933227344993
40	1.5	0.5	0.1	0.743860271996497	0.9697933227344993
40	1.5	0.5	0.5	0.7465921533820683	0.9697933227344993
40	2	0.7	0.1	0.743860271996497	0.9697933227344993
40	2	0.7	0.5	0.746022062232309	0.9697933227344993
40	2	0.5	0.1	0.743860271996497	0.9697933227344993
40	2	0.5	0.5	0.7465921533820683	0.9697933227344993
50	1.5	0.7	0.1	0.5182178651338377	0.9650238473767886
50	1.5	0.7	0.5	0.7649630508323746	0.9697933227344993
50	1.5	0.5	0.1	0.7528590011352972	0.9697933227344993
50	1.5	0.5	0.5	0.7722254806506209	0.9697933227344993
50	2	0.7	0.1	0.7528590011352972	0.9697933227344993
50	2	0.7	0.5	0.7722254806506209	0.9697933227344993
50	2	0.5	0.1	0.7528590011352972	0.9697933227344993
50	2	0.5	0.5	0.7722254806506209	0.9697933227344993
60	1.5	0.7	0.1	0.6070156526580872	0.9650238473767886
60	1.5	0.7	0.5	0.759879349959602	0.9697933227344993
60	1.5	0.5	0.1	0.753705958125241	0.9697933227344993
60	1.5	0.5	0.5	0.7601214309535436	0.9697933227344993
60	2	0.7	0.1	0.7559813888727509	0.9697933227344993
60	2	0.7	0.5	0.7649630508323746	0.9697933227344993
60	2	0.5	0.1	0.753705958125241	0.9697933227344993
60	2	0.5	0.5	0.7601214309535436	0.9697933227344993
70	1.5	0.7	0.1	0.6070156526580872	0.9650238473767886
70	1.5	0.7	0.5	0.7198355283136718	0.9697933227344993
70	1.5	0.5	0.1	0.720331410918011	0.9697933227344993
70	1.5	0.5	0.5	0.7192603884576965	0.9697933227344993
70	2	0.7	0.1	0.720331410918011	0.9697933227344993
70	2	0.7	0.5	0.7649630508323746	0.9697933227344993
70	2	0.5	0.1	0.720331410918011	0.9697933227344993
70	2	0.5	0.5	0.7192603884576965	0.9697933227344993
80	1.5	0.7	0.1	0.6070156526580872	0.9650238473767886
80	1.5	0.7	0.5	0.7198355283136718	0.9697933227344993
80	1.5	0.5	0.1	0.7654526009061393	0.9697933227344993
80	1.5	0.5	0.5	0.7192603884576965	0.9697933227344993
80	2	0.7	0.1	0.7654526009061393	0.9697933227344993
80	2	0.7	0.5	0.7649630508323746	0.9697933227344993
80	2	0.5	0.1	0.7654526009061393	0.9697933227344993
80	2	0.5	0.5	0.7192603884576965	0.9697933227344993
90	1.5	0.7	0.1	0.6070156526580872	0.9650238473767886
90	1.5	0.7	0.5	0.7677375758936094	0.9697933227344993
90	1.5	0.5	0.1	0.7520419107742506	0.9697933227344993
90	1.5	0.5	0.5	0.7681400288453878	0.9697933227344993
90	2	0.7	0.1	0.7536517225813644	0.9697933227344993
90	2	0.7	0.5	0.7649630508323746	0.9697933227344993
90	2	0.5	0.1	0.7520419107742506	0.9697933227344993
90	2	0.5	0.5	0.7681400288453878	0.9697933227344993
100	1.5	0.7	0.1	0.6070156526580872	0.9650238473767886
100	1.5	0.7	0.5	0.7677375758936094	0.9697933227344993
100	1.5	0.5	0.1	0.7221630670344548	0.9697933227344993
100	1.5	0.5	0.5	0.7681400288453878	0.9697933227344993
100	2	0.7	0.1	0.7536517225813644	0.9697933227344993
100	2	0.7	0.5	0.7649630508323746	0.9697933227344993
100	2	0.5	0.1	0.7221630670344548	0.9697933227344993
100	2	0.5	0.5	0.7681400288453878	0.9697933227344993
---------
10	1.5	0.7	0.1	0.42936266758294594	0.9285714285714286
10	1.5	0.7	0.5	0.7001563398857786	0.9428571428571428
10	1.5	0.5	0.1	0.7161100203426746	0.9428571428571428
10	1.5	0.5	0.5	0.7480173812564663	0.9428571428571428
10	2	0.7	0.1	0.7161100203426746	0.9428571428571428
