K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.5090579024938231	0.9666136724960255
10	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
10	1.5	0.5	0.1	0.726924513711029	0.9713831478537361
10	1.5	0.5	0.5	0.733575211601982	0.9713831478537361
10	2	0.7	0.1	0.7275895835001243	0.9713831478537361
10	2	0.7	0.5	0.7369005605474587	0.9713831478537361
10	2	0.5	0.1	0.726924513711029	0.9713831478537361
10	2	0.5	0.5	0.733575211601982	0.9713831478537361
20	1.5	0.7	0.1	0.5090579024938231	0.9666136724960255
20	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
20	1.5	0.5	0.1	0.726924513711029	0.9713831478537361
20	1.5	0.5	0.5	0.733575211601982	0.9713831478537361
20	2	0.7	0.1	0.7275895835001243	0.9713831478537361
20	2	0.7	0.5	0.7369005605474587	0.9713831478537361
20	2	0.5	0.1	0.726924513711029	0.9713831478537361
20	2	0.5	0.5	0.733575211601982	0.9713831478537361
30	1.5	0.7	0.1	0.5090579024938231	0.9666136724960255
30	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
30	1.5	0.5	0.1	0.7378720661635435	0.9713831478537361
30	1.5	0.5	0.5	0.733575211601982	0.9713831478537361
30	2	0.7	0.1	0.7275895835001243	0.9713831478537361
30	2	0.7	0.5	0.7369005605474587	0.9713831478537361
30	2	0.5	0.1	0.7378720661635435	0.9713831478537361
30	2	0.5	0.5	0.733575211601982	0.9713831478537361
40	1.5	0.7	0.1	0.5090579024938231	0.9666136724960255
40	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
40	1.5	0.5	0.1	0.7375232246533188	0.9713831478537361
40	1.5	0.5	0.5	0.733575211601982	0.9713831478537361
40	2	0.7	0.1	0.7275895835001243	0.9713831478537361
40	2	0.7	0.5	0.7369005605474587	0.9713831478537361
40	2	0.5	0.1	0.7375232246533188	0.9713831478537361
40	2	0.5	0.5	0.733575211601982	0.9713831478537361
50	1.5	0.7	0.1	0.46365435841821595	0.9666136724960255
50	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
50	1.5	0.5	0.1	0.736065946148983	0.9713831478537361
50	1.5	0.5	0.5	0.733575211601982	0.9713831478537361
50	2	0.7	0.1	0.7275895835001243	0.9713831478537361
50	2	0.7	0.5	0.7369005605474587	0.9713831478537361
50	2	0.5	0.1	0.736065946148983	0.9713831478537361
50	2	0.5	0.5	0.733575211601982	0.9713831478537361
60	1.5	0.7	0.1	0.46365435841821595	0.9666136724960255
60	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
60	1.5	0.5	0.1	0.7315194420732967	0.9713831478537361
60	1.5	0.5	0.5	0.733575211601982	0.9713831478537361
60	2	0.7	0.1	0.7340224832072991	0.9713831478537361
60	2	0.7	0.5	0.7369005605474587	0.9713831478537361
60	2	0.5	0.1	0.7315194420732967	0.9713831478537361
60	2	0.5	0.5	0.733575211601982	0.9713831478537361
70	1.5	0.7	0.1	0.5120007147887619	0.9666136724960255
70	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
70	1.5	0.5	0.1	0.730967548224679	0.9713831478537361
70	1.5	0.5	0.5	0.7357718831487864	0.9713831478537361
70	2	0.7	0.1	0.7332498318192343	0.9713831478537361
70	2	0.7	0.5	0.7369005605474587	0.9713831478537361
70	2	0.5	0.1	0.730967548224679	0.9713831478537361
70	2	0.5	0.5	0.7357718831487864	0.9713831478537361
80	1.5	0.7	0.1	0.5120007147887619	0.9666136724960255
80	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
80	1.5	0.5	0.1	0.730967548224679	0.9713831478537361
80	1.5	0.5	0.5	0.7357718831487864	0.9713831478537361
80	2	0.7	0.1	0.7332498318192343	0.9713831478537361
80	2	0.7	0.5	0.7369005605474587	0.9713831478537361
80	2	0.5	0.1	0.730967548224679	0.9713831478537361
80	2	0.5	0.5	0.7357718831487864	0.9713831478537361
90	1.5	0.7	0.1	0.46500932012603896	0.9666136724960255
90	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
90	1.5	0.5	0.1	0.730967548224679	0.9713831478537361
90	1.5	0.5	0.5	0.7357718831487864	0.9713831478537361
90	2	0.7	0.1	0.7332498318192343	0.9713831478537361
90	2	0.7	0.5	0.7369005605474587	0.9713831478537361
90	2	0.5	0.1	0.730967548224679	0.9713831478537361
90	2	0.5	0.5	0.7357718831487864	0.9713831478537361
100	1.5	0.7	0.1	0.5016542187009265	0.9666136724960255
100	1.5	0.7	0.5	0.7252618392382907	0.9713831478537361
100	1.5	0.5	0.1	0.730967548224679	0.9713831478537361
100	1.5	0.5	0.5	0.7357718831487864	0.9713831478537361
100	2	0.7	0.1	0.7332498318192343	0.9713831478537361
100	2	0.7	0.5	0.7369005605474587	0.9713831478537361
100	2	0.5	0.1	0.730967548224679	0.9713831478537361
100	2	0.5	0.5	0.7357718831487864	0.9713831478537361
---------
10	1.5	0.7	0.1	0.5090579024938231	0.9285714285714286
10	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
10	1.5	0.5	0.1	0.726924513711029	0.9428571428571428
10	1.5	0.5	0.5	0.733575211601982	0.9428571428571428
10	2	0.7	0.1	0.7275895835001243	0.9428571428571428
10	2	0.7	0.5	0.7369005605474587	0.9428571428571428
10	2	0.5	0.1	0.726924513711029	0.9428571428571428
10	2	0.5	0.5	0.733575211601982	0.9428571428571428
20	1.5	0.7	0.1	0.5090579024938231	0.9285714285714286
20	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
20	1.5	0.5	0.1	0.726924513711029	0.9428571428571428
20	1.5	0.5	0.5	0.733575211601982	0.9428571428571428
20	2	0.7	0.1	0.7275895835001243	0.9428571428571428
20	2	0.7	0.5	0.7369005605474587	0.9428571428571428
20	2	0.5	0.1	0.726924513711029	0.9428571428571428
20	2	0.5	0.5	0.733575211601982	0.9428571428571428
30	1.5	0.7	0.1	0.5090579024938231	0.9285714285714286
30	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
30	1.5	0.5	0.1	0.7378720661635435	0.9428571428571428
30	1.5	0.5	0.5	0.733575211601982	0.9428571428571428
30	2	0.7	0.1	0.7275895835001243	0.9428571428571428
30	2	0.7	0.5	0.7369005605474587	0.9428571428571428
30	2	0.5	0.1	0.7378720661635435	0.9428571428571428
30	2	0.5	0.5	0.733575211601982	0.9428571428571428
40	1.5	0.7	0.1	0.5090579024938231	0.9285714285714286
40	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
40	1.5	0.5	0.1	0.7375232246533188	0.9428571428571428
40	1.5	0.5	0.5	0.733575211601982	0.9428571428571428
40	2	0.7	0.1	0.7275895835001243	0.9428571428571428
40	2	0.7	0.5	0.7369005605474587	0.9428571428571428
40	2	0.5	0.1	0.7375232246533188	0.9428571428571428
40	2	0.5	0.5	0.733575211601982	0.9428571428571428
50	1.5	0.7	0.1	0.46365435841821595	0.9285714285714286
50	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
50	1.5	0.5	0.1	0.736065946148983	0.9428571428571428
50	1.5	0.5	0.5	0.733575211601982	0.9428571428571428
50	2	0.7	0.1	0.7275895835001243	0.9428571428571428
50	2	0.7	0.5	0.7369005605474587	0.9428571428571428
50	2	0.5	0.1	0.736065946148983	0.9428571428571428
50	2	0.5	0.5	0.733575211601982	0.9428571428571428
60	1.5	0.7	0.1	0.46365435841821595	0.9285714285714286
60	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
60	1.5	0.5	0.1	0.7315194420732967	0.9428571428571428
60	1.5	0.5	0.5	0.733575211601982	0.9428571428571428
60	2	0.7	0.1	0.7340224832072991	0.9428571428571428
60	2	0.7	0.5	0.7369005605474587	0.9428571428571428
60	2	0.5	0.1	0.7315194420732967	0.9428571428571428
60	2	0.5	0.5	0.733575211601982	0.9428571428571428
70	1.5	0.7	0.1	0.5120007147887619	0.9285714285714286
70	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
70	1.5	0.5	0.1	0.730967548224679	0.9428571428571428
70	1.5	0.5	0.5	0.7357718831487864	0.9428571428571428
70	2	0.7	0.1	0.7332498318192343	0.9428571428571428
70	2	0.7	0.5	0.7369005605474587	0.9428571428571428
70	2	0.5	0.1	0.730967548224679	0.9428571428571428
70	2	0.5	0.5	0.7357718831487864	0.9428571428571428
80	1.5	0.7	0.1	0.5120007147887619	0.9285714285714286
80	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
80	1.5	0.5	0.1	0.730967548224679	0.9428571428571428
80	1.5	0.5	0.5	0.7357718831487864	0.9428571428571428
80	2	0.7	0.1	0.7332498318192343	0.9428571428571428
80	2	0.7	0.5	0.7369005605474587	0.9428571428571428
80	2	0.5	0.1	0.730967548224679	0.9428571428571428
80	2	0.5	0.5	0.7357718831487864	0.9428571428571428
90	1.5	0.7	0.1	0.46500932012603896	0.9285714285714286
90	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
90	1.5	0.5	0.1	0.730967548224679	0.9428571428571428
90	1.5	0.5	0.5	0.7357718831487864	0.9428571428571428
90	2	0.7	0.1	0.7332498318192343	0.9428571428571428
90	2	0.7	0.5	0.7369005605474587	0.9428571428571428
90	2	0.5	0.1	0.730967548224679	0.9428571428571428
90	2	0.5	0.5	0.7357718831487864	0.9428571428571428
100	1.5	0.7	0.1	0.5016542187009265	0.9285714285714286
100	1.5	0.7	0.5	0.7252618392382907	0.9428571428571428
100	1.5	0.5	0.1	0.730967548224679	0.9428571428571428
100	1.5	0.5	0.5	0.7357718831487864	0.9428571428571428
100	2	0.7	0.1	0.7332498318192343	0.9428571428571428
100	2	0.7	0.5	0.7369005605474587	0.9428571428571428
100	2	0.5	0.1	0.730967548224679	0.9428571428571428
100	2	0.5	0.5	0.7357718831487864	0.9428571428571428
