K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.3683625678142136	0.958664546899841
10	1.5	0.7	0.5	0.8450483687152179	0.9682034976152624
10	1.5	0.5	0.1	0.7421182681470195	0.9697933227344993
10	1.5	0.5	0.5	0.7421182681470195	0.9697933227344993
10	2	0.7	0.1	0.7421182681470195	0.9697933227344993
10	2	0.7	0.5	0.7421182681470195	0.9697933227344993
10	2	0.5	0.1	0.7421182681470195	0.9697933227344993
10	2	0.5	0.5	0.7421182681470195	0.9697933227344993
20	1.5	0.7	0.1	0.36756919414603384	0.958664546899841
20	1.5	0.7	0.5	0.7393414603083904	0.9697933227344993
20	1.5	0.5	0.1	0.7415515726697482	0.9697933227344993
20	1.5	0.5	0.5	0.7392847907606632	0.9697933227344993
20	2	0.7	0.1	0.7413248944788398	0.9697933227344993
20	2	0.7	0.5	0.7381513998061208	0.9697933227344993
20	2	0.5	0.1	0.7415515726697482	0.9697933227344993
20	2	0.5	0.5	0.7392847907606632	0.9697933227344993
30	1.5	0.7	0.1	0.5539183868800297	0.9650238473767886
30	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
30	1.5	0.5	0.1	0.7431685922144311	0.9697933227344993
30	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
30	2	0.7	0.1	0.7435887218413958	0.9697933227344993
30	2	0.7	0.5	0.7494705366189006	0.9697933227344993
30	2	0.5	0.1	0.7431685922144311	0.9697933227344993
30	2	0.5	0.5	0.7473698884840774	0.9697933227344993
40	1.5	0.7	0.1	0.5571689009757791	0.9650238473767886
40	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
40	1.5	0.5	0.1	0.7461921196040968	0.9697933227344993
40	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
40	2	0.7	0.1	0.7478216601869278	0.9697933227344993
40	2	0.7	0.5	0.7494705366189006	0.9697933227344993
40	2	0.5	0.1	0.7461921196040968	0.9697933227344993
40	2	0.5	0.5	0.7473698884840774	0.9697933227344993
50	1.5	0.7	0.1	0.5571689009757791	0.9650238473767886
50	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
50	1.5	0.5	0.1	0.7188750754058346	0.9697933227344993
50	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
50	2	0.7	0.1	0.7478216601869278	0.9697933227344993
50	2	0.7	0.5	0.7494705366189006	0.9697933227344993
50	2	0.5	0.1	0.7188750754058346	0.9697933227344993
50	2	0.5	0.5	0.7473698884840774	0.9697933227344993
60	1.5	0.7	0.1	0.5571689009757791	0.9650238473767886
60	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
60	1.5	0.5	0.1	0.7247919049682973	0.9697933227344993
60	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
60	2	0.7	0.1	0.7178613596968083	0.9697933227344993
60	2	0.7	0.5	0.7494705366189006	0.9697933227344993
60	2	0.5	0.1	0.7247919049682973	0.9697933227344993
60	2	0.5	0.5	0.7473698884840774	0.9697933227344993
70	1.5	0.7	0.1	0.5648430059989544	0.9650238473767886
70	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
70	1.5	0.5	0.1	0.7480652298417626	0.9697933227344993
70	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
70	2	0.7	0.1	0.7504440145196598	0.9697933227344993
70	2	0.7	0.5	0.7494705366189006	0.9697933227344993
70	2	0.5	0.1	0.7480652298417626	0.9697933227344993
70	2	0.5	0.5	0.7473698884840774	0.9697933227344993
80	1.5	0.7	0.1	0.5648430059989544	0.9650238473767886
80	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
80	1.5	0.5	0.1	0.7219445130144329	0.9697933227344993
80	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
80	2	0.7	0.1	0.718806360904941	0.9697933227344993
80	2	0.7	0.5	0.7494705366189006	0.9697933227344993
80	2	0.5	0.1	0.7219445130144329	0.9697933227344993
80	2	0.5	0.5	0.7473698884840774	0.9697933227344993
90	1.5	0.7	0.1	0.5075084093378408	0.9650238473767886
90	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
90	1.5	0.5	0.1	0.7249817381205111	0.9697933227344993
90	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
90	2	0.7	0.1	0.7181271261099078	0.9697933227344993
90	2	0.7	0.5	0.7494705366189006	0.9697933227344993
90	2	0.5	0.1	0.7249817381205111	0.9697933227344993
90	2	0.5	0.5	0.7473698884840774	0.9697933227344993
100	1.5	0.7	0.1	0.5056405804338446	0.9650238473767886
100	1.5	0.7	0.5	0.7472648560773363	0.9697933227344993
100	1.5	0.5	0.1	0.7249817381205111	0.9697933227344993
100	1.5	0.5	0.5	0.7473698884840774	0.9697933227344993
100	2	0.7	0.1	0.7225978742706892	0.9697933227344993
100	2	0.7	0.5	0.7494705366189006	0.9697933227344993
100	2	0.5	0.1	0.7249817381205111	0.9697933227344993
