K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.3922761298303914	0.958664546899841
10	1.5	0.7	0.5	0.7491037265974712	0.9682034976152624
10	1.5	0.5	0.1	0.7547501893935253	0.9682034976152624
10	1.5	0.5	0.5	0.8665488467825171	0.9682034976152624
10	2	0.7	0.1	0.7547501893935253	0.9682034976152624
10	2	0.7	0.5	0.7491037265974712	0.9682034976152624
10	2	0.5	0.1	0.7547501893935253	0.9682034976152624
10	2	0.5	0.5	0.8665488467825171	0.9682034976152624
20	1.5	0.7	0.1	0.43268484806180546	0.9602543720190779
20	1.5	0.7	0.5	0.8087367469141185	0.9682034976152624
20	1.5	0.5	0.1	0.8719548094587778	0.9682034976152624
20	1.5	0.5	0.5	0.8058153881557437	0.9682034976152624
20	2	0.7	0.1	0.8719548094587778	0.9682034976152624
20	2	0.7	0.5	0.8087367469141185	0.9682034976152624
20	2	0.5	0.1	0.8719548094587778	0.9682034976152624
20	2	0.5	0.5	0.8058153881557437	0.9682034976152624
30	1.5	0.7	0.1	0.4694062571612911	0.9618441971383148
30	1.5	0.7	0.5	0.7082448676979429	0.9682034976152624
30	1.5	0.5	0.1	0.7090199811379423	0.9682034976152624
30	1.5	0.5	0.5	0.7533784294788748	0.9682034976152624
30	2	0.7	0.1	0.7090199811379423	0.9682034976152624
30	2	0.7	0.5	0.7082448676979429	0.9682034976152624
30	2	0.5	0.1	0.7090199811379423	0.9682034976152624
30	2	0.5	0.5	0.7533784294788748	0.9682034976152624
40	1.5	0.7	0.1	0.5782678697888548	0.9634340222575517
40	1.5	0.7	0.5	0.7134061742392491	0.9682034976152624
40	1.5	0.5	0.1	0.7084601494477921	0.9682034976152624
40	1.5	0.5	0.5	0.7559590827495278	0.9682034976152624
40	2	0.7	0.1	0.7084601494477921	0.9682034976152624
40	2	0.7	0.5	0.7134061742392491	0.9682034976152624
40	2	0.5	0.1	0.7084601494477921	0.9682034976152624
40	2	0.5	0.5	0.7559590827495278	0.9682034976152624
50	1.5	0.7	0.1	0.7985119912598065	0.9682034976152624
50	1.5	0.7	0.5	0.7179521835445354	0.9682034976152624
50	1.5	0.5	0.1	0.8420585201046744	0.9682034976152624
50	1.5	0.5	0.5	0.758232087402171	0.9682034976152624
50	2	0.7	0.1	0.8420585201046744	0.9682034976152624
50	2	0.7	0.5	0.7179521835445354	0.9682034976152624
50	2	0.5	0.1	0.8420585201046744	0.9682034976152624
50	2	0.5	0.5	0.758232087402171	0.9682034976152624
60	1.5	0.7	0.1	0.8666040856800218	0.9682034976152624
60	1.5	0.7	0.5	0.7483996395131702	0.9682034976152624
60	1.5	0.5	0.1	0.8287751443354577	0.9682034976152624
60	1.5	0.5	0.5	0.7627174542979235	0.9682034976152624
60	2	0.7	0.1	0.8287751443354577	0.9682034976152624
