[1.07, 2.15, -0.82]	[-2.07, -0.46, -1.22]	[-2.05, -0.71, -1.14]	[2.41, 2.45, 1.9]	[1.97, -1.42, -0.06]	[-0.2, 1.54, -2.17]	[0.73, 0.16, 1.75]	[1.69, -1.2, -0.12]	[1.96, 0.75, 0.25]	[1.79, -1.33, 2.26]	[2.19, -1.17, -1.03]	[-0.76, 1.44, -0.02]	[-0.44, -2.31, 1.23]	[-0.87, 0.23, 1.01]	[2.19, 0.9, 2.21]
[-1.98, -1.46, 1.28]	[-0.54, -1.64, 1.96]	[1.5, -1.4, 0.26]	[1.43, -0.45, -1.4]	[1.51, 2.17, 2.04]	[-1.6, -1.55, -1.9]	[2.35, -1.21, 0.67]	[-1.23, 1.49, -1.79]	[-1.03, 0.17, 2.16]	[2.12, 0.29, 1.43]	[-1.38, -1.54, 1.95]	[-2.38, -1.9, -1.6]	[-0.4, 0.22, 0.2]	[-0.06, -0.46, 1.61]	[-0.5, 0.39, 0.17]
[-1.12, 0.95, -0.68]	[0.54, -1.63, 1.25]	[1.22, 2.02, 1.16]	[-0.85, -1.87, 0.05]	[1.25, 1.58, 1.32]	[1.16, -0.48, -0.92]	[-0.16, 2.11, -1.78]	[-1.9, 0.96, 1.48]	[1.08, 0.33, -0.32]	[1.21, 0.77, 0.12]	[1.67, -0.76, 1.72]	[1.88, 0.71, -2.06]	[-1.05, 2.31, -1.85]	[-0.35, 0.64, 0.78]	[2.46, 1.45, -1.09]
[0.53, 0.65, -0.02]	[0.44, 2.5, -1.02]	[2.05, -1.39, -0.39]	[2.09, 0.83, 1.98]	[2.23, -1.67, 1.75]	[-1.94, 2.34, 0.58]	[-0.93, -0.14, -0.4]	[1.19, 0.42, -2.07]	[-1.0, -0.73, -2.29]	[-2.35, 0.85, 1.68]	[2.48, 1.62, -0.82]	[2.15, 1.99, 0.92]	[0.27, -1.29, 2.4]	[-1.54, -2.19, -0.81]	[-0.86, 1.49, 1.31]
[1.88, -1.99, -1.37]	[-0.13, 0.3, 0.54]	[-1.43, -2.28, 0.05]	[0.33, 1.58, -1.51]	[-0.3, -0.48, -2.42]	[1.89, 0.81, -0.73]	[-0.18, -0.51, -1.33]	[1.66, 1.05, 1.92]	[1.27, 2.02, -1.13]	[0.61, -0.76, -0.59]	[-0.14, -0.07, -2.32]	[-1.72, -0.5, 2.46]	[-0.49, -0.96, -1.22]	[-0.67, 0.3, 2.19]	[-0.85, -1.54, 1.51]
[-1.41, 1.41, 0.14]	[0.02, -1.26, -0.46]	[0.06, -0.2, -2.5]	[1.14, 0.99, -0.53]	[-2.25, -1.15, 1.04]	[0.24, -2.21, 0.98]	[-1.26, 0.97, 0.49]	[-1.53, 1.44, 0.47]	[0.16, -1.52, -2.25]	[-0.44, 2.29, 1.77]	[-1.76, -1.66, 0.86]	[-1.93, -1.18, -0.17]	[1.62, -0.26, 0.57]	[-1.92, -2.18, 1.52]	[1.72, 1.92, 2.26]
[-0.42, 0.57, -1.75]	[-0.89, -1.61, -0.49]	[1.79, -0.13, 2.49]	[-0.13, -2.2, -0.7]	[-1.42, -1.08, -2.03]	[0.68, -0.93, -1.26]	[-0.05, 0.59, 1.58]	[-2.17, 1.47, -1.4]	[-0.24, -1.86, -0.42]	[0.67, -0.98, -1.17]	[-0.49, -1.47, 0.71]	[-0.03, 1.23, -0.73]	[0.56, 0.58, 1.6]	[-0.99, -2.44, 2.28]	[-0.59, 2.15, 2.24]
[-1.02, 1.62, 1.99]	[-0.45, 1.66, -0.9]	[0.79, -0.41, 0.93]	[1.68, -1.34, 0.94]	[1.48, 0.16, -2.22]	[1.44, -1.01, -0.47]	[-0.73, 0.87, -2.32]	[2.46, -2.46, -0.22]	[0.2, -0.32, -0.08]	[-0.82, -1.88, 1.45]	[-1.68, 1.86, -2.01]	[-2.0, 1.79, 0.72]	[-2.26, 0.06, 0.32]	[0.0, -2.03, 1.19]	[-1.74, 0.46, 2.39]
[1.01, -1.35, -0.86]	[1.14, -0.09, -0.19]	[-1.36, 0.38, -0.8]	[1.55, -1.78, 1.53]	[-1.58, -2.09, 2.06]	[2.49, 2.24, -1.9]	[1.8, 2.5, -0.57]	[-1.63, 0.68, 1.55]	[0.9, -0.24, 1.96]	[-1.9, -0.24, 0.62]	[-1.13, -2.21, -2.43]	[-0.81, -1.9, 0.34]	[1.54, -2.33, 2.4]	[-1.98, -2.37, -0.35]	[-0.51, 1.41, 1.47]
[2.0, -1.3, -0.25]	[-0.39, 2.29, 1.23]	[-0.5, -0.58, -1.99]	[2.24, 1.75, -2.0]	[0.37, -0.11, 0.82]	[2.43, -2.39, -0.77]	[-1.26, 1.85, -1.63]	[2.16, 1.31, 0.16]	[1.9, 2.32, 1.79]	[1.61, 1.71, -1.06]	[1.3, -0.06, -1.32]	[1.09, -0.62, 1.95]	[-0.9, -2.15, 0.44]	[0.98, -1.58, -1.39]	[2.2, -0.46, 0.34]
