[1.0, -0.9, 0.8]	[-2.24, -0.63, -2.0]	[0.12, -1.41, 1.53]	[1.29, -1.27, -0.65]	[-0.26, -1.02, 1.17]	[-1.52, -1.28, 0.46]	[-1.81, -0.29, -1.8]	[-2.2, -0.47, 1.7]	[1.54, -1.59, -0.1]	[-0.62, -1.62, 1.07]	[-0.61, -0.95, 2.36]	[-1.98, -0.35, 2.07]	[-1.3, 2.08, 2.18]	[0.07, 1.68, 1.37]	[-1.94, -0.46, -2.22]
[1.68, -2.13, 1.45]	[-1.21, 0.93, 0.93]	[1.72, -1.9, 0.28]	[-1.86, 1.72, 2.02]	[-1.37, -2.45, 0.32]	[-1.75, 1.37, 2.41]	[-1.88, -1.17, 1.04]	[-0.41, 1.0, -0.4]	[-0.54, 1.3, 1.03]	[1.07, -1.51, -0.82]	[-1.35, 0.99, 1.04]	[2.33, -0.61, -0.07]	[-0.72, 1.88, -2.25]	[0.83, 1.29, 2.31]	[-1.36, 0.55, -1.18]
[1.95, 1.13, 1.81]	[1.43, 0.97, -1.55]	[-2.47, -1.12, 0.94]	[0.69, 1.76, -0.75]	[0.45, 0.27, 1.42]	[-1.72, 1.12, -0.88]	[0.87, 0.57, -0.48]	[0.75, 1.98, -1.81]	[-2.19, -1.16, 1.52]	[-0.95, -0.02, 0.02]	[-2.42, -0.08, 2.25]	[0.16, 0.45, 0.87]	[-0.54, 2.4, -0.2]	[-2.48, -2.01, -1.84]	[2.41, -2.47, 1.29]
[-0.47, 0.88, 1.43]	[1.82, -1.28, -0.87]	[-1.71, -2.18, -1.49]	[-0.23, 0.01, -0.69]	[-0.28, 1.46, 0.68]	[1.3, -1.7, 0.94]	[-0.46, -1.93, -1.99]	[-0.5, -0.88, -1.36]	[0.78, -0.09, -2.32]	[-0.03, 0.82, -0.05]	[1.89, -1.75, -1.84]	[-2.13, 2.19, 1.76]	[2.44, 0.76, -0.19]	[-1.5, -1.91, 0.97]	[-1.62, 2.04, 0.56]
[0.24, 1.74, 1.15]	[0.26, -1.65, 0.24]	[-0.38, -1.97, 0.36]	[-2.14, -0.51, -0.78]	[-0.08, -1.23, -0.62]	[0.72, -2.46, 2.27]	[1.27, -2.35, -1.73]	[-1.85, 0.58, -0.92]	[-1.97, -2.49, 0.14]	[0.45, -0.36, 0.74]	[-0.25, 1.19, -1.75]	[-0.92, 0.17, 0.36]	[-0.97, 1.18, 0.44]	[2.02, -2.32, -1.89]	[0.1, -0.85, 1.35]
[0.11, -0.43, -1.67]	[1.28, 2.34, 1.37]	[-1.15, -0.25, -2.31]	[-0.04, 0.83, -0.78]	[1.97, -0.64, 0.93]	[-0.34, 0.97, 1.53]	[-0.38, 1.87, 2.29]	[-0.44, 1.84, 0.11]	[-1.99, -0.13, -1.33]	[-2.23, 2.19, 0.54]	[2.1, 1.69, 2.1]	[-1.19, 0.48, -2.47]	[-0.74, -0.12, -1.15]	[0.78, 2.15, 1.74]	[-1.09, -0.83, -1.22]
[-0.62, -2.45, -1.26]	[2.45, -1.49, -1.12]	[-0.17, -2.04, -0.09]	[0.31, -0.96, -0.06]	[1.93, -1.06, 0.94]	[-2.24, -2.25, -1.09]	[0.96, 1.2, -2.25]	[-1.56, 2.05, -1.89]	[-1.56, -0.8, -2.4]	[-1.71, 1.2, 0.76]	[-0.06, 0.49, -0.91]	[0.55, 1.06, 1.26]	[-0.51, -1.92, -1.81]	[-0.95, 0.83, 1.0]	[-1.18, -2.5, -2.47]
[-0.43, 1.29, 1.34]	[1.86, -1.47, -2.15]	[-0.3, 1.45, -2.4]	[-0.97, 0.25, -0.26]	[0.92, 0.12, 2.36]	[-0.58, -0.5, -1.44]	[1.64, 2.36, -2.41]	[-2.33, -0.74, 1.36]	[-0.14, 0.57, 0.53]	[0.52, 2.5, 1.98]	[-1.36, 1.55, 1.83]	[-1.48, 1.72, 1.96]	[-0.6, 2.06, 0.13]	[-2.4, -1.3, -0.02]	[0.92, -1.0, -1.61]
[-0.28, 0.75, 2.05]	[-1.73, -1.58, -0.5]	[0.9, 0.29, 1.02]	[1.35, 0.82, -1.77]	[-0.63, 0.15, 1.9]	[1.99, -0.52, 2.45]	[-0.65, 0.87, 1.81]	[-2.36, 0.84, -1.61]	[-1.81, 0.23, -1.66]	[-1.91, -0.96, 1.47]	[1.4, 0.38, 2.41]	[1.67, -2.08, 2.05]	[2.25, -2.48, -0.84]	[-2.37, -1.48, -0.28]	[-2.38, 0.39, 1.41]
[-0.93, -0.4, 2.24]	[0.07, -0.35, 1.73]	[-0.38, -0.75, 1.8]	[1.86, 0.48, -1.73]	[-0.96, -1.52, 1.29]	[-0.54, 1.34, -1.88]	[-1.16, 1.27, -2.49]	[-1.59, 0.44, -1.58]	[1.5, 1.12, 1.6]	[-2.09, -1.4, 1.49]	[0.63, 0.4, 1.57]	[-0.57, 1.27, -2.49]	[-0.23, 0.3, -1.35]	[0.42, -0.6, -2.04]	[1.33, -1.07, 1.89]
