[1.62, 0.78, 0.28]	[-0.44, 1.19, 0.14]	[2.28, 2.21, 1.9]	[-1.74, 1.56, -1.74]	[-0.97, -0.07, 0.43]	[1.59, -1.71, 1.64]	[-0.88, -1.41, -0.95]	[0.88, -1.17, -0.35]	[-0.84, -0.33, -2.04]	[-2.1, 1.18, -1.88]	[1.07, 0.76, 1.98]	[1.15, 2.08, 1.24]	[-2.45, -2.48, 0.33]	[-1.62, -1.08, 0.89]	[-1.27, -0.72, 2.18]
[0.78, -0.48, -1.87]	[0.14, -1.85, 1.71]	[0.85, 1.5, -1.69]	[-1.85, 0.48, -2.01]	[-0.56, 1.46, -1.44]	[-2.15, -1.74, -2.25]	[0.26, 1.49, 1.83]	[1.3, 2.17, 2.18]	[-0.27, -0.18, -2.39]	[-2.41, -1.61, 2.05]	[2.37, -1.85, -2.27]	[-0.53, 1.26, -0.84]	[1.55, -0.86, 1.62]	[-2.36, 1.89, 0.18]	[-2.35, -1.46, 0.91]
[0.39, 0.14, 0.57]	[2.41, -0.27, 0.44]	[0.0, -0.81, -1.71]	[-0.76, 0.7, 0.77]	[0.11, 1.69, 1.09]	[1.19, 1.4, 0.84]	[-0.83, -2.24, 1.57]	[2.43, -1.68, -2.06]	[-1.61, 0.07, 0.74]	[-1.95, -0.91, 0.39]	[1.08, 2.09, -2.5]	[1.5, 2.29, -1.23]	[0.33, 0.36, 2.26]	[-0.97, -2.38, 2.24]	[1.65, 0.43, 2.07]
[1.15, 2.12, 1.41]	[1.83, 2.33, -1.41]	[-0.69, 1.0, 2.35]	[-1.7, -2.44, 0.17]	[0.37, 1.55, -0.49]	[0.09, 1.7, 1.84]	[-2.04, -2.42, -1.05]	[-0.63, 1.74, 0.07]	[1.75, 0.01, 0.7]	[0.2, 0.44, -0.94]	[1.05, -1.94, -2.1]	[-2.33, -0.94, 1.86]	[-0.85, 1.82, 0.85]	[0.08, 0.41, -2.25]	[2.18, 0.42, 0.79]
[-0.19, -1.13, 1.68]	[2.15, 1.02, -2.46]	[1.48, 2.22, -0.69]	[2.07, 2.05, -1.15]	[-1.16, 1.6, 1.03]	[-1.18, 0.36, 0.0]	[1.79, 2.25, -0.5]	[0.11, 1.27, -1.55]	[-0.08, -0.95, -2.15]	[2.42, 1.1, 2.37]	[-1.5, -1.09, 2.02]	[1.06, -2.02, -0.47]	[-1.96, 0.75, -0.49]	[-0.17, 2.45, -0.5]	[-0.86, -1.74, 1.03]
[-0.2, 1.79, -0.43]	[-0.11, 1.93, -1.73]	[0.46, 0.1, 2.22]	[0.99, 0.18, 1.15]	[-0.04, -1.23, 1.01]	[-0.36, 2.27, -1.83]	[-0.09, -1.08, 0.2]	[-2.3, -1.29, -1.47]	[2.2, -1.42, -2.4]	[1.84, -2.44, 0.34]	[-2.03, -0.93, -1.16]	[1.01, 1.72, -1.26]	[0.69, -1.51, 0.74]	[-1.21, 2.35, -0.57]	[2.04, -1.67, -0.66]
[-2.23, 2.41, -0.81]	[0.75, 1.47, -0.86]	[-0.49, -1.59, -2.07]	[1.2, 1.37, 1.72]	[-0.58, 0.35, -1.64]	[2.38, -1.14, 1.24]	[1.69, 1.96, 0.97]	[0.31, 2.09, 1.41]	[0.46, 2.3, 1.38]	[-1.1, 0.58, 1.78]	[2.39, -1.1, -0.39]	[-0.02, 0.24, 1.83]	[0.35, -1.18, -2.31]	[2.23, 1.08, -1.03]	[-0.96, -1.65, 1.93]
[0.79, -1.73, -0.78]	[-1.07, -2.39, 1.49]	[-1.86, 1.89, -0.1]	[1.07, -1.01, -0.63]	[0.48, -1.08, -0.76]	[1.29, -0.18, 1.76]	[-1.63, -0.41, 1.43]	[-2.05, 2.16, 1.1]	[-0.85, -1.61, -1.08]	[-1.25, -2.01, 0.52]	[1.32, 1.07, -1.36]	[0.3, 0.39, 1.97]	[0.28, 1.36, -1.11]	[-0.02, -0.39, -1.07]	[-2.45, 0.45, 1.64]
[-1.14, 1.11, 1.45]	[1.47, 1.88, 0.54]	[-0.07, 1.35, 1.32]	[-0.79, 1.75, -1.82]	[-2.11, 1.48, 0.89]	[-1.57, -1.3, -0.89]	[-0.87, -2.11, 0.88]	[0.0, -0.83, 2.23]	[-1.73, 2.37, -0.13]	[0.78, 2.47, 0.43]	[1.67, 0.47, -1.26]	[-0.23, 1.76, -0.16]	[-0.51, -2.34, -0.43]	[0.07, 2.39, -0.67]	[-2.27, -1.61, 1.22]
[1.78, -0.77, -0.75]	[-0.36, -1.95, -0.86]	[-1.51, -0.27, 1.5]	[-0.19, -2.47, -1.2]	[0.65, 2.37, -1.48]	[1.0, -1.86, 0.24]	[2.34, -1.94, 0.6]	[1.26, 0.77, 2.44]	[-1.0, 0.68, 0.83]	[0.41, 1.2, -1.36]	[-1.24, 1.92, 2.31]	[0.77, 0.38, 1.94]	[-0.36, -0.12, -0.25]	[-2.0, -1.41, 1.92]	[2.23, -0.34, -1.59]
