[1.1, 2.29, 0.56]	[2.17, 0.77, 0.85]	[-1.57, -2.45, 0.18]	[-1.56, 0.59, 0.83]	[-1.07, 0.5, -1.48]	[-0.31, 2.47, 1.23]	[2.36, -1.59, -1.54]	[0.03, 0.78, 1.82]	[-1.04, -2.39, 1.0]	[1.71, 0.97, -0.16]	[0.41, -0.98, 1.32]	[-0.6, 1.38, -2.37]	[-1.83, -1.9, 1.62]	[0.21, 0.97, -0.42]	[-1.7, 0.79, 0.37]
[2.14, -2.16, 1.58]	[-1.52, -1.88, 1.45]	[-0.45, -2.16, -1.0]	[-1.46, 1.23, 1.16]	[-0.9, -2.32, 0.78]	[0.26, -1.42, -2.43]	[-0.98, -0.69, -1.64]	[-2.12, -1.61, -1.72]	[-2.06, -1.27, -1.04]	[2.13, -2.32, -2.14]	[-1.02, -0.15, -1.38]	[-2.09, -1.83, -2.03]	[-0.79, -2.26, 0.23]	[-1.02, -1.7, 0.94]	[0.36, 2.31, -0.88]
[0.51, -0.75, -2.45]	[-0.14, 1.94, -0.43]	[0.18, -2.29, -1.02]	[1.65, 0.81, -1.33]	[-2.26, -1.12, -1.16]	[-0.48, -0.69, 1.67]	[1.92, -0.84, -1.19]	[0.18, -1.24, -2.45]	[-1.26, 0.76, -1.08]	[0.68, 0.38, -2.06]	[2.12, -0.23, 0.87]	[-0.01, -1.22, -1.37]	[0.6, 1.26, -0.05]	[1.13, 2.17, 1.94]	[0.97, -0.57, -1.31]
[0.3, -2.01, 1.73]	[-1.06, -0.54, 1.68]	[0.24, 2.03, 1.82]	[0.09, 0.28, -0.09]	[-1.58, -0.58, 2.41]	[-1.31, -1.33, 0.54]	[-0.04, 2.17, 1.27]	[1.75, 0.77, -0.77]	[0.74, 1.37, -0.71]	[-1.15, 0.74, 2.49]	[0.53, -1.74, -2.43]	[-0.41, 0.4, 0.75]	[1.15, 0.63, 0.71]	[-2.15, 1.24, -1.96]	[-2.5, -1.9, 1.95]
[-0.79, -0.69, -0.24]	[-0.89, -0.38, 1.23]	[0.31, -2.21, 1.33]	[-0.58, 1.2, 1.93]	[2.01, 0.74, -1.64]	[-0.41, 2.37, 0.69]	[-0.58, -1.61, -1.68]	[2.18, -0.98, -0.29]	[-0.77, 1.34, -0.78]	[-0.06, -2.48, 1.71]	[-0.76, 1.72, -0.52]	[2.2, -1.04, 0.5]	[0.42, -1.31, -0.22]	[-1.65, 1.52, -0.52]	[1.22, -1.34, -0.65]
[-0.06, -0.88, -0.77]	[-2.26, -2.42, 1.4]	[-1.03, 2.22, -0.11]	[0.75, 0.06, 0.14]	[-0.49, -1.7, 2.28]	[2.25, 0.56, -1.55]	[-0.03, 2.04, 2.36]	[0.02, 1.58, 2.39]	[-0.22, -0.14, 1.79]	[-0.1, 1.09, -0.57]	[-1.21, 1.73, 2.17]	[-2.44, 2.48, -0.5]	[-1.22, 0.21, -2.49]	[-0.71, 0.52, -1.5]	[-0.94, -2.31, -1.59]
[0.71, 0.02, -1.71]	[-1.97, -0.02, -0.52]	[-0.93, -0.52, 0.46]	[-1.85, -2.44, 2.42]	[2.38, -1.52, 0.64]	[-1.55, -2.41, -1.71]	[-1.92, 0.46, 1.3]	[0.9, -0.32, -1.86]	[1.36, 1.58, -0.03]	[-1.71, 2.29, 0.02]	[-1.34, 1.45, -1.9]	[-2.18, 1.52, 1.44]	[-1.2, -1.95, 0.04]	[-2.35, -1.21, 0.08]	[-2.38, 1.02, 1.58]
[0.69, -0.28, -0.99]	[0.71, 1.51, 0.31]	[1.8, -0.95, 0.94]	[1.33, -2.26, 0.2]	[0.24, 1.23, -0.71]	[2.27, 0.56, -0.96]	[2.32, -0.58, 2.04]	[-2.24, 2.17, -1.25]	[-1.84, -0.97, 1.18]	[-0.95, 2.35, -1.89]	[2.2, 2.38, 0.73]	[-0.6, 1.48, -0.17]	[-2.38, 2.28, 0.06]	[-2.1, -0.27, -0.17]	[-1.99, -0.28, 0.98]
[-0.73, 0.38, 1.63]	[0.55, -0.55, 1.4]	[1.53, -0.6, -1.82]	[-0.3, 0.47, 0.76]	[-2.46, 2.27, 0.06]	[1.34, -1.77, 1.36]	[0.01, -2.35, 0.37]	[-1.95, -2.17, 0.25]	[-0.19, 0.39, 0.66]	[1.48, 2.05, 1.7]	[1.25, -1.03, -0.52]	[1.95, 2.0, -1.61]	[-2.01, 2.09, -1.86]	[-0.98, 2.46, -0.52]	[-0.87, 1.47, 2.14]
[-1.35, 1.97, 2.09]	[0.73, -2.26, -1.31]	[-1.49, 0.82, -1.7]	[-0.95, -2.16, -2.02]	[2.34, -2.44, -0.24]	[1.61, -2.26, 1.83]	[0.22, -0.13, -0.41]	[1.03, 2.47, 0.08]	[0.42, -2.49, -0.06]	[2.39, 0.46, -2.09]	[0.4, -1.63, 0.26]	[1.91, -2.1, 0.94]	[-2.28, 0.11, 1.98]	[-0.21, 0.01, -1.92]	[1.53, -0.6, 2.5]
