[-0.77, 0.45, 1.99]	[1.02, 1.55, 1.41]	[1.3, -2.04, 0.55]	[-1.88, 0.27, 2.05]	[2.46, 1.11, 1.57]	[1.88, 2.21, -0.97]	[-0.71, 0.46, 2.15]	[1.93, 0.31, 0.17]	[-1.51, -0.06, 2.46]	[1.4, -1.57, 0.89]	[-0.46, 0.13, 1.3]	[0.59, 1.15, -0.14]	[0.49, -1.06, -1.15]	[-1.94, -2.44, 0.6]	[-1.44, -1.55, 0.17]
[0.26, 2.41, 1.73]	[2.36, 0.84, -0.66]	[-2.43, 1.98, 1.5]	[-1.56, 1.8, 0.73]	[2.48, 0.3, -1.1]	[1.43, -0.09, -1.31]	[-0.26, -2.26, -0.78]	[-1.34, -1.72, 1.02]	[1.69, 0.08, -1.61]	[-0.42, -2.0, -0.06]	[-2.22, -1.78, -1.91]	[-0.74, -0.75, 2.49]	[0.55, -2.49, -2.5]	[-1.17, 0.58, -1.72]	[-1.25, -0.55, -2.25]
[2.05, 1.95, 2.02]	[-1.23, 1.68, 2.15]	[1.32, 1.88, -0.63]	[-1.93, -0.13, 2.44]	[0.74, 1.17, -1.9]	[2.31, 1.46, 0.51]	[0.02, -2.03, -0.5]	[-1.63, -1.06, -1.59]	[-2.42, 0.19, 0.01]	[-1.99, -2.11, 1.75]	[-2.44, 0.23, 0.8]	[1.81, -1.19, 1.11]	[1.66, 0.12, 1.99]	[1.08, 0.14, -0.69]	[-0.18, -0.24, 1.36]
[-1.43, -2.42, 1.82]	[-1.48, 1.4, -0.58]	[-2.09, 1.46, 0.92]	[-1.32, -1.71, -1.18]	[-1.96, -0.23, -2.42]	[1.28, 0.83, 0.32]	[-0.89, 0.41, 1.94]	[-1.71, -1.25, -2.19]	[-1.51, 1.9, -0.49]	[1.34, 1.39, -1.27]	[-2.37, 1.39, 2.11]	[-1.83, 0.61, 1.06]	[-1.24, -0.43, -1.12]	[0.61, 1.5, -1.59]	[-1.05, 2.16, -0.36]
[0.7, -0.55, -1.38]	[-1.82, -0.01, 2.27]	[0.45, 0.74, 0.51]	[-0.51, -0.32, -0.42]	[-1.5, -2.12, -0.5]	[-2.18, -1.78, 1.06]	[-2.44, 0.47, 0.66]	[2.09, -2.49, 2.11]	[-0.73, -0.15, 1.45]	[1.2, -1.29, 2.48]	[0.84, 0.54, 2.26]	[-1.78, -0.34, -1.15]	[-0.28, 2.42, -1.68]	[-1.68, 1.78, 2.1]	[-0.15, 1.02, 0.7]
[0.85, 0.19, 1.0]	[0.26, -2.18, -2.36]	[2.09, -1.16, -0.13]	[-1.46, -2.24, -0.66]	[-0.25, 0.81, -1.53]	[-0.97, 0.65, -2.23]	[-0.73, -0.31, -0.78]	[2.41, 0.97, -1.85]	[2.49, 1.57, -2.1]	[2.23, -1.93, 1.85]	[-1.77, 1.82, 2.0]	[1.36, 2.05, -2.21]	[0.13, -1.39, -1.03]	[-0.28, 1.88, -0.64]	[0.69, -1.78, -0.81]
[-1.3, 1.58, 1.09]	[-0.38, 1.4, 1.23]	[-0.39, 0.05, 2.42]	[-1.15, 1.61, -0.82]	[0.93, -1.45, 1.41]	[0.14, -2.01, -1.2]	[2.24, 2.23, -0.05]	[0.48, 0.45, 0.99]	[-0.49, 1.08, 0.35]	[1.02, 1.67, 0.97]	[2.01, 1.21, -1.85]	[0.14, 1.91, 2.06]	[-0.04, 2.34, -0.94]	[1.43, 0.94, 0.83]	[2.2, -2.39, -1.72]
[-1.44, -1.93, -2.04]	[0.4, -1.72, 1.28]	[-1.49, 1.95, 0.32]	[0.4, 1.95, 1.86]	[0.36, -1.5, -1.93]	[-1.0, -1.57, 1.04]	[-1.41, 0.99, 1.14]	[-0.02, -2.43, -0.93]	[-1.34, 1.95, 0.23]	[-0.49, 2.03, 2.41]	[-1.52, 1.84, -2.2]	[1.8, 1.78, -0.11]	[1.4, -2.25, -2.25]	[-1.43, 0.86, -0.63]	[0.6, 1.83, 0.23]
[0.74, 1.41, 0.79]	[0.15, -2.19, 1.36]	[-0.34, 0.05, 1.83]	[-2.02, -1.74, 1.19]	[-1.6, 1.23, 1.6]	[0.52, -1.8, 1.46]	[-0.73, 2.14, -0.25]	[0.12, 1.0, -1.31]	[-1.56, 1.69, 1.72]	[-1.48, 0.46, 1.08]	[-1.69, 1.9, -1.39]	[-2.15, 0.27, 1.78]	[-1.38, 2.31, 0.14]	[-1.15, 1.49, -0.43]	[-0.86, 0.32, 1.24]
[0.09, 0.51, 2.42]	[2.13, -1.93, 0.73]	[-1.41, 1.21, 2.1]	[0.19, -0.42, -0.64]	[-0.44, 2.07, -0.76]	[-1.71, 0.11, 0.46]	[1.92, 1.09, 0.04]	[-1.67, 2.43, -1.81]	[-0.58, 1.25, -0.31]	[1.02, 0.28, 2.05]	[1.31, 1.53, 0.63]	[-1.38, 1.45, -0.34]	[-1.44, 1.63, 1.94]	[-0.4, -0.92, -0.22]	[1.53, -0.32, 2.47]
