K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.8285759748753082	0.9666136724960255
10	1.5	0.7	0.5	0.8133995686203819	0.9666136724960255
10	1.5	0.5	0.1	0.8285759748753082	0.9666136724960255
10	1.5	0.5	0.5	0.8133995686203819	0.9666136724960255
10	2	0.7	0.1	0.8285759748753082	0.9666136724960255
10	2	0.7	0.5	0.8133995686203819	0.9666136724960255
10	2	0.5	0.1	0.8285759748753082	0.9666136724960255
10	2	0.5	0.5	0.8133995686203819	0.9666136724960255
20	1.5	0.7	0.1	0.8314346824475997	0.9666136724960255
20	1.5	0.7	0.5	0.8276931064818392	0.9666136724960255
20	1.5	0.5	0.1	0.8314346824475997	0.9666136724960255
20	1.5	0.5	0.5	0.8276931064818392	0.9666136724960255
20	2	0.7	0.1	0.8314346824475997	0.9666136724960255
20	2	0.7	0.5	0.8276931064818392	0.9666136724960255
20	2	0.5	0.1	0.8314346824475997	0.9666136724960255
20	2	0.5	0.5	0.8276931064818392	0.9666136724960255
30	1.5	0.7	0.1	0.8603338782399812	0.9666136724960255
30	1.5	0.7	0.5	0.8290961974689994	0.9666136724960255
30	1.5	0.5	0.1	0.8603338782399812	0.9666136724960255
30	1.5	0.5	0.5	0.8300315914604395	0.9666136724960255
30	2	0.7	0.1	0.8603338782399812	0.9666136724960255
30	2	0.7	0.5	0.8290961974689994	0.9666136724960255
30	2	0.5	0.1	0.8603338782399812	0.9666136724960255
30	2	0.5	0.5	0.8300315914604395	0.9666136724960255
40	1.5	0.7	0.1	0.8633397717388199	0.9666136724960255
40	1.5	0.7	0.5	0.8290961974689994	0.9666136724960255
40	1.5	0.5	0.1	0.8584283089881584	0.9666136724960255
40	1.5	0.5	0.5	0.8300315914604395	0.9666136724960255
40	2	0.7	0.1	0.8633397717388199	0.9666136724960255
40	2	0.7	0.5	0.8290961974689994	0.9666136724960255
40	2	0.5	0.1	0.8584283089881584	0.9666136724960255
40	2	0.5	0.5	0.8300315914604395	0.9666136724960255
50	1.5	0.7	0.1	0.8585448431783916	0.9666136724960255
50	1.5	0.7	0.5	0.8290961974689994	0.9666136724960255
50	1.5	0.5	0.1	0.8510663383957197	0.9666136724960255
50	1.5	0.5	0.5	0.8300315914604395	0.9666136724960255
50	2	0.7	0.1	0.8585448431783916	0.9666136724960255
50	2	0.7	0.5	0.8290961974689994	0.9666136724960255
