K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.1074618053021361	0.9443561208267091
10	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
10	1.5	0.5	0.1	0.7986147038313873	0.9666136724960255
10	1.5	0.5	0.5	0.8240550815870065	0.9666136724960255
10	2	0.7	0.1	0.819782306921804	0.9666136724960255
10	2	0.7	0.5	0.8240550815870065	0.9666136724960255
10	2	0.5	0.1	0.7986147038313873	0.9666136724960255
10	2	0.5	0.5	0.8240550815870065	0.9666136724960255
20	1.5	0.7	0.1	0.1600432338260413	0.9443561208267091
20	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
20	1.5	0.5	0.1	0.8451898281017817	0.9666136724960255
20	1.5	0.5	0.5	0.8240550815870065	0.9666136724960255
20	2	0.7	0.1	0.8536437267076917	0.9666136724960255
20	2	0.7	0.5	0.8240550815870065	0.9666136724960255
20	2	0.5	0.1	0.8451898281017817	0.9666136724960255
20	2	0.5	0.5	0.8240550815870065	0.9666136724960255
30	1.5	0.7	0.1	0.11811523394954881	0.9443561208267091
30	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
30	1.5	0.5	0.1	0.8286126915742995	0.9666136724960255
30	1.5	0.5	0.5	0.8468431315234715	0.9666136724960255
30	2	0.7	0.1	0.8304357355692167	0.9666136724960255
30	2	0.7	0.5	0.8559583514980575	0.9666136724960255
30	2	0.5	0.1	0.8286126915742995	0.9666136724960255
30	2	0.5	0.5	0.8468431315234715	0.9666136724960255
40	1.5	0.7	0.1	0.10958276706938269	0.9443561208267091
40	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
40	1.5	0.5	0.1	0.8225180723741808	0.9666136724960255
40	1.5	0.5	0.5	0.8468431315234715	0.9666136724960255
40	2	0.7	0.1	0.8219032686890506	0.9666136724960255
40	2	0.7	0.5	0.8559583514980575	0.9666136724960255
40	2	0.5	0.1	0.8225180723741808	0.9666136724960255
40	2	0.5	0.5	0.8468431315234715	0.9666136724960255
50	1.5	0.7	0.1	0.12423927099674656	0.9443561208267091
50	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
50	1.5	0.5	0.1	0.8365597726164145	0.9666136724960255
50	1.5	0.5	0.5	0.8468431315234715	0.9666136724960255
50	2	0.7	0.1	0.8365597726164145	0.9666136724960255
50	2	0.7	0.5	0.8559583514980575	0.9666136724960255
50	2	0.5	0.1	0.8365597726164145	0.9666136724960255
50	2	0.5	0.5	0.8468431315234715	0.9666136724960255
60	1.5	0.7	0.1	0.12048786368792418	0.9443561208267091
60	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
60	1.5	0.5	0.1	0.8303074271017105	0.9666136724960255
60	1.5	0.5	0.5	0.8553168091605263	0.9666136724960255
60	2	0.7	0.1	0.8328083653075921	0.9666136724960255
60	2	0.7	0.5	0.8678215001899343	0.9666136724960255
60	2	0.5	0.1	0.8303074271017105	0.9666136724960255
60	2	0.5	0.5	0.8553168091605263	0.9666136724960255
70	1.5	0.7	0.1	0.20108375833738026	0.9443561208267091
70	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
70	1.5	0.5	0.1	0.834656855436888	0.9666136724960255
70	1.5	0.5	0.5	0.8553168091605263	0.9666136724960255
70	2	0.7	0.1	0.7976003774177818	0.9666136724960255
70	2	0.7	0.5	0.8678215001899343	0.9666136724960255
70	2	0.5	0.1	0.834656855436888	0.9666136724960255
70	2	0.5	0.5	0.8553168091605263	0.9666136724960255
80	1.5	0.7	0.1	0.12952190400117192	0.9443561208267091
80	1.5	0.7	0.5	0.8240550815870065	0.9666136724960255
80	1.5	0.5	0.1	0.798220655304158	0.9666136724960255
80	1.5	0.5	0.5	0.8553168091605263	0.9666136724960255
80	2	0.7	0.1	0.8418424056208398	0.9666136724960255
80	2	0.7	0.5	0.8678215001899343	0.9666136724960255
80	2	0.5	0.1	0.798220655304158	0.9666136724960255
80	2	0.5	0.5	0.8553168091605263	0.9666136724960255
90	1.5	0.7	0.1	0.15076207340597786	0.9443561208267091
90	1.5	0.7	0.5	0.8695532422962036	0.9666136724960255
90	1.5	0.5	0.1	0.8630825750256457	0.9666136724960255
90	1.5	0.5	0.5	0.8457208724009099	0.9666136724960255
90	2	0.7	0.1	0.8630825750256457	0.9666136724960255
90	2	0.7	0.5	0.8543871887264712	0.9666136724960255
90	2	0.5	0.1	0.8630825750256457	0.9666136724960255
90	2	0.5	0.5	0.8457208724009099	0.9666136724960255
100	1.5	0.7	0.1	0.12916986162580524	0.9443561208267091
100	1.5	0.7	0.5	0.8695532422962036	0.9666136724960255
100	1.5	0.5	0.1	0.8365088542001969	0.9666136724960255
100	1.5	0.5	0.5	0.8457208724009099	0.9666136724960255
100	2	0.7	0.1	0.8414903632454731	0.9666136724960255
100	2	0.7	0.5	0.8543871887264712	0.9666136724960255
100	2	0.5	0.1	0.8365088542001969	0.9666136724960255
100	2	0.5	0.5	0.8457208724009099	0.9666136724960255
---------
10	1.5	0.7	0.1	0.1074618053021361	0.9714285714285714
10	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
10	1.5	0.5	0.1	0.7986147038313873	0.9714285714285714
10	1.5	0.5	0.5	0.8240550815870065	0.9714285714285714
10	2	0.7	0.1	0.819782306921804	0.9714285714285714
10	2	0.7	0.5	0.8240550815870065	0.9714285714285714
10	2	0.5	0.1	0.7986147038313873	0.9714285714285714
10	2	0.5	0.5	0.8240550815870065	0.9714285714285714
20	1.5	0.7	0.1	0.1600432338260413	0.9857142857142858
20	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
20	1.5	0.5	0.1	0.8451898281017817	0.9714285714285714
20	1.5	0.5	0.5	0.8240550815870065	0.9714285714285714
20	2	0.7	0.1	0.8536437267076917	0.9714285714285714
20	2	0.7	0.5	0.8240550815870065	0.9714285714285714
20	2	0.5	0.1	0.8451898281017817	0.9714285714285714
20	2	0.5	0.5	0.8240550815870065	0.9714285714285714
30	1.5	0.7	0.1	0.11811523394954881	0.9714285714285714
30	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
30	1.5	0.5	0.1	0.8286126915742995	0.9714285714285714
30	1.5	0.5	0.5	0.8468431315234715	0.9714285714285714
30	2	0.7	0.1	0.8304357355692167	0.9714285714285714
30	2	0.7	0.5	0.8559583514980575	0.9714285714285714
30	2	0.5	0.1	0.8286126915742995	0.9714285714285714
30	2	0.5	0.5	0.8468431315234715	0.9714285714285714
40	1.5	0.7	0.1	0.10958276706938269	0.9714285714285714
40	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
40	1.5	0.5	0.1	0.8225180723741808	0.9714285714285714
40	1.5	0.5	0.5	0.8468431315234715	0.9714285714285714
40	2	0.7	0.1	0.8219032686890506	0.9714285714285714
40	2	0.7	0.5	0.8559583514980575	0.9714285714285714
40	2	0.5	0.1	0.8225180723741808	0.9714285714285714
40	2	0.5	0.5	0.8468431315234715	0.9714285714285714
50	1.5	0.7	0.1	0.12423927099674656	0.9857142857142858
50	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
50	1.5	0.5	0.1	0.8365597726164145	0.9714285714285714
50	1.5	0.5	0.5	0.8468431315234715	0.9714285714285714
50	2	0.7	0.1	0.8365597726164145	0.9714285714285714
50	2	0.7	0.5	0.8559583514980575	0.9714285714285714
50	2	0.5	0.1	0.8365597726164145	0.9714285714285714
50	2	0.5	0.5	0.8468431315234715	0.9714285714285714
60	1.5	0.7	0.1	0.12048786368792418	0.9857142857142858
60	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
60	1.5	0.5	0.1	0.8303074271017105	0.9714285714285714
60	1.5	0.5	0.5	0.8553168091605263	0.9714285714285714
60	2	0.7	0.1	0.8328083653075921	0.9714285714285714
60	2	0.7	0.5	0.8678215001899343	0.9714285714285714
60	2	0.5	0.1	0.8303074271017105	0.9714285714285714
60	2	0.5	0.5	0.8553168091605263	0.9714285714285714
70	1.5	0.7	0.1	0.20108375833738026	0.9857142857142858
70	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
70	1.5	0.5	0.1	0.834656855436888	0.9714285714285714
70	1.5	0.5	0.5	0.8553168091605263	0.9714285714285714
70	2	0.7	0.1	0.7976003774177818	0.9714285714285714
70	2	0.7	0.5	0.8678215001899343	0.9714285714285714
70	2	0.5	0.1	0.834656855436888	0.9714285714285714
70	2	0.5	0.5	0.8553168091605263	0.9714285714285714
80	1.5	0.7	0.1	0.12952190400117192	0.9857142857142858
80	1.5	0.7	0.5	0.8240550815870065	0.9714285714285714
80	1.5	0.5	0.1	0.798220655304158	0.9714285714285714
80	1.5	0.5	0.5	0.8553168091605263	0.9714285714285714
80	2	0.7	0.1	0.8418424056208398	0.9714285714285714
80	2	0.7	0.5	0.8678215001899343	0.9714285714285714
80	2	0.5	0.1	0.798220655304158	0.9714285714285714
80	2	0.5	0.5	0.8553168091605263	0.9714285714285714
90	1.5	0.7	0.1	0.15076207340597786	0.9857142857142858
90	1.5	0.7	0.5	0.8695532422962036	0.9714285714285714
90	1.5	0.5	0.1	0.8630825750256457	0.9714285714285714
90	1.5	0.5	0.5	0.8457208724009099	0.9714285714285714
90	2	0.7	0.1	0.8630825750256457	0.9714285714285714
90	2	0.7	0.5	0.8543871887264712	0.9714285714285714
90	2	0.5	0.1	0.8630825750256457	0.9714285714285714
90	2	0.5	0.5	0.8457208724009099	0.9714285714285714
100	1.5	0.7	0.1	0.12916986162580524	0.9857142857142858
100	1.5	0.7	0.5	0.8695532422962036	0.9714285714285714
100	1.5	0.5	0.1	0.8365088542001969	0.9714285714285714
100	1.5	0.5	0.5	0.8457208724009099	0.9714285714285714
100	2	0.7	0.1	0.8414903632454731	0.9714285714285714
100	2	0.7	0.5	0.8543871887264712	0.9714285714285714
100	2	0.5	0.1	0.8365088542001969	0.9714285714285714
100	2	0.5	0.5	0.8457208724009099	0.9714285714285714
