K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.6662385199701593	0.9634340222575517
10	1.5	0.7	0.5	0.8291602542515425	0.9682034976152624
10	1.5	0.5	0.1	0.8669942840711456	0.9682034976152624
10	1.5	0.5	0.5	0.8291602542515425	0.9682034976152624
10	2	0.7	0.1	0.8461840070460246	0.9682034976152624
10	2	0.7	0.5	0.8291602542515425	0.9682034976152624
10	2	0.5	0.1	0.8669942840711456	0.9682034976152624
10	2	0.5	0.5	0.8291602542515425	0.9682034976152624
20	1.5	0.7	0.1	0.8291602542515425	0.9682034976152624
20	1.5	0.7	0.5	0.8291602542515425	0.9682034976152624
20	1.5	0.5	0.1	0.7994425383233469	0.9682034976152624
20	1.5	0.5	0.5	0.8291602542515425	0.9682034976152624
20	2	0.7	0.1	0.8074773571708588	0.9682034976152624
20	2	0.7	0.5	0.8291602542515425	0.9682034976152624
20	2	0.5	0.1	0.7994425383233469	0.9682034976152624
20	2	0.5	0.5	0.8291602542515425	0.9682034976152624
30	1.5	0.7	0.1	0.8094303210389923	0.9682034976152624
30	1.5	0.7	0.5	0.8291602542515425	0.9682034976152624
30	1.5	0.5	0.1	0.8511469795631124	0.9682034976152624
30	1.5	0.5	0.5	0.7978428999459071	0.9682034976152624
30	2	0.7	0.1	0.8599416696877403	0.9682034976152624
30	2	0.7	0.5	0.8291602542515425	0.9682034976152624
30	2	0.5	0.1	0.8511469795631124	0.9682034976152624
30	2	0.5	0.5	0.7978428999459071	0.9682034976152624
40	1.5	0.7	0.1	0.8633596632648143	0.9682034976152624
40	1.5	0.7	0.5	0.8291602542515425	0.9682034976152624
40	1.5	0.5	0.1	0.8012689147576557	0.9682034976152624
40	1.5	0.5	0.5	0.8639854457773584	0.9682034976152624
40	2	0.7	0.1	0.8012689147576557	0.9682034976152624
40	2	0.7	0.5	0.8291602542515425	0.9682034976152624
40	2	0.5	0.1	0.8012689147576557	0.9682034976152624
40	2	0.5	0.5	0.8639854457773584	0.9682034976152624
50	1.5	0.7	0.1	0.8421800084782953	0.9682034976152624
50	1.5	0.7	0.5	0.8580930414221043	0.9682034976152624
50	1.5	0.5	0.1	0.8349468116856549	0.9682034976152624
50	1.5	0.5	0.5	0.8580930414221043	0.9682034976152624
50	2	0.7	0.1	0.8349468116856549	0.9682034976152624
50	2	0.7	0.5	0.8580930414221043	0.9682034976152624
50	2	0.5	0.1	0.8349468116856549	0.9682034976152624
50	2	0.5	0.5	0.8580930414221043	0.9682034976152624
60	1.5	0.7	0.1	0.8102371362934884	0.9682034976152624
60	1.5	0.7	0.5	0.8494132052709358	0.9682034976152624
60	1.5	0.5	0.1	0.8207499796035185	0.9682034976152624
60	1.5	0.5	0.5	0.8436266478368234	0.9682034976152624
60	2	0.7	0.1	0.8207499796035185	0.9682034976152624
60	2	0.7	0.5	0.8494132052709358	0.9682034976152624
60	2	0.5	0.1	0.8207499796035185	0.9682034976152624
60	2	0.5	0.5	0.8436266478368234	0.9682034976152624
70	1.5	0.7	0.1	0.8541114672158298	0.9682034976152624
70	1.5	0.7	0.5	0.7997242929834583	0.9682034976152624
70	1.5	0.5	0.1	0.8370812742402052	0.9682034976152624
70	1.5	0.5	0.5	0.8081345676314824	0.9682034976152624
70	2	0.7	0.1	0.8402496822356702	0.9682034976152624
70	2	0.7	0.5	0.7997242929834583	0.9682034976152624
70	2	0.5	0.1	0.8370812742402052	0.9682034976152624
70	2	0.5	0.5	0.8081345676314824	0.9682034976152624
80	1.5	0.7	0.1	0.8045501718508926	0.9682034976152624
80	1.5	0.7	0.5	0.7997242929834583	0.9682034976152624
80	1.5	0.5	0.1	0.8046350828203546	0.9682034976152624
80	1.5	0.5	0.5	0.7900966313933682	0.9682034976152624
80	2	0.7	0.1	0.7948250142478794	0.9682034976152624
80	2	0.7	0.5	0.7997242929834583	0.9682034976152624
80	2	0.5	0.1	0.8046350828203546	0.9682034976152624
80	2	0.5	0.5	0.7900966313933682	0.9682034976152624
90	1.5	0.7	0.1	0.7994040093189044	0.9682034976152624
90	1.5	0.7	0.5	0.7997242929834583	0.9682034976152624
90	1.5	0.5	0.1	0.8197138272888003	0.9682034976152624
90	1.5	0.5	0.5	0.7953484221408383	0.9682034976152624
90	2	0.7	0.1	0.8159352565037034	0.9682034976152624
90	2	0.7	0.5	0.7997242929834583	0.9682034976152624
90	2	0.5	0.1	0.8197138272888003	0.9682034976152624
90	2	0.5	0.5	0.7953484221408383	0.9682034976152624
100	1.5	0.7	0.1	0.8155838052231011	0.9682034976152624
100	1.5	0.7	0.5	0.798990367521673	0.9682034976152624
100	1.5	0.5	0.1	0.8248502704329896	0.9682034976152624
100	1.5	0.5	0.5	0.8076103351587784	0.9682034976152624
100	2	0.7	0.1	0.8231262769055686	0.9682034976152624
100	2	0.7	0.5	0.798990367521673	0.9682034976152624
100	2	0.5	0.1	0.8248502704329896	0.9682034976152624
100	2	0.5	0.5	0.8076103351587784	0.9682034976152624
---------
10	1.5	0.7	0.1	0.6662385199701593	0.9428571428571428
10	1.5	0.7	0.5	0.8291602542515425	0.9428571428571428
10	1.5	0.5	0.1	0.8669942840711456	0.9571428571428572
10	1.5	0.5	0.5	0.8291602542515425	0.9428571428571428
10	2	0.7	0.1	0.8461840070460246	0.9571428571428572
10	2	0.7	0.5	0.8291602542515425	0.9428571428571428
10	2	0.5	0.1	0.8669942840711456	0.9571428571428572
10	2	0.5	0.5	0.8291602542515425	0.9428571428571428
20	1.5	0.7	0.1	0.8291602542515425	0.9428571428571428
20	1.5	0.7	0.5	0.8291602542515425	0.9428571428571428
20	1.5	0.5	0.1	0.7994425383233469	0.9428571428571428
20	1.5	0.5	0.5	0.8291602542515425	0.9428571428571428
20	2	0.7	0.1	0.8074773571708588	0.9428571428571428
20	2	0.7	0.5	0.8291602542515425	0.9428571428571428
20	2	0.5	0.1	0.7994425383233469	0.9428571428571428
20	2	0.5	0.5	0.8291602542515425	0.9428571428571428
30	1.5	0.7	0.1	0.8094303210389923	0.9428571428571428
30	1.5	0.7	0.5	0.8291602542515425	0.9428571428571428
30	1.5	0.5	0.1	0.8511469795631124	0.9571428571428572
30	1.5	0.5	0.5	0.7978428999459071	0.9428571428571428
30	2	0.7	0.1	0.8599416696877403	0.9571428571428572
30	2	0.7	0.5	0.8291602542515425	0.9428571428571428
30	2	0.5	0.1	0.8511469795631124	0.9571428571428572
30	2	0.5	0.5	0.7978428999459071	0.9428571428571428
40	1.5	0.7	0.1	0.8633596632648143	0.9571428571428572
40	1.5	0.7	0.5	0.8291602542515425	0.9428571428571428
40	1.5	0.5	0.1	0.8012689147576557	0.9428571428571428
40	1.5	0.5	0.5	0.8639854457773584	0.9571428571428572
40	2	0.7	0.1	0.8012689147576557	0.9428571428571428
40	2	0.7	0.5	0.8291602542515425	0.9428571428571428
40	2	0.5	0.1	0.8012689147576557	0.9428571428571428
40	2	0.5	0.5	0.8639854457773584	0.9571428571428572
50	1.5	0.7	0.1	0.8421800084782953	0.9428571428571428
50	1.5	0.7	0.5	0.8580930414221043	0.9571428571428572
50	1.5	0.5	0.1	0.8349468116856549	0.9428571428571428
50	1.5	0.5	0.5	0.8580930414221043	0.9571428571428572
50	2	0.7	0.1	0.8349468116856549	0.9428571428571428
