K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.22121920060557448	0.9475357710651828
10	1.5	0.7	0.5	0.7103192026482785	0.9634340222575517
10	1.5	0.5	0.1	0.9852466578874747	0.9682034976152624
10	1.5	0.5	0.5	0.8415458912814922	0.9682034976152624
10	2	0.7	0.1	0.9852466578874747	0.9682034976152624
10	2	0.7	0.5	0.8415458912814922	0.9682034976152624
10	2	0.5	0.1	0.9852466578874747	0.9682034976152624
10	2	0.5	0.5	0.8415458912814922	0.9682034976152624
20	1.5	0.7	0.1	0.21336265913058264	0.9475357710651828
20	1.5	0.7	0.5	0.8725161012749683	0.9666136724960255
20	1.5	0.5	0.1	0.9773901164124829	0.9682034976152624
20	1.5	0.5	0.5	0.9675310151348719	0.9682034976152624
20	2	0.7	0.1	0.9773901164124829	0.9682034976152624
20	2	0.7	0.5	0.9545020053395031	0.9682034976152624
20	2	0.5	0.1	0.9773901164124829	0.9682034976152624
20	2	0.5	0.5	0.9675310151348719	0.9682034976152624
30	1.5	0.7	0.1	0.19701154277097824	0.9475357710651828
30	1.5	0.7	0.5	0.8725161012749683	0.9666136724960255
30	1.5	0.5	0.1	0.9610390000528785	0.9682034976152624
30	1.5	0.5	0.5	0.8047808417712154	0.9682034976152624
30	2	0.7	0.1	0.9610390000528785	0.9682034976152624
30	2	0.7	0.5	0.8047808417712154	0.9682034976152624
30	2	0.5	0.1	0.9610390000528785	0.9682034976152624
30	2	0.5	0.5	0.8047808417712154	0.9682034976152624
40	1.5	0.7	0.1	0.19283223689219764	0.9475357710651828
40	1.5	0.7	0.5	0.8725161012749683	0.9666136724960255
40	1.5	0.5	0.1	0.9568596941740979	0.9682034976152624
40	1.5	0.5	0.5	0.9659762605149175	0.9682034976152624
40	2	0.7	0.1	0.9568596941740979	0.9682034976152624
40	2	0.7	0.5	0.9523253488715667	0.9682034976152624
40	2	0.5	0.1	0.9568596941740979	0.9682034976152624
40	2	0.5	0.5	0.9659762605149175	0.9682034976152624
50	1.5	0.7	0.1	0.18834519044392514	0.9475357710651828
50	1.5	0.7	0.5	1.0001035396232942	0.9682034976152624
50	1.5	0.5	0.1	0.9523726477258254	0.9682034976152624
50	1.5	0.5	0.5	0.8435319378099536	0.9682034976152624
50	2	0.7	0.1	0.9523726477258254	0.9682034976152624
50	2	0.7	0.5	0.8117326229355606	0.9682034976152624
50	2	0.5	0.1	0.9523726477258254	0.9682034976152624
50	2	0.5	0.5	0.8435319378099536	0.9682034976152624
60	1.5	0.7	0.1	0.15285651428925426	0.9475357710651828
60	1.5	0.7	0.5	0.8591882262413224	0.9682034976152624
60	1.5	0.5	0.1	0.9907091853978295	0.9682034976152624
60	1.5	0.5	0.5	0.9531317684959704	0.9682034976152624
60	2	0.7	0.1	0.9869514437076435	0.9682034976152624
60	2	0.7	0.5	0.8330454179821534	0.9682034976152624
60	2	0.5	0.1	0.9907091853978295	0.9682034976152624
60	2	0.5	0.5	0.9531317684959704	0.9682034976152624
70	1.5	0.7	0.1	0.21206101542280364	0.9475357710651828
70	1.5	0.7	0.5	0.8199905377338667	0.9682034976152624
70	1.5	0.5	0.1	0.9760884727047039	0.9682034976152624
70	1.5	0.5	0.5	0.9791893617123324	0.9682034976152624
70	2	0.7	0.1	0.9760884727047039	0.9682034976152624
70	2	0.7	0.5	0.9708236905479476	0.9682034976152624
70	2	0.5	0.1	0.9760884727047039	0.9682034976152624
70	2	0.5	0.5	0.9791893617123324	0.9682034976152624
80	1.5	0.7	0.1	0.32578495971228705	0.9491255961844197
80	1.5	0.7	0.5	0.958200416777413	0.9682034976152624
80	1.5	0.5	0.1	0.9753988356797921	0.9682034976152624
80	1.5	0.5	0.5	0.980149671601446	0.9682034976152624
80	2	0.7	0.1	0.9655169541023912	0.9682034976152624
80	2	0.7	0.5	0.8271706120187794	0.9682034976152624
80	2	0.5	0.1	0.9753988356797921	0.9682034976152624
80	2	0.5	0.5	0.980149671601446	0.9682034976152624
90	1.5	0.7	0.1	0.5191018148171229	0.9570747217806042
90	1.5	0.7	0.5	0.9438678259153653	0.9682034976152624
90	1.5	0.5	0.1	0.9590082840266346	0.9682034976152624
90	1.5	0.5	0.5	0.7946272616399964	0.9682034976152624
90	2	0.7	0.1	0.9425701817879708	0.9682034976152624
90	2	0.7	0.5	0.9626130638180083	0.9682034976152624
90	2	0.5	0.1	0.9590082840266346	0.9682034976152624
90	2	0.5	0.5	0.7946272616399964	0.9682034976152624
100	1.5	0.7	0.1	0.4606808398169473	0.9570747217806042
100	1.5	0.7	0.5	0.9522204199700189	0.9682034976152624
100	1.5	0.5	0.1	0.9568444858822865	0.9682034976152624
100	1.5	0.5	0.5	0.9773020540741155	0.9682034976152624
100	2	0.7	0.1	0.9568444858822865	0.9682034976152624
100	2	0.7	0.5	0.968181459854444	0.9682034976152624
100	2	0.5	0.1	0.9568444858822865	0.9682034976152624
100	2	0.5	0.5	0.9773020540741155	0.9682034976152624
---------
10	1.5	0.7	0.1	0.22121920060557448	0.9714285714285714
10	1.5	0.7	0.5	0.7103192026482785	0.9714285714285714
10	1.5	0.5	0.1	0.9852466578874747	0.9571428571428572
10	1.5	0.5	0.5	0.8415458912814922	0.9571428571428572
10	2	0.7	0.1	0.9852466578874747	0.9571428571428572
10	2	0.7	0.5	0.8415458912814922	0.9571428571428572
10	2	0.5	0.1	0.9852466578874747	0.9571428571428572
10	2	0.5	0.5	0.8415458912814922	0.9571428571428572
20	1.5	0.7	0.1	0.21336265913058264	0.9714285714285714
20	1.5	0.7	0.5	0.8725161012749683	0.9571428571428572
20	1.5	0.5	0.1	0.9773901164124829	0.9571428571428572
20	1.5	0.5	0.5	0.9675310151348719	0.9571428571428572
20	2	0.7	0.1	0.9773901164124829	0.9571428571428572
