K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.615265825514399	0.9602543720190779
10	1.5	0.7	0.5	0.9712274398596255	0.9682034976152624
10	1.5	0.5	0.1	0.9418397392811576	0.9682034976152624
10	1.5	0.5	0.5	0.824288936967286	0.9682034976152624
10	2	0.7	0.1	0.9800966911495501	0.9682034976152624
10	2	0.7	0.5	0.9712274398596255	0.9682034976152624
10	2	0.5	0.1	0.9418397392811576	0.9682034976152624
10	2	0.5	0.5	0.824288936967286	0.9682034976152624
20	1.5	0.7	0.1	0.5388303787867652	0.9602543720190779
20	1.5	0.7	0.5	0.857638490635534	0.9682034976152624
20	1.5	0.5	0.1	0.9550004471133267	0.9682034976152624
20	1.5	0.5	0.5	0.8089575123966376	0.9682034976152624
20	2	0.7	0.1	0.9485096500148071	0.9682034976152624
20	2	0.7	0.5	0.857638490635534	0.9682034976152624
20	2	0.5	0.1	0.9550004471133267	0.9682034976152624
20	2	0.5	0.5	0.8089575123966376	0.9682034976152624
30	1.5	0.7	0.1	0.5994771747383918	0.9602543720190779
30	1.5	0.7	0.5	0.8033919013068201	0.9682034976152624
30	1.5	0.5	0.1	0.9602612809468387	0.9682034976152624
30	1.5	0.5	0.5	0.8513449123219073	0.9682034976152624
30	2	0.7	0.1	0.9602612809468387	0.9682034976152624
30	2	0.7	0.5	0.8033919013068201	0.9682034976152624
30	2	0.5	0.1	0.9602612809468387	0.9682034976152624
30	2	0.5	0.5	0.8513449123219073	0.9682034976152624
40	1.5	0.7	0.1	0.7016339733233043	0.9634340222575517
40	1.5	0.7	0.5	0.8033919013068201	0.9682034976152624
40	1.5	0.5	0.1	0.9439402974761256	0.9682034976152624
40	1.5	0.5	0.5	0.8347917279421264	0.9682034976152624
40	2	0.7	0.1	0.9635511286206747	0.9682034976152624
40	2	0.7	0.5	0.8033919013068201	0.9682034976152624
40	2	0.5	0.1	0.9439402974761256	0.9682034976152624
40	2	0.5	0.5	0.8347917279421264	0.9682034976152624
50	1.5	0.7	0.1	0.8211978814374548	0.9682034976152624
50	1.5	0.7	0.5	0.8116845863006547	0.9682034976152624
50	1.5	0.5	0.1	0.9484356036369154	0.9682034976152624
50	1.5	0.5	0.5	0.8572682587460749	0.9682034976152624
50	2	0.7	0.1	1.0010992050142227	0.9682034976152624
50	2	0.7	0.5	0.8116845863006547	0.9682034976152624
50	2	0.5	0.1	0.9484356036369154	0.9682034976152624
50	2	0.5	0.5	0.8572682587460749	0.9682034976152624
60	1.5	0.7	0.1	0.7973819679959543	0.9682034976152624
60	1.5	0.7	0.5	0.9777088328207895	0.9682034976152624
60	1.5	0.5	0.1	0.9721533531397918	0.9682034976152624
60	1.5	0.5	0.5	0.9758570062604569	0.9682034976152624
60	2	0.7	0.1	0.9725237184518583	0.9682034976152624
60	2	0.7	0.5	0.9777088328207895	0.9682034976152624
60	2	0.5	0.1	0.9721533531397918	0.9682034976152624
60	2	0.5	0.5	0.9758570062604569	0.9682034976152624
70	1.5	0.7	0.1	0.8348184034769676	0.9682034976152624
70	1.5	0.7	0.5	0.8031731920403973	0.9682034976152624
70	1.5	0.5	0.1	0.9472196901711643	0.9682034976152624
70	1.5	0.5	0.5	0.8511886914173197	0.9682034976152624
70	2	0.7	0.1	0.9735819554588212	0.9682034976152624
70	2	0.7	0.5	0.8031731920403973	0.9682034976152624
70	2	0.5	0.1	0.9472196901711643	0.9682034976152624
70	2	0.5	0.5	0.8511886914173197	0.9682034976152624
80	1.5	0.7	0.1	0.9898289666980246	0.9682034976152624
80	1.5	0.7	0.5	0.8031731920403973	0.9682034976152624
80	1.5	0.5	0.1	1.0043522060628882	0.9682034976152624
80	1.5	0.5	0.5	1.0007536729364495	0.9682034976152624
80	2	0.7	0.1	0.9794947851211362	0.9682034976152624
80	2	0.7	0.5	0.8031731920403973	0.9682034976152624
80	2	0.5	0.1	1.0043522060628882	0.9682034976152624
80	2	0.5	0.5	1.0007536729364495	0.9682034976152624
90	1.5	0.7	0.1	0.8338381958768952	0.9682034976152624
90	1.5	0.7	0.5	0.8031731920403973	0.9682034976152624
90	1.5	0.5	0.1	0.9610386827232484	0.9682034976152624
90	1.5	0.5	0.5	0.8185727243232586	0.9682034976152624
90	2	0.7	0.1	0.9569631798686976	0.9682034976152624
90	2	0.7	0.5	0.8031731920403973	0.9682034976152624
90	2	0.5	0.1	0.9610386827232484	0.9682034976152624
90	2	0.5	0.5	0.8185727243232586	0.9682034976152624
100	1.5	0.7	0.1	0.9731207673523261	0.9682034976152624
100	1.5	0.7	0.5	0.9754348342878492	0.9682034976152624
100	1.5	0.5	0.1	0.9718284962065146	0.9682034976152624
100	1.5	0.5	0.5	0.9742327215940709	0.9682034976152624
100	2	0.7	0.1	0.9720689187452702	0.9682034976152624
100	2	0.7	0.5	0.9754348342878492	0.9682034976152624
100	2	0.5	0.1	0.9718284962065146	0.9682034976152624
100	2	0.5	0.5	0.9742327215940709	0.9682034976152624
---------
10	1.5	0.7	0.1	0.615265825514399	0.9428571428571428
10	1.5	0.7	0.5	0.9712274398596255	0.9571428571428572
10	1.5	0.5	0.1	0.9418397392811576	0.9571428571428572
10	1.5	0.5	0.5	0.824288936967286	0.9428571428571428
10	2	0.7	0.1	0.9800966911495501	0.9571428571428572
10	2	0.7	0.5	0.9712274398596255	0.9571428571428572
10	2	0.5	0.1	0.9418397392811576	0.9571428571428572
10	2	0.5	0.5	0.824288936967286	0.9428571428571428
20	1.5	0.7	0.1	0.5388303787867652	0.9285714285714286
20	1.5	0.7	0.5	0.857638490635534	0.9571428571428572
20	1.5	0.5	0.1	0.9550004471133267	0.9571428571428572
20	1.5	0.5	0.5	0.8089575123966376	0.9428571428571428
20	2	0.7	0.1	0.9485096500148071	0.9571428571428572
20	2	0.7	0.5	0.857638490635534	0.9571428571428572
20	2	0.5	0.1	0.9550004471133267	0.9571428571428572
20	2	0.5	0.5	0.8089575123966376	0.9428571428571428
30	1.5	0.7	0.1	0.5994771747383918	0.9428571428571428
30	1.5	0.7	0.5	0.8033919013068201	0.9428571428571428
30	1.5	0.5	0.1	0.9602612809468387	0.9571428571428572
30	1.5	0.5	0.5	0.8513449123219073	0.9428571428571428
30	2	0.7	0.1	0.9602612809468387	0.9571428571428572
30	2	0.7	0.5	0.8033919013068201	0.9428571428571428
30	2	0.5	0.1	0.9602612809468387	0.9571428571428572
30	2	0.5	0.5	0.8513449123219073	0.9428571428571428
