K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.17029289890669583	0.9538950715421304
10	1.5	0.7	0.5	1.0456532464179704	0.9650238473767886
10	1.5	0.5	0.1	0.9379216515854358	0.9697933227344993
10	1.5	0.5	0.5	0.9105487909549375	0.9697933227344993
10	2	0.7	0.1	0.9105487909549375	0.9697933227344993
10	2	0.7	0.5	0.9105487909549375	0.9697933227344993
10	2	0.5	0.1	0.9379216515854358	0.9697933227344993
10	2	0.5	0.5	0.9105487909549375	0.9697933227344993
20	1.5	0.7	0.1	0.15418272164801827	0.9538950715421304
20	1.5	0.7	0.5	0.8097971265247932	0.9682034976152624
20	1.5	0.5	0.1	0.9381306776651835	0.9697933227344993
20	1.5	0.5	0.5	0.9105487909549375	0.9697933227344993
20	2	0.7	0.1	0.9381306776651835	0.9697933227344993
20	2	0.7	0.5	0.9105487909549375	0.9697933227344993
20	2	0.5	0.1	0.9381306776651835	0.9697933227344993
20	2	0.5	0.5	0.9105487909549375	0.9697933227344993
30	1.5	0.7	0.1	0.150161055074005	0.9538950715421304
30	1.5	0.7	0.5	0.9105487909549375	0.9697933227344993
30	1.5	0.5	0.1	0.9354495666158413	0.9697933227344993
30	1.5	0.5	0.5	0.9105487909549375	0.9697933227344993
30	2	0.7	0.1	0.9354495666158413	0.9697933227344993
30	2	0.7	0.5	0.9105487909549375	0.9697933227344993
30	2	0.5	0.1	0.9354495666158413	0.9697933227344993
30	2	0.5	0.5	0.9105487909549375	0.9697933227344993
40	1.5	0.7	0.1	0.0944176169683612	0.9538950715421304
40	1.5	0.7	0.5	0.9105487909549375	0.9697933227344993
40	1.5	0.5	0.1	0.9383747089607388	0.9697933227344993
40	1.5	0.5	0.5	0.9105487909549375	0.9697933227344993
40	2	0.7	0.1	0.9279793339175701	0.9697933227344993
40	2	0.7	0.5	0.9105487909549375	0.9697933227344993
40	2	0.5	0.1	0.9383747089607388	0.9697933227344993
40	2	0.5	0.5	0.9105487909549375	0.9697933227344993
50	1.5	0.7	0.1	0.1661220453816244	0.9538950715421304
50	1.5	0.7	0.5	0.9105487909549375	0.9697933227344993
50	1.5	0.5	0.1	0.9080659860815244	0.9697933227344993
50	1.5	0.5	0.5	0.9105487909549375	0.9697933227344993
50	2	0.7	0.1	0.930811103094992	0.9697933227344993
50	2	0.7	0.5	0.9105487909549375	0.9697933227344993
50	2	0.5	0.1	0.9080659860815244	0.9697933227344993
50	2	0.5	0.5	0.9105487909549375	0.9697933227344993
60	1.5	0.7	0.1	0.1259633222966453	0.9538950715421304
60	1.5	0.7	0.5	0.9105487909549375	0.9697933227344993
60	1.5	0.5	0.1	0.9168123293901738	0.9697933227344993
60	1.5	0.5	0.5	0.9418664831311188	0.9697933227344993
60	2	0.7	0.1	0.9193177447642682	0.9697933227344993
60	2	0.7	0.5	0.9105487909549375	0.9697933227344993
60	2	0.5	0.1	0.9168123293901738	0.9697933227344993
60	2	0.5	0.5	0.9418664831311188	0.9697933227344993
70	1.5	0.7	0.1	0.20489855481604918	0.9538950715421304
70	1.5	0.7	0.5	0.9159201074359714	0.9697933227344993
70	1.5	0.5	0.1	0.9115927786091714	0.9697933227344993
70	1.5	0.5	0.5	0.9157687292261074	0.9697933227344993
70	2	0.7	0.1	0.912010373670865	0.9697933227344993
70	2	0.7	0.5	0.9178567045345755	0.9697933227344993
70	2	0.5	0.1	0.9115927786091714	0.9697933227344993
70	2	0.5	0.5	0.9157687292261074	0.9697933227344993
80	1.5	0.7	0.1	0.21114545236794025	0.9538950715421304
80	1.5	0.7	0.5	0.9159201074359714	0.9697933227344993
80	1.5	0.5	0.1	0.9115927786091714	0.9697933227344993
80	1.5	0.5	0.5	0.9157687292261074	0.9697933227344993
80	2	0.7	0.1	0.912010373670865	0.9697933227344993
80	2	0.7	0.5	0.9178567045345755	0.9697933227344993
80	2	0.5	0.1	0.9115927786091714	0.9697933227344993
80	2	0.5	0.5	0.9157687292261074	0.9697933227344993
90	1.5	0.7	0.1	0.2001028173563183	0.9538950715421304
90	1.5	0.7	0.5	0.9159201074359714	0.9697933227344993
90	1.5	0.5	0.1	0.9266255323836329	0.9697933227344993
90	1.5	0.5	0.5	0.9157687292261074	0.9697933227344993
90	2	0.7	0.1	0.933056228955111	0.9697933227344993
90	2	0.7	0.5	0.9178567045345755	0.9697933227344993
90	2	0.5	0.1	0.9266255323836329	0.9697933227344993
90	2	0.5	0.5	0.9157687292261074	0.9697933227344993
100	1.5	0.7	0.1	0.2220779478862237	0.9538950715421304
100	1.5	0.7	0.5	0.9159201074359714	0.9697933227344993
100	1.5	0.5	0.1	0.9339972130163032	0.9697933227344993
100	1.5	0.5	0.5	0.9157687292261074	0.9697933227344993
100	2	0.7	0.1	0.933056228955111	0.9697933227344993
100	2	0.7	0.5	0.9178567045345755	0.9697933227344993
100	2	0.5	0.1	0.9339972130163032	0.9697933227344993
