K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.4773167930407002	0.9634340222575517
10	1.5	0.7	0.5	0.5823143685130711	0.9634340222575517
10	1.5	0.5	0.1	0.92793971067078	0.9697933227344993
10	1.5	0.5	0.5	0.9198794975635984	0.9697933227344993
10	2	0.7	0.1	0.9311637959136526	0.9697933227344993
10	2	0.7	0.5	0.9198794975635984	0.9697933227344993
10	2	0.5	0.1	0.92793971067078	0.9697933227344993
10	2	0.5	0.5	0.9198794975635984	0.9697933227344993
20	1.5	0.7	0.1	0.5665770170311062	0.9634340222575517
20	1.5	0.7	0.5	0.9198794975635984	0.9697933227344993
20	1.5	0.5	0.1	0.9341751766044432	0.9697933227344993
20	1.5	0.5	0.5	0.9198794975635984	0.9697933227344993
20	2	0.7	0.1	0.9341751766044432	0.9697933227344993
20	2	0.7	0.5	0.9198794975635984	0.9697933227344993
20	2	0.5	0.1	0.9341751766044432	0.9697933227344993
20	2	0.5	0.5	0.9198794975635984	0.9697933227344993
30	1.5	0.7	0.1	0.46483532718540277	0.9634340222575517
30	1.5	0.7	0.5	0.935785681439557	0.9697933227344993
30	1.5	0.5	0.1	0.9221518095458783	0.9697933227344993
30	1.5	0.5	0.5	0.9312410574749974	0.9697933227344993
30	2	0.7	0.1	0.9230607343387901	0.9697933227344993
30	2	0.7	0.5	0.935785681439557	0.9697933227344993
30	2	0.5	0.1	0.9221518095458783	0.9697933227344993
30	2	0.5	0.5	0.9312410574749974	0.9697933227344993
40	1.5	0.7	0.1	0.48718245370456525	0.9634340222575517
40	1.5	0.7	0.5	0.935785681439557	0.9697933227344993
40	1.5	0.5	0.1	0.9095010806088195	0.9697933227344993
40	1.5	0.5	0.5	0.9312410574749974	0.9697933227344993
40	2	0.7	0.1	0.9053497138269079	0.9697933227344993
40	2	0.7	0.5	0.935785681439557	0.9697933227344993
40	2	0.5	0.1	0.9095010806088195	0.9697933227344993
40	2	0.5	0.5	0.9312410574749974	0.9697933227344993
50	1.5	0.7	0.1	0.5005879638197649	0.9634340222575517
50	1.5	0.7	0.5	0.9142581294561437	0.9697933227344993
50	1.5	0.5	0.1	0.9187552239421075	0.9697933227344993
50	1.5	0.5	0.5	0.9142581294561437	0.9697933227344993
50	2	0.7	0.1	0.9187552239421075	0.9697933227344993
50	2	0.7	0.5	0.9142581294561437	0.9697933227344993
50	2	0.5	0.1	0.9187552239421075	0.9697933227344993
50	2	0.5	0.5	0.9142581294561437	0.9697933227344993
60	1.5	0.7	0.1	0.4648563014659438	0.9634340222575517
60	1.5	0.7	0.5	0.9159445398883801	0.9697933227344993
60	1.5	0.5	0.1	0.919317360752853	0.9697933227344993
60	1.5	0.5	0.5	0.917068813509871	0.9697933227344993
60	2	0.7	0.1	0.9190925060285547	0.9697933227344993
60	2	0.7	0.5	0.9159445398883801	0.9697933227344993
60	2	0.5	0.1	0.919317360752853	0.9697933227344993
60	2	0.5	0.5	0.917068813509871	0.9697933227344993
70	1.5	0.7	0.1	0.49300608062832924	0.9634340222575517
