K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.4433227227942417	0.9666666666666667
10	1.5	0.7	0.5	0.8396444159860937	0.973015873015873
10	1.5	0.5	0.1	0.8270778677134809	0.9746031746031746
10	1.5	0.5	0.5	0.8270778677134809	0.9746031746031746
10	2	0.7	0.1	0.8270778677134809	0.9746031746031746
10	2	0.7	0.5	0.8270778677134809	0.9746031746031746
10	2	0.5	0.1	0.8270778677134809	0.9746031746031746
10	2	0.5	0.5	0.8270778677134809	0.9746031746031746
20	1.5	0.7	0.1	0.39963707850075014	0.9666666666666667
20	1.5	0.7	0.5	0.8270778677134809	0.9746031746031746
20	1.5	0.5	0.1	0.833061938319487	0.9746031746031746
20	1.5	0.5	0.5	0.8270778677134809	0.9746031746031746
20	2	0.7	0.1	0.8354555665618895	0.9746031746031746
20	2	0.7	0.5	0.8270778677134809	0.9746031746031746
20	2	0.5	0.1	0.833061938319487	0.9746031746031746
20	2	0.5	0.5	0.8270778677134809	0.9746031746031746
30	1.5	0.7	0.1	0.39963707850075014	0.9666666666666667
30	1.5	0.7	0.5	0.8270778677134809	0.9746031746031746
30	1.5	0.5	0.1	0.833061938319487	0.9746031746031746
30	1.5	0.5	0.5	0.8270778677134809	0.9746031746031746
30	2	0.7	0.1	0.8354555665618895	0.9746031746031746
30	2	0.7	0.5	0.8270778677134809	0.9746031746031746
30	2	0.5	0.1	0.833061938319487	0.9746031746031746
30	2	0.5	0.5	0.8270778677134809	0.9746031746031746
40	1.5	0.7	0.1	0.42089429197360057	0.9666666666666667
40	1.5	0.7	0.5	0.8270778677134809	0.9746031746031746
40	1.5	0.5	0.1	0.833061938319487	0.9746031746031746
40	1.5	0.5	0.5	0.8270778677134809	0.9746031746031746
40	2	0.7	0.1	0.8354555665618895	0.9746031746031746
40	2	0.7	0.5	0.8270778677134809	0.9746031746031746
40	2	0.5	0.1	0.833061938319487	0.9746031746031746
40	2	0.5	0.5	0.8270778677134809	0.9746031746031746
50	1.5	0.7	0.1	0.43818658911314096	0.9666666666666667
50	1.5	0.7	0.5	0.8270778677134809	0.9746031746031746
50	1.5	0.5	0.1	0.8319578730927034	0.9746031746031746
50	1.5	0.5	0.5	0.8270778677134809	0.9746031746031746
50	2	0.7	0.1	0.8339098752443924	0.9746031746031746
50	2	0.7	0.5	0.8270778677134809	0.9746031746031746
50	2	0.5	0.1	0.8319578730927034	0.9746031746031746
50	2	0.5	0.5	0.8270778677134809	0.9746031746031746
60	1.5	0.7	0.1	0.45324785556722214	0.9666666666666667
60	1.5	0.7	0.5	0.8316943820403796	0.9746031746031746
60	1.5	0.5	0.1	0.8284237902577662	0.9746031746031746
60	1.5	0.5	0.5	0.8338074804349076	0.9746031746031746
60	2	0.7	0.1	0.8289621592754803	0.9746031746031746
60	2	0.7	0.5	0.8270778677134809	0.9746031746031746
60	2	0.5	0.1	0.8284237902577662	0.9746031746031746
60	2	0.5	0.5	0.8338074804349076	0.9746031746031746
70	1.5	0.7	0.1	0.40168906772652563	0.9666666666666667
70	1.5	0.7	0.5	0.8316943820403796	0.9746031746031746
70	1.5	0.5	0.1	0.8313742727602224	0.9746031746031746
70	1.5	0.5	0.5	0.8338074804349076	0.9746031746031746
70	2	0.7	0.1	0.833092834778919	0.9746031746031746
70	2	0.7	0.5	0.8270778677134809	0.9746031746031746
70	2	0.5	0.1	0.8313742727602224	0.9746031746031746
70	2	0.5	0.5	0.8338074804349076	0.9746031746031746
80	1.5	0.7	0.1	0.42000983636806405	0.9666666666666667
80	1.5	0.7	0.5	0.8316943820403796	0.9746031746031746
80	1.5	0.5	0.1	0.8315051788731941	0.9746031746031746
80	1.5	0.5	0.5	0.8338074804349076	0.9746031746031746
80	2	0.7	0.1	0.8332761033370794	0.9746031746031746
80	2	0.7	0.5	0.8270778677134809	0.9746031746031746
80	2	0.5	0.1	0.8315051788731941	0.9746031746031746
80	2	0.5	0.5	0.8338074804349076	0.9746031746031746
90	1.5	0.7	0.1	0.40900626120095357	0.9666666666666667
90	1.5	0.7	0.5	0.8316943820403796	0.9746031746031746
90	1.5	0.5	0.1	0.8315051788731941	0.9746031746031746
90	1.5	0.5	0.5	0.8338074804349076	0.9746031746031746
90	2	0.7	0.1	0.8332761033370794	0.9746031746031746
90	2	0.7	0.5	0.8270778677134809	0.9746031746031746
90	2	0.5	0.1	0.8315051788731941	0.9746031746031746
90	2	0.5	0.5	0.8338074804349076	0.9746031746031746
100	1.5	0.7	0.1	0.4415323021312121	0.9666666666666667
100	1.5	0.7	0.5	0.8316943820403796	0.9746031746031746
100	1.5	0.5	0.1	0.8343476681056113	0.9746031746031746
100	1.5	0.5	0.5	0.8338074804349076	0.9746031746031746
100	2	0.7	0.1	0.8332761033370794	0.9746031746031746
100	2	0.7	0.5	0.8270778677134809	0.9746031746031746
100	2	0.5	0.1	0.8343476681056113	0.9746031746031746
100	2	0.5	0.5	0.8338074804349076	0.9746031746031746
---------
10	1.5	0.7	0.1	0.4433227227942417	0.8840579710144928
10	1.5	0.7	0.5	0.8396444159860937	0.9130434782608695
10	1.5	0.5	0.1	0.8270778677134809	0.9130434782608695
10	1.5	0.5	0.5	0.8270778677134809	0.9130434782608695
10	2	0.7	0.1	0.8270778677134809	0.9130434782608695
10	2	0.7	0.5	0.8270778677134809	0.9130434782608695
10	2	0.5	0.1	0.8270778677134809	0.9130434782608695
10	2	0.5	0.5	0.8270778677134809	0.9130434782608695
20	1.5	0.7	0.1	0.39963707850075014	0.8840579710144928
20	1.5	0.7	0.5	0.8270778677134809	0.9130434782608695
20	1.5	0.5	0.1	0.833061938319487	0.9130434782608695
20	1.5	0.5	0.5	0.8270778677134809	0.9130434782608695
20	2	0.7	0.1	0.8354555665618895	0.9130434782608695
20	2	0.7	0.5	0.8270778677134809	0.9130434782608695
20	2	0.5	0.1	0.833061938319487	0.9130434782608695
20	2	0.5	0.5	0.8270778677134809	0.9130434782608695
30	1.5	0.7	0.1	0.39963707850075014	0.8840579710144928
30	1.5	0.7	0.5	0.8270778677134809	0.9130434782608695
30	1.5	0.5	0.1	0.833061938319487	0.9130434782608695
30	1.5	0.5	0.5	0.8270778677134809	0.9130434782608695
30	2	0.7	0.1	0.8354555665618895	0.9130434782608695
30	2	0.7	0.5	0.8270778677134809	0.9130434782608695
30	2	0.5	0.1	0.833061938319487	0.9130434782608695
30	2	0.5	0.5	0.8270778677134809	0.9130434782608695
40	1.5	0.7	0.1	0.42089429197360057	0.8840579710144928
40	1.5	0.7	0.5	0.8270778677134809	0.9130434782608695
40	1.5	0.5	0.1	0.833061938319487	0.9130434782608695
40	1.5	0.5	0.5	0.8270778677134809	0.9130434782608695
40	2	0.7	0.1	0.8354555665618895	0.9130434782608695
40	2	0.7	0.5	0.8270778677134809	0.9130434782608695
40	2	0.5	0.1	0.833061938319487	0.9130434782608695
40	2	0.5	0.5	0.8270778677134809	0.9130434782608695
50	1.5	0.7	0.1	0.43818658911314096	0.8840579710144928
50	1.5	0.7	0.5	0.8270778677134809	0.9130434782608695
50	1.5	0.5	0.1	0.8319578730927034	0.9130434782608695
50	1.5	0.5	0.5	0.8270778677134809	0.9130434782608695
50	2	0.7	0.1	0.8339098752443924	0.9130434782608695
