K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.7324950427441803	0.9682539682539683
10	1.5	0.7	0.5	0.8113717531970329	0.973015873015873
10	1.5	0.5	0.1	0.8301924077724413	0.973015873015873
10	1.5	0.5	0.5	0.817645304722169	0.973015873015873
10	2	0.7	0.1	0.8289376974674141	0.973015873015873
10	2	0.7	0.5	0.8113717531970329	0.973015873015873
10	2	0.5	0.1	0.8301924077724413	0.973015873015873
10	2	0.5	0.5	0.817645304722169	0.973015873015873
20	1.5	0.7	0.1	0.9156390134467733	0.973015873015873
20	1.5	0.7	0.5	0.8113717531970329	0.973015873015873
20	1.5	0.5	0.1	0.8120060123418594	0.973015873015873
20	1.5	0.5	0.5	0.817645304722169	0.973015873015873
20	2	0.7	0.1	0.8120060123418594	0.973015873015873
20	2	0.7	0.5	0.8113717531970329	0.973015873015873
20	2	0.5	0.1	0.8120060123418594	0.973015873015873
20	2	0.5	0.5	0.817645304722169	0.973015873015873
30	1.5	0.7	0.1	0.8309503148293601	0.973015873015873
30	1.5	0.7	0.5	0.825399621182845	0.973015873015873
30	1.5	0.5	0.1	0.8317432710645766	0.973015873015873
30	1.5	0.5	0.5	0.825399621182845	0.973015873015873
30	2	0.7	0.1	0.8317432710645766	0.973015873015873
30	2	0.7	0.5	0.825399621182845	0.973015873015873
30	2	0.5	0.1	0.8317432710645766	0.973015873015873
30	2	0.5	0.5	0.825399621182845	0.973015873015873
40	1.5	0.7	0.1	0.8286567177395536	0.973015873015873
40	1.5	0.7	0.5	0.8177542975501567	0.973015873015873
40	1.5	0.5	0.1	0.8311041998228876	0.973015873015873
40	1.5	0.5	0.5	0.8222042649744004	0.973015873015873
40	2	0.7	0.1	0.8302142063380389	0.973015873015873
40	2	0.7	0.5	0.8177542975501567	0.973015873015873
40	2	0.5	0.1	0.8311041998228876	0.973015873015873
40	2	0.5	0.5	0.8222042649744004	0.973015873015873
50	1.5	0.7	0.1	0.8135736927617924	0.973015873015873
50	1.5	0.7	0.5	0.8177542975501567	0.973015873015873
50	1.5	0.5	0.1	0.8239218069763345	0.973015873015873
50	1.5	0.5	0.5	0.8222042649744004	0.973015873015873
50	2	0.7	0.1	0.8201588563528647	0.973015873015873
50	2	0.7	0.5	0.8177542975501567	0.973015873015873
50	2	0.5	0.1	0.8239218069763345	0.973015873015873
50	2	0.5	0.5	0.8222042649744004	0.973015873015873
60	1.5	0.7	0.1	0.8307648284047738	0.973015873015873
60	1.5	0.7	0.5	0.8247813331008907	0.973015873015873
60	1.5	0.5	0.1	0.832108062044421	0.973015873015873
60	1.5	0.5	0.5	0.8272235760820675	0.973015873015873
60	2	0.7	0.1	0.8316196134481857	0.973015873015873
60	2	0.7	0.5	0.8247813331008907	0.973015873015873
60	2	0.5	0.1	0.832108062044421	0.973015873015873
60	2	0.5	0.5	0.8272235760820675	0.973015873015873
70	1.5	0.7	0.1	0.9180067160151342	0.973015873015873
70	1.5	0.7	0.5	0.8247813331008907	0.973015873015873
70	1.5	0.5	0.1	0.8089117732069102	0.973015873015873
70	1.5	0.5	0.5	0.8272235760820675	0.973015873015873
70	2	0.7	0.1	0.8316196134481857	0.973015873015873
70	2	0.7	0.5	0.8247813331008907	0.973015873015873
70	2	0.5	0.1	0.8089117732069102	0.973015873015873
70	2	0.5	0.5	0.8272235760820675	0.973015873015873
80	1.5	0.7	0.1	0.9180067160151342	0.973015873015873
80	1.5	0.7	0.5	0.8247813331008907	0.973015873015873
80	1.5	0.5	0.1	0.8089117732069102	0.973015873015873
80	1.5	0.5	0.5	0.8272235760820675	0.973015873015873
80	2	0.7	0.1	0.8316196134481857	0.973015873015873
80	2	0.7	0.5	0.8247813331008907	0.973015873015873
80	2	0.5	0.1	0.8089117732069102	0.973015873015873
80	2	0.5	0.5	0.8272235760820675	0.973015873015873
90	1.5	0.7	0.1	0.8220418603554707	0.973015873015873
90	1.5	0.7	0.5	0.8247813331008907	0.973015873015873
90	1.5	0.5	0.1	0.8279542677352291	0.973015873015873
90	1.5	0.5	0.5	0.8064546045361076	0.973015873015873
90	2	0.7	0.1	0.8258043014153169	0.973015873015873
90	2	0.7	0.5	0.8247813331008907	0.973015873015873
90	2	0.5	0.1	0.8279542677352291	0.973015873015873
90	2	0.5	0.5	0.8064546045361076	0.973015873015873
100	1.5	0.7	0.1	0.8220418603554707	0.973015873015873
