K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.659213354953278	0.9666666666666667
10	1.5	0.7	0.5	0.8160521042816659	0.9714285714285714
10	1.5	0.5	0.1	0.9163505991733186	0.973015873015873
10	1.5	0.5	0.5	0.9213239167502341	0.973015873015873
10	2	0.7	0.1	0.9168479309310101	0.973015873015873
10	2	0.7	0.5	0.9151072697790897	0.973015873015873
10	2	0.5	0.1	0.9163505991733186	0.973015873015873
10	2	0.5	0.5	0.9213239167502341	0.973015873015873
20	1.5	0.7	0.1	0.6881404076391635	0.9666666666666667
20	1.5	0.7	0.5	0.8160521042816659	0.9714285714285714
20	1.5	0.5	0.1	0.9163505991733186	0.973015873015873
20	1.5	0.5	0.5	0.9213239167502341	0.973015873015873
20	2	0.7	0.1	0.9168479309310101	0.973015873015873
20	2	0.7	0.5	0.9151072697790897	0.973015873015873
20	2	0.5	0.1	0.9163505991733186	0.973015873015873
20	2	0.5	0.5	0.9213239167502341	0.973015873015873
30	1.5	0.7	0.1	0.6027768153610855	0.9666666666666667
30	1.5	0.7	0.5	0.8160521042816659	0.9714285714285714
30	1.5	0.5	0.1	0.9163505991733186	0.973015873015873
30	1.5	0.5	0.5	0.9213239167502341	0.973015873015873
30	2	0.7	0.1	0.9168479309310101	0.973015873015873
30	2	0.7	0.5	0.9151072697790897	0.973015873015873
30	2	0.5	0.1	0.9163505991733186	0.973015873015873
30	2	0.5	0.5	0.9213239167502341	0.973015873015873
40	1.5	0.7	0.1	0.6138090791159836	0.9666666666666667
40	1.5	0.7	0.5	0.8081455219729241	0.9714285714285714
40	1.5	0.5	0.1	0.9152666144692618	0.973015873015873
40	1.5	0.5	0.5	0.9159039932299501	0.973015873015873
40	2	0.7	0.1	0.9152666144692618	0.973015873015873
40	2	0.7	0.5	0.9159039932299501	0.973015873015873
40	2	0.5	0.1	0.9152666144692618	0.973015873015873
40	2	0.5	0.5	0.9159039932299501	0.973015873015873
50	1.5	0.7	0.1	0.6170422762179254	0.9666666666666667
50	1.5	0.7	0.5	0.807906504937666	0.9714285714285714
50	1.5	0.5	0.1	0.9184998115712036	0.973015873015873
50	1.5	0.5	0.5	0.9155056315045199	0.973015873015873
50	2	0.7	0.1	0.9184998115712036	0.973015873015873
50	2	0.7	0.5	0.915664976194692	0.973015873015873
50	2	0.5	0.1	0.9184998115712036	0.973015873015873
50	2	0.5	0.5	0.9155056315045199	0.973015873015873
60	1.5	0.7	0.1	0.7046859940861009	0.9666666666666667
60	1.5	0.7	0.5	0.807906504937666	0.9714285714285714
60	1.5	0.5	0.1	0.9168035406751467	0.973015873015873
60	1.5	0.5	0.5	0.9155056315045199	0.973015873015873
60	2	0.7	0.1	0.9174820490335694	0.973015873015873
60	2	0.7	0.5	0.915664976194692	0.973015873015873
60	2	0.5	0.1	0.9168035406751467	0.973015873015873
60	2	0.5	0.5	0.9155056315045199	0.973015873015873
70	1.5	0.7	0.1	0.647855937602545	0.9666666666666667
70	1.5	0.7	0.5	0.807906504937666	0.9714285714285714
70	1.5	0.5	0.1	0.9168035406751467	0.973015873015873
70	1.5	0.5	0.5	0.9155056315045199	0.973015873015873
70	2	0.7	0.1	0.9174820490335694	0.973015873015873
70	2	0.7	0.5	0.915664976194692	0.973015873015873
70	2	0.5	0.1	0.9168035406751467	0.973015873015873
70	2	0.5	0.5	0.9155056315045199	0.973015873015873
80	1.5	0.7	0.1	0.7482318269669295	0.9682539682539683
80	1.5	0.7	0.5	0.9037705662865143	0.9714285714285714
80	1.5	0.5	0.1	0.9200451188511596	0.973015873015873
80	1.5	0.5	0.5	0.9155056315045199	0.973015873015873
80	2	0.7	0.1	0.9174820490335694	0.973015873015873
80	2	0.7	0.5	0.915664976194692	0.973015873015873
80	2	0.5	0.1	0.9200451188511596	0.973015873015873
80	2	0.5	0.5	0.9155056315045199	0.973015873015873
90	1.5	0.7	0.1	0.8073487985220638	0.9714285714285714
90	1.5	0.7	0.5	0.9465493084669918	0.9714285714285714
90	1.5	0.5	0.1	0.9200451188511596	0.973015873015873
90	1.5	0.5	0.5	0.9155056315045199	0.973015873015873
90	2	0.7	0.1	0.9174820490335694	0.973015873015873
90	2	0.7	0.5	0.915664976194692	0.973015873015873
90	2	0.5	0.1	0.9200451188511596	0.973015873015873
90	2	0.5	0.5	0.9155056315045199	0.973015873015873
100	1.5	0.7	0.1	0.8867846309353207	0.9714285714285714
100	1.5	0.7	0.5	0.9151072697790897	0.973015873015873
100	1.5	0.5	0.1	0.9200451188511596	0.973015873015873
100	1.5	0.5	0.5	0.9155056315045199	0.973015873015873
100	2	0.7	0.1	0.9174820490335694	0.973015873015873
100	2	0.7	0.5	0.915664976194692	0.973015873015873
100	2	0.5	0.1	0.9200451188511596	0.973015873015873
100	2	0.5	0.5	0.9155056315045199	0.973015873015873
---------
10	1.5	0.7	0.1	0.659213354953278	0.927536231884058
10	1.5	0.7	0.5	0.8160521042816659	0.9130434782608695
10	1.5	0.5	0.1	0.9163505991733186	0.9130434782608695
10	1.5	0.5	0.5	0.9213239167502341	0.9130434782608695
10	2	0.7	0.1	0.9168479309310101	0.9130434782608695
10	2	0.7	0.5	0.9151072697790897	0.9130434782608695
10	2	0.5	0.1	0.9163505991733186	0.9130434782608695
10	2	0.5	0.5	0.9213239167502341	0.9130434782608695
20	1.5	0.7	0.1	0.6881404076391635	0.927536231884058
20	1.5	0.7	0.5	0.8160521042816659	0.9130434782608695
20	1.5	0.5	0.1	0.9163505991733186	0.9130434782608695
20	1.5	0.5	0.5	0.9213239167502341	0.9130434782608695
20	2	0.7	0.1	0.9168479309310101	0.9130434782608695
20	2	0.7	0.5	0.9151072697790897	0.9130434782608695
20	2	0.5	0.1	0.9163505991733186	0.9130434782608695
20	2	0.5	0.5	0.9213239167502341	0.9130434782608695
30	1.5	0.7	0.1	0.6027768153610855	0.927536231884058
30	1.5	0.7	0.5	0.8160521042816659	0.9130434782608695
30	1.5	0.5	0.1	0.9163505991733186	0.9130434782608695
30	1.5	0.5	0.5	0.9213239167502341	0.9130434782608695
30	2	0.7	0.1	0.9168479309310101	0.9130434782608695
30	2	0.7	0.5	0.9151072697790897	0.9130434782608695
30	2	0.5	0.1	0.9163505991733186	0.9130434782608695
30	2	0.5	0.5	0.9213239167502341	0.9130434782608695
40	1.5	0.7	0.1	0.6138090791159836	0.927536231884058
40	1.5	0.7	0.5	0.8081455219729241	0.9130434782608695
40	1.5	0.5	0.1	0.9152666144692618	0.9130434782608695
40	1.5	0.5	0.5	0.9159039932299501	0.9130434782608695
40	2	0.7	0.1	0.9152666144692618	0.9130434782608695
40	2	0.7	0.5	0.9159039932299501	0.9130434782608695
40	2	0.5	0.1	0.9152666144692618	0.9130434782608695
40	2	0.5	0.5	0.9159039932299501	0.9130434782608695
50	1.5	0.7	0.1	0.6170422762179254	0.927536231884058
50	1.5	0.7	0.5	0.807906504937666	0.9130434782608695
50	1.5	0.5	0.1	0.9184998115712036	0.9130434782608695
50	1.5	0.5	0.5	0.9155056315045199	0.9130434782608695
50	2	0.7	0.1	0.9184998115712036	0.9130434782608695
50	2	0.7	0.5	0.915664976194692	0.9130434782608695
50	2	0.5	0.1	0.9184998115712036	0.9130434782608695
50	2	0.5	0.5	0.9155056315045199	0.9130434782608695
60	1.5	0.7	0.1	0.7046859940861009	0.927536231884058
60	1.5	0.7	0.5	0.807906504937666	0.9130434782608695
60	1.5	0.5	0.1	0.9168035406751467	0.9130434782608695
60	1.5	0.5	0.5	0.9155056315045199	0.9130434782608695
60	2	0.7	0.1	0.9174820490335694	0.9130434782608695
60	2	0.7	0.5	0.915664976194692	0.9130434782608695
60	2	0.5	0.1	0.9168035406751467	0.9130434782608695
60	2	0.5	0.5	0.9155056315045199	0.9130434782608695
70	1.5	0.7	0.1	0.647855937602545	0.927536231884058
70	1.5	0.7	0.5	0.807906504937666	0.9130434782608695
70	1.5	0.5	0.1	0.9168035406751467	0.9130434782608695
70	1.5	0.5	0.5	0.9155056315045199	0.9130434782608695
70	2	0.7	0.1	0.9174820490335694	0.9130434782608695
70	2	0.7	0.5	0.915664976194692	0.9130434782608695
70	2	0.5	0.1	0.9168035406751467	0.9130434782608695
70	2	0.5	0.5	0.9155056315045199	0.9130434782608695
80	1.5	0.7	0.1	0.7482318269669295	0.9130434782608695
80	1.5	0.7	0.5	0.9037705662865143	0.9130434782608695
80	1.5	0.5	0.1	0.9200451188511596	0.9130434782608695
80	1.5	0.5	0.5	0.9155056315045199	0.9130434782608695
80	2	0.7	0.1	0.9174820490335694	0.9130434782608695
80	2	0.7	0.5	0.915664976194692	0.9130434782608695
80	2	0.5	0.1	0.9200451188511596	0.9130434782608695
80	2	0.5	0.5	0.9155056315045199	0.9130434782608695
90	1.5	0.7	0.1	0.8073487985220638	0.9130434782608695
90	1.5	0.7	0.5	0.9465493084669918	0.9130434782608695
90	1.5	0.5	0.1	0.9200451188511596	0.9130434782608695
90	1.5	0.5	0.5	0.9155056315045199	0.9130434782608695
90	2	0.7	0.1	0.9174820490335694	0.9130434782608695
90	2	0.7	0.5	0.915664976194692	0.9130434782608695
90	2	0.5	0.1	0.9200451188511596	0.9130434782608695
90	2	0.5	0.5	0.9155056315045199	0.9130434782608695
100	1.5	0.7	0.1	0.8867846309353207	0.9130434782608695
100	1.5	0.7	0.5	0.9151072697790897	0.9130434782608695
100	1.5	0.5	0.1	0.9200451188511596	0.9130434782608695
100	1.5	0.5	0.5	0.9155056315045199	0.9130434782608695
100	2	0.7	0.1	0.9174820490335694	0.9130434782608695
100	2	0.7	0.5	0.915664976194692	0.9130434782608695
100	2	0.5	0.1	0.9200451188511596	0.9130434782608695
100	2	0.5	0.5	0.9155056315045199	0.9130434782608695
