[-0.1, -0.56, -0.54]	[-1.52, 0.54, -0.75]	[1.52, -0.63, -2.21]	[-0.42, -2.39, -1.94]	[-1.95, 2.38, -2.18]	[-0.71, -2.05, 0.8]	[-0.85, 0.88, -2.3]	[1.54, -0.01, 1.1]	[2.22, 0.22, -2.31]
[1.84, -1.91, -1.23]	[-1.66, -2.17, 0.39]	[1.41, -1.63, 2.45]	[1.01, 1.77, -0.8]	[-2.48, -1.44, 1.9]	[-2.26, 2.27, -2.1]	[-0.19, -2.35, 0.03]	[-0.39, 0.89, -0.44]	[1.24, -2.3, 2.28]
[0.79, -0.43, -1.9]	[1.93, 1.07, 1.5]	[1.65, 0.21, 2.12]	[2.47, 0.09, 0.02]	[-0.72, -2.27, -1.05]	[1.03, 0.73, -0.55]	[-2.21, 2.13, -2.01]	[0.95, -1.35, -0.01]	[1.15, -1.11, 1.24]
[-0.74, -0.15, 0.75]	[2.48, -0.52, -2.33]	[2.46, 1.61, -2.17]	[0.92, 2.5, -1.68]	[2.46, 0.63, 0.92]	[0.11, 1.02, 1.55]	[2.09, -0.68, -0.51]	[2.12, -0.99, 1.83]	[0.38, 2.12, 0.06]
[-2.09, -0.38, -2.27]	[2.31, -0.5, 0.34]	[-0.84, -2.5, -0.67]	[-2.49, 1.6, -1.99]	[1.59, -1.56, 2.41]	[2.38, -0.77, -0.71]	[1.84, 1.32, -1.56]	[2.3, -1.14, 1.17]	[0.53, 0.8, -1.51]
[0.2, 1.7, 1.04]	[2.24, 2.35, -1.96]	[-2.39, 0.82, -1.55]	[1.05, -1.89, 1.17]	[-0.82, -1.9, -0.9]	[1.55, 2.0, -2.38]	[-0.57, 0.16, -1.96]	[1.59, 1.91, 1.57]	[-0.7, -0.71, -0.94]
[2.37, 2.3, 0.17]	[-1.05, -1.29, -0.92]	[1.42, 1.33, -0.4]	[-2.11, 1.59, 2.24]	[1.85, -0.16, -1.43]	[-0.53, 1.93, -0.79]	[1.6, -1.53, 0.88]	[0.32, 0.72, -1.13]	[1.2, 0.1, -0.38]
[1.29, -1.27, -1.85]	[-1.95, 0.04, -0.29]	[0.57, 2.13, 2.32]	[-1.04, 0.09, -2.26]	[1.27, 0.86, -0.49]	[1.74, 0.07, 1.29]	[-1.91, -0.65, -1.52]	[2.25, -1.15, -0.72]	[0.79, -0.06, -1.89]
[-1.63, -2.45, -0.43]	[-0.63, 1.85, 1.29]	[1.04, 1.66, -2.21]	[0.52, -0.61, 0.4]	[-1.7, -2.03, -0.05]	[-0.06, -1.73, -2.24]	[0.97, -0.47, -1.44]	[-1.27, -1.65, -0.72]	[1.64, 2.26, 0.41]
[-1.95, 0.01, 2.04]	[-0.94, -1.01, -2.01]	[0.85, -1.83, 0.89]	[0.62, -1.47, -1.65]	[0.65, -2.13, -2.35]	[1.33, 1.82, 0.08]	[1.39, -1.9, 1.12]	[-1.75, 0.38, 2.49]	[0.42, -2.09, -1.73]
