[-2.36, -0.01, 2.41]	[-0.12, 0.96, 1.76]	[-0.84, -1.37, -1.41]	[1.13, 0.16, 0.64]	[1.16, -1.1, -1.53]	[-1.66, 2.27, -0.54]	[0.24, 1.82, -1.59]	[0.0, 1.01, -0.35]	[1.78, 1.71, -1.66]
[0.01, 1.88, 1.39]	[1.41, 1.44, -2.16]	[1.91, -0.08, 1.47]	[1.16, 0.03, 0.83]	[0.4, 0.9, 2.34]	[2.15, -1.51, -0.05]	[-0.9, 2.36, -1.88]	[2.33, 1.83, -1.96]	[-0.45, 2.33, 0.46]
[-1.08, 2.37, 0.25]	[1.84, -1.42, 1.97]	[2.47, -2.18, 2.02]	[-1.15, -0.12, -2.32]	[1.01, -1.23, 2.45]	[0.74, -1.97, 1.96]	[-2.06, 0.26, 1.51]	[2.09, -0.27, -0.6]	[-0.08, 1.5, -0.55]
[-2.43, -0.66, -1.17]	[-1.11, 0.75, -1.29]	[0.99, 1.48, -2.14]	[0.89, 1.83, -0.09]	[-1.68, 1.55, 0.48]	[-1.92, 1.25, 2.34]	[1.38, -0.82, -1.55]	[0.32, -1.23, -1.96]	[1.64, -2.47, -1.35]
[1.27, -0.55, -1.31]	[-2.21, 0.09, -0.28]	[2.4, -0.1, 1.5]	[-0.03, 1.31, -0.78]	[1.22, -0.32, 0.3]	[0.96, -0.1, 0.99]	[-1.5, -0.26, -2.19]	[-2.13, -1.55, 1.55]	[0.83, 1.74, -1.77]
[-2.44, 1.62, -0.98]	[-2.36, -1.19, 0.97]	[1.77, -0.29, -0.01]	[-0.7, -2.21, -1.95]	[-1.22, 1.09, -2.28]	[-1.37, 2.1, -0.89]	[1.9, 2.5, 0.65]	[1.79, 1.74, -2.15]	[1.37, 0.75, 2.18]
[1.85, -0.89, 1.47]	[0.29, 1.98, -0.53]	[-2.42, -2.46, 0.25]	[-2.46, 2.3, -1.56]	[-0.47, 0.7, 1.64]	[-0.92, 0.37, -1.19]	[0.73, 1.37, -0.77]	[1.41, -0.65, -1.65]	[-2.0, -0.85, -1.61]
[1.75, -0.84, 2.19]	[1.55, -0.74, 0.05]	[0.9, -2.48, -1.56]	[-0.33, 1.96, 0.15]	[2.0, -1.59, -1.23]	[0.32, -1.84, 0.8]	[-2.13, 2.46, -0.21]	[-0.83, 1.65, 2.31]	[-1.97, -1.77, -0.63]
[0.22, 1.54, 0.95]	[0.41, 0.69, -0.93]	[1.25, -0.55, 0.82]	[-0.48, -0.4, 2.36]	[-0.39, 0.48, -2.34]	[1.22, -0.61, 1.32]	[-1.41, 1.38, 2.15]	[0.3, 1.63, 0.95]	[1.83, -0.21, -1.98]
[0.34, 2.21, 2.43]	[-0.81, -0.5, -2.45]	[-1.76, -2.02, -0.64]	[-1.2, -1.95, -0.27]	[-1.27, 1.63, 2.46]	[-0.08, 1.48, 1.23]	[-2.24, 0.97, -2.17]	[0.21, 1.67, 1.95]	[0.54, -1.63, 2.09]
