[-0.88, -0.11, -1.19]	[1.36, 0.18, 0.41]	[-0.91, 0.34, 2.03]	[0.67, -0.19, -2.18]	[1.54, -1.06, 1.54]	[0.3, -1.03, 2.18]	[0.3, -0.58, 1.52]	[0.2, 2.27, -0.64]	[-1.78, -0.24, -1.89]
[0.04, 0.42, 0.58]	[-0.88, 2.44, -2.43]	[2.0, 1.17, -2.11]	[1.94, -2.14, 1.64]	[0.11, -2.46, -2.44]	[-1.96, 0.64, 1.13]	[0.35, -2.04, 0.07]	[1.95, 0.18, 1.26]	[-1.2, 2.5, -2.48]
[2.42, -0.64, -0.71]	[0.27, -0.25, -2.44]	[1.26, 2.48, -1.52]	[0.61, 0.04, -0.61]	[-2.42, -1.51, -1.53]	[1.31, 0.4, 0.96]	[-1.39, 2.1, 2.18]	[0.44, -0.23, -1.57]	[-1.62, 1.01, 0.15]
[0.35, 2.03, 1.06]	[2.36, 0.63, -0.51]	[-0.37, -1.84, -1.3]	[-1.16, -2.0, 1.95]	[-1.82, -2.26, 1.9]	[-0.41, -2.0, -1.87]	[0.53, 0.66, 1.07]	[1.64, -0.66, -1.76]	[-2.0, 0.83, -2.18]
[-0.47, -1.9, 0.02]	[-0.26, -0.59, -0.53]	[0.25, 1.64, -2.11]	[-0.56, -2.16, -1.65]	[-0.98, 0.77, -2.31]	[1.32, 1.84, -0.47]	[1.54, -0.92, -1.47]	[-0.79, -0.92, 2.06]	[0.37, -1.22, 0.93]
[0.45, 2.19, -1.93]	[-1.53, -0.07, -0.24]	[-2.26, -1.68, -1.92]	[-1.82, -0.57, 1.88]	[-0.14, -1.35, -1.11]	[0.27, 1.52, 1.37]	[1.47, -2.44, 0.92]	[1.19, -1.55, 0.1]	[-1.42, 2.1, -1.96]
[-1.31, 0.67, 0.54]	[-2.17, -0.05, -1.71]	[-2.43, -0.92, 1.83]	[-2.11, 1.73, 1.6]	[0.97, -1.96, 0.05]	[-1.01, 2.06, 1.57]	[-2.46, -1.83, -2.45]	[-1.72, -1.26, 0.51]	[-0.76, 1.22, -1.56]
[-2.47, -1.14, -1.43]	[-0.82, 2.19, 0.18]	[1.7, 0.4, 2.34]	[-0.35, 1.86, -1.54]	[0.26, -0.53, 0.47]	[-1.57, 2.35, 1.07]	[-0.94, -0.77, -1.11]	[-2.26, -1.12, 1.69]	[1.57, 1.91, 0.47]
[-0.28, -1.91, 1.2]	[2.17, 0.21, -2.17]	[-0.81, -2.21, -2.13]	[-0.45, -2.14, -2.37]	[0.47, -1.65, 0.34]	[-0.2, -1.67, -1.85]	[-1.9, -1.78, -0.81]	[-0.97, -2.5, -1.55]	[2.44, -0.95, -1.53]
[-1.72, 0.38, 1.52]	[-0.57, -1.22, 1.64]	[-1.19, 0.34, 2.2]	[-0.8, -2.4, 1.65]	[-0.41, 0.25, 0.15]	[-2.2, 0.08, -0.32]	[0.04, -1.85, -1.55]	[1.1, -1.57, -1.82]	[2.04, 1.46, 2.13]
