K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.9772551145430836	0.9634340222575517
10	1	2	0.6294687589103262	0.9554848966613673
10	5	1	-0.9645936486784427	0.9634340222575517
10	5	2	-5.72171194591444	0.6677265500794912
10	10	1	-11.866271362128566	0.6565977742448331
10	10	2	-16.777623265884976	0.6565977742448331
20	1	1	0.9772551145430836	0.9634340222575517
20	1	2	0.6294687589103262	0.9554848966613673
20	5	1	-0.9645936486784427	0.9634340222575517
20	5	2	-5.72171194591444	0.6677265500794912
20	10	1	-11.866271362128566	0.6565977742448331
20	10	2	-16.777623265884976	0.6565977742448331
30	1	1	0.9772551145430836	0.9634340222575517
30	1	2	0.6294687589103262	0.9554848966613673
30	5	1	-0.9645936486784427	0.9634340222575517
30	5	2	-5.72171194591444	0.6677265500794912
30	10	1	-11.866271362128566	0.6565977742448331
30	10	2	-16.777623265884976	0.6565977742448331
40	1	1	0.9772551145430836	0.9634340222575517
40	1	2	-1.040927198900413	0.9618441971383148
40	5	1	-0.9645936486784427	0.9634340222575517
40	5	2	-5.72171194591444	0.6677265500794912
40	10	1	-11.866271362128566	0.6565977742448331
40	10	2	-16.777623265884976	0.6565977742448331
50	1	1	0.9772551145430836	0.9634340222575517
50	1	2	-1.040927198900413	0.9618441971383148
50	5	1	-0.9645936486784427	0.9634340222575517
50	5	2	-5.72171194591444	0.6677265500794912
50	10	1	-11.866271362128566	0.6565977742448331
50	10	2	-16.777623265884976	0.6565977742448331
60	1	1	0.9772551145430836	0.9634340222575517
60	1	2	-0.9725763609295538	0.9634340222575517
60	5	1	-0.9645936486784427	0.9634340222575517
60	5	2	-5.72171194591444	0.6677265500794912
60	10	1	-11.866271362128566	0.6565977742448331
60	10	2	-16.777623265884976	0.6565977742448331
70	1	1	0.9772551145430836	0.9634340222575517
70	1	2	-0.9725763609295538	0.9634340222575517
70	5	1	-0.9645936486784427	0.9634340222575517
70	5	2	-5.72171194591444	0.6677265500794912
70	10	1	-11.866271362128566	0.6565977742448331
70	10	2	-16.777623265884976	0.6565977742448331
80	1	1	0.9772551145430836	0.9634340222575517
80	1	2	-0.9725763609295538	0.9634340222575517
80	5	1	-0.9645936486784427	0.9634340222575517
80	5	2	-5.72171194591444	0.6677265500794912
80	10	1	-11.866271362128566	0.6565977742448331
80	10	2	-16.777623265884976	0.6565977742448331
90	1	1	0.9772551145430836	0.9634340222575517
90	1	2	-0.9725763609295538	0.9634340222575517
90	5	1	-0.9645936486784427	0.9634340222575517
90	5	2	-5.72171194591444	0.6677265500794912
90	10	1	-11.866271362128566	0.6565977742448331
90	10	2	-16.777623265884976	0.6565977742448331
100	1	1	0.9772551145430836	0.9634340222575517
100	1	2	-0.9725763609295538	0.9634340222575517
100	5	1	-0.9645936486784427	0.9634340222575517
100	5	2	-5.72171194591444	0.6677265500794912
100	10	1	-11.866271362128566	0.6565977742448331
100	10	2	-16.777623265884976	0.6565977742448331
---------
10	1	1	0.9772551145430836	0.9857142857142858
10	1	2	0.6294687589103262	0.9714285714285714
10	5	1	-0.9645936486784427	0.9857142857142858
10	5	2	-5.72171194591444	0.6571428571428571
10	10	1	-11.866271362128566	0.6428571428571429
10	10	2	-16.777623265884976	0.6428571428571429
20	1	1	0.9772551145430836	0.9857142857142858
20	1	2	0.6294687589103262	0.9714285714285714
20	5	1	-0.9645936486784427	0.9857142857142858
20	5	2	-5.72171194591444	0.6571428571428571
20	10	1	-11.866271362128566	0.6428571428571429
20	10	2	-16.777623265884976	0.6428571428571429
30	1	1	0.9772551145430836	0.9857142857142858
30	1	2	0.6294687589103262	0.9714285714285714
30	5	1	-0.9645936486784427	0.9857142857142858
30	5	2	-5.72171194591444	0.6571428571428571
30	10	1	-11.866271362128566	0.6428571428571429
30	10	2	-16.777623265884976	0.6428571428571429
40	1	1	0.9772551145430836	0.9857142857142858
40	1	2	-1.040927198900413	0.9857142857142858
40	5	1	-0.9645936486784427	0.9857142857142858
40	5	2	-5.72171194591444	0.6571428571428571
40	10	1	-11.866271362128566	0.6428571428571429
40	10	2	-16.777623265884976	0.6428571428571429
50	1	1	0.9772551145430836	0.9857142857142858
50	1	2	-1.040927198900413	0.9857142857142858
50	5	1	-0.9645936486784427	0.9857142857142858
