K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.753209802212676	0.9570747217806042
10	1	2	0.9557277951889213	0.9634340222575517
10	5	1	0.9807966668924616	0.9634340222575517
10	5	2	6.482662974506075	0.6565977742448331
10	10	1	11.381512338315625	0.6565977742448331
10	10	2	16.280361702125166	0.6565977742448331
20	1	1	0.753209802212676	0.9570747217806042
20	1	2	0.9557277951889213	0.9634340222575517
20	5	1	0.9807966668924616	0.9634340222575517
20	5	2	4.459741696221344	0.7090620031796503
20	10	1	11.381512338315625	0.6565977742448331
20	10	2	16.280361702125166	0.6565977742448331
30	1	1	-0.7677024575919219	0.958664546899841
30	1	2	0.9557277951889213	0.9634340222575517
30	5	1	0.9807966668924616	0.9634340222575517
30	5	2	3.516884914047138	0.7996820349761526
30	10	1	11.381512338315625	0.6565977742448331
30	10	2	16.280361702125166	0.6565977742448331
40	1	1	-0.7677024575919219	0.958664546899841
40	1	2	0.9557277951889213	0.9634340222575517
40	5	1	0.9807966668924616	0.9634340222575517
40	5	2	3.516884914047138	0.7996820349761526
40	10	1	11.381512338315625	0.6565977742448331
40	10	2	16.280361702125166	0.6565977742448331
50	1	1	-0.7677024575919219	0.958664546899841
50	1	2	0.9557277951889213	0.9634340222575517
50	5	1	0.9807966668924616	0.9634340222575517
50	5	2	3.516884914047138	0.7996820349761526
50	10	1	11.381512338315625	0.6565977742448331
50	10	2	16.280361702125166	0.6565977742448331
60	1	1	-0.7677024575919219	0.958664546899841
60	1	2	0.9557277951889213	0.9634340222575517
60	5	1	0.9807966668924616	0.9634340222575517
60	5	2	3.516884914047138	0.7996820349761526
60	10	1	11.381512338315625	0.6565977742448331
60	10	2	16.280361702125166	0.6565977742448331
70	1	1	-0.7677024575919219	0.958664546899841
70	1	2	0.9557277951889213	0.9634340222575517
70	5	1	0.9807966668924616	0.9634340222575517
70	5	2	3.516884914047138	0.7996820349761526
70	10	1	11.381512338315625	0.6565977742448331
70	10	2	16.280361702125166	0.6565977742448331
80	1	1	1.037503653022356	0.9618441971383148
80	1	2	0.9557277951889213	0.9634340222575517
80	5	1	0.9807966668924616	0.9634340222575517
80	5	2	3.516884914047138	0.7996820349761526
80	10	1	11.381512338315625	0.6565977742448331
80	10	2	16.280361702125166	0.6565977742448331
90	1	1	1.037503653022356	0.9618441971383148
90	1	2	0.9557277951889213	0.9634340222575517
90	5	1	0.9807966668924616	0.9634340222575517
90	5	2	3.516884914047138	0.7996820349761526
90	10	1	11.381512338315625	0.6565977742448331
90	10	2	16.280361702125166	0.6565977742448331
100	1	1	0.9557277951889213	0.9634340222575517
100	1	2	0.9557277951889213	0.9634340222575517
100	5	1	0.9807966668924616	0.9634340222575517
100	5	2	3.516884914047138	0.7996820349761526
100	10	1	11.381512338315625	0.6565977742448331
100	10	2	16.280361702125166	0.6565977742448331
---------
10	1	1	0.753209802212676	0.9857142857142858
10	1	2	0.9557277951889213	0.9857142857142858
10	5	1	0.9807966668924616	0.9857142857142858
10	5	2	6.482662974506075	0.6428571428571429
10	10	1	11.381512338315625	0.6428571428571429
10	10	2	16.280361702125166	0.6428571428571429
20	1	1	0.753209802212676	0.9857142857142858
20	1	2	0.9557277951889213	0.9857142857142858
20	5	1	0.9807966668924616	0.9857142857142858
20	5	2	4.459741696221344	0.7142857142857143
20	10	1	11.381512338315625	0.6428571428571429
20	10	2	16.280361702125166	0.6428571428571429
30	1	1	-0.7677024575919219	0.9857142857142858
30	1	2	0.9557277951889213	0.9857142857142858
30	5	1	0.9807966668924616	0.9857142857142858
30	5	2	3.516884914047138	0.8
30	10	1	11.381512338315625	0.6428571428571429
30	10	2	16.280361702125166	0.6428571428571429
40	1	1	-0.7677024575919219	0.9857142857142858
40	1	2	0.9557277951889213	0.9857142857142858
40	5	1	0.9807966668924616	0.9857142857142858
40	5	2	3.516884914047138	0.8
40	10	1	11.381512338315625	0.6428571428571429
40	10	2	16.280361702125166	0.6428571428571429
50	1	1	-0.7677024575919219	0.9857142857142858
50	1	2	0.9557277951889213	0.9857142857142858
50	5	1	0.9807966668924616	0.9857142857142858
50	5	2	3.516884914047138	0.8
50	10	1	11.381512338315625	0.6428571428571429
50	10	2	16.280361702125166	0.6428571428571429
60	1	1	-0.7677024575919219	0.9857142857142858
60	1	2	0.9557277951889213	0.9857142857142858
60	5	1	0.9807966668924616	0.9857142857142858
60	5	2	3.516884914047138	0.8
60	10	1	11.381512338315625	0.6428571428571429
60	10	2	16.280361702125166	0.6428571428571429
70	1	1	-0.7677024575919219	0.9857142857142858
70	1	2	0.9557277951889213	0.9857142857142858
70	5	1	0.9807966668924616	0.9857142857142858
70	5	2	3.516884914047138	0.8
70	10	1	11.381512338315625	0.6428571428571429
70	10	2	16.280361702125166	0.6428571428571429
80	1	1	1.037503653022356	0.9857142857142858
80	1	2	0.9557277951889213	0.9857142857142858
80	5	1	0.9807966668924616	0.9857142857142858
80	5	2	3.516884914047138	0.8
80	10	1	11.381512338315625	0.6428571428571429
80	10	2	16.280361702125166	0.6428571428571429
90	1	1	1.037503653022356	0.9857142857142858
90	1	2	0.9557277951889213	0.9857142857142858
90	5	1	0.9807966668924616	0.9857142857142858
90	5	2	3.516884914047138	0.8
90	10	1	11.381512338315625	0.6428571428571429
90	10	2	16.280361702125166	0.6428571428571429
100	1	1	0.9557277951889213	0.9857142857142858
100	1	2	0.9557277951889213	0.9857142857142858
100	5	1	0.9807966668924616	0.9857142857142858
100	5	2	3.516884914047138	0.8
100	10	1	11.381512338315625	0.6428571428571429
100	10	2	16.280361702125166	0.6428571428571429
