K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8713149306623499	0.9602543720190779
10	1	2	0.8101014346417834	0.9602543720190779
10	5	1	0.945782652858489	0.9634340222575517
10	5	2	-0.9780123203591214	0.9634340222575517
10	10	1	-0.9789715870556495	0.9634340222575517
10	10	2	-1.014784557137597	0.9618441971383148
20	1	1	-0.9938753381525095	0.9634340222575517
20	1	2	0.8101014346417834	0.9602543720190779
20	5	1	0.945782652858489	0.9634340222575517
20	5	2	-0.9780123203591214	0.9634340222575517
20	10	1	-0.9789715870556495	0.9634340222575517
20	10	2	-0.9917298975332309	0.9634340222575517
30	1	1	-0.9938753381525095	0.9634340222575517
30	1	2	0.9794293462250605	0.9634340222575517
30	5	1	0.945782652858489	0.9634340222575517
30	5	2	-0.9780123203591214	0.9634340222575517
30	10	1	-0.9789715870556495	0.9634340222575517
30	10	2	-0.9917298975332309	0.9634340222575517
40	1	1	-0.9938753381525095	0.9634340222575517
40	1	2	0.9794293462250605	0.9634340222575517
40	5	1	0.945782652858489	0.9634340222575517
40	5	2	-0.9780123203591214	0.9634340222575517
40	10	1	-0.9789715870556495	0.9634340222575517
40	10	2	-0.9917298975332309	0.9634340222575517
50	1	1	-0.9938753381525095	0.9634340222575517
50	1	2	0.9794293462250605	0.9634340222575517
50	5	1	0.945782652858489	0.9634340222575517
50	5	2	-0.9780123203591214	0.9634340222575517
50	10	1	-0.9789715870556495	0.9634340222575517
50	10	2	-0.9917298975332309	0.9634340222575517
60	1	1	-0.9938753381525095	0.9634340222575517
60	1	2	0.9794293462250605	0.9634340222575517
60	5	1	0.945782652858489	0.9634340222575517
60	5	2	-0.9780123203591214	0.9634340222575517
60	10	1	-0.9789715870556495	0.9634340222575517
60	10	2	-0.9917298975332309	0.9634340222575517
70	1	1	-0.9938753381525095	0.9634340222575517
70	1	2	0.9794293462250605	0.9634340222575517
70	5	1	0.945782652858489	0.9634340222575517
70	5	2	-0.9780123203591214	0.9634340222575517
70	10	1	-0.9789715870556495	0.9634340222575517
70	10	2	-0.9917298975332309	0.9634340222575517
80	1	1	-0.9938753381525095	0.9634340222575517
80	1	2	0.9794293462250605	0.9634340222575517
80	5	1	0.945782652858489	0.9634340222575517
80	5	2	-0.9780123203591214	0.9634340222575517
80	10	1	-0.9789715870556495	0.9634340222575517
80	10	2	-0.9917298975332309	0.9634340222575517
90	1	1	-0.9938753381525095	0.9634340222575517
90	1	2	0.9794293462250605	0.9634340222575517
90	5	1	0.945782652858489	0.9634340222575517
90	5	2	-0.9780123203591214	0.9634340222575517
90	10	1	-0.9789715870556495	0.9634340222575517
90	10	2	-0.9917298975332309	0.9634340222575517
100	1	1	-0.9938753381525095	0.9634340222575517
100	1	2	0.9794293462250605	0.9634340222575517
100	5	1	0.945782652858489	0.9634340222575517
100	5	2	-0.9780123203591214	0.9634340222575517
100	10	1	-0.9789715870556495	0.9634340222575517
100	10	2	-0.9917298975332309	0.9634340222575517
---------
10	1	1	0.8713149306623499	0.9857142857142858
10	1	2	0.8101014346417834	0.9857142857142858
10	5	1	0.945782652858489	0.9857142857142858
10	5	2	-0.9780123203591214	0.9857142857142858
10	10	1	-0.9789715870556495	0.9857142857142858
10	10	2	-1.014784557137597	0.9857142857142858
20	1	1	-0.9938753381525095	0.9857142857142858
20	1	2	0.8101014346417834	0.9857142857142858
20	5	1	0.945782652858489	0.9857142857142858
20	5	2	-0.9780123203591214	0.9857142857142858
20	10	1	-0.9789715870556495	0.9857142857142858
20	10	2	-0.9917298975332309	0.9857142857142858
30	1	1	-0.9938753381525095	0.9857142857142858
30	1	2	0.9794293462250605	0.9857142857142858
30	5	1	0.945782652858489	0.9857142857142858
30	5	2	-0.9780123203591214	0.9857142857142858
30	10	1	-0.9789715870556495	0.9857142857142858
30	10	2	-0.9917298975332309	0.9857142857142858
40	1	1	-0.9938753381525095	0.9857142857142858
40	1	2	0.9794293462250605	0.9857142857142858
40	5	1	0.945782652858489	0.9857142857142858
40	5	2	-0.9780123203591214	0.9857142857142858
40	10	1	-0.9789715870556495	0.9857142857142858
40	10	2	-0.9917298975332309	0.9857142857142858
50	1	1	-0.9938753381525095	0.9857142857142858
50	1	2	0.9794293462250605	0.9857142857142858
50	5	1	0.945782652858489	0.9857142857142858
50	5	2	-0.9780123203591214	0.9857142857142858
50	10	1	-0.9789715870556495	0.9857142857142858
50	10	2	-0.9917298975332309	0.9857142857142858
60	1	1	-0.9938753381525095	0.9857142857142858
60	1	2	0.9794293462250605	0.9857142857142858
60	5	1	0.945782652858489	0.9857142857142858
60	5	2	-0.9780123203591214	0.9857142857142858
60	10	1	-0.9789715870556495	0.9857142857142858
60	10	2	-0.9917298975332309	0.9857142857142858
70	1	1	-0.9938753381525095	0.9857142857142858
70	1	2	0.9794293462250605	0.9857142857142858
70	5	1	0.945782652858489	0.9857142857142858
70	5	2	-0.9780123203591214	0.9857142857142858
70	10	1	-0.9789715870556495	0.9857142857142858
70	10	2	-0.9917298975332309	0.9857142857142858
80	1	1	-0.9938753381525095	0.9857142857142858
80	1	2	0.9794293462250605	0.9857142857142858
80	5	1	0.945782652858489	0.9857142857142858
80	5	2	-0.9780123203591214	0.9857142857142858
80	10	1	-0.9789715870556495	0.9857142857142858
80	10	2	-0.9917298975332309	0.9857142857142858
90	1	1	-0.9938753381525095	0.9857142857142858
90	1	2	0.9794293462250605	0.9857142857142858
90	5	1	0.945782652858489	0.9857142857142858
90	5	2	-0.9780123203591214	0.9857142857142858
90	10	1	-0.9789715870556495	0.9857142857142858
90	10	2	-0.9917298975332309	0.9857142857142858
100	1	1	-0.9938753381525095	0.9857142857142858
100	1	2	0.9794293462250605	0.9857142857142858
100	5	1	0.945782652858489	0.9857142857142858
100	5	2	-0.9780123203591214	0.9857142857142858
100	10	1	-0.9789715870556495	0.9857142857142858
