K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8591696509273269	0.9698412698412698
10	1	2	0.8007779206755697	0.973015873015873
10	5	1	0.8007779206755697	0.973015873015873
10	5	2	0.9104814826268463	0.9698412698412698
10	10	1	1.0620752804733664	0.9682539682539683
10	10	2	1.0074618579448904	0.9698412698412698
20	1	1	0.8591696509273269	0.9698412698412698
20	1	2	0.8007779206755697	0.973015873015873
20	5	1	0.8007779206755697	0.973015873015873
20	5	2	0.9104814826268463	0.9698412698412698
20	10	1	1.0620752804733664	0.9682539682539683
20	10	2	1.0074618579448904	0.9698412698412698
30	1	1	0.8591696509273269	0.9698412698412698
30	1	2	0.8007779206755697	0.973015873015873
30	5	1	0.8007779206755697	0.973015873015873
30	5	2	0.9104814826268463	0.9698412698412698
30	10	1	1.0620752804733664	0.9682539682539683
30	10	2	1.0074618579448904	0.9698412698412698
40	1	1	0.8192560579486168	0.973015873015873
40	1	2	0.8007779206755697	0.973015873015873
40	5	1	0.8007779206755697	0.973015873015873
40	5	2	0.9586873120251134	0.9714285714285714
40	10	1	1.0620752804733664	0.9682539682539683
40	10	2	1.0074618579448904	0.9698412698412698
50	1	1	0.8192560579486168	0.973015873015873
50	1	2	0.8007779206755697	0.973015873015873
50	5	1	0.8007779206755697	0.973015873015873
50	5	2	0.9586873120251134	0.9714285714285714
50	10	1	1.0620752804733664	0.9682539682539683
50	10	2	1.0074618579448904	0.9698412698412698
60	1	1	0.8192560579486168	0.973015873015873
60	1	2	0.8007779206755697	0.973015873015873
60	5	1	0.8007779206755697	0.973015873015873
60	5	2	0.9586873120251134	0.9714285714285714
60	10	1	0.8209270538038426	0.9714285714285714
60	10	2	1.0074618579448904	0.9698412698412698
70	1	1	0.8192560579486168	0.973015873015873
70	1	2	0.8007779206755697	0.973015873015873
70	5	1	0.8007779206755697	0.973015873015873
70	5	2	0.9586873120251134	0.9714285714285714
70	10	1	0.8209270538038426	0.9714285714285714
70	10	2	0.7736102593606524	0.9714285714285714
80	1	1	0.8192560579486168	0.973015873015873
80	1	2	0.8007779206755697	0.973015873015873
80	5	1	0.8007779206755697	0.973015873015873
80	5	2	0.9586873120251134	0.9714285714285714
80	10	1	0.8209270538038426	0.9714285714285714
80	10	2	0.7736102593606524	0.9714285714285714
90	1	1	0.8192560579486168	0.973015873015873
90	1	2	0.8007779206755697	0.973015873015873
90	5	1	0.8007779206755697	0.973015873015873
90	5	2	0.9586873120251134	0.9714285714285714
90	10	1	0.8141067093339216	0.973015873015873
90	10	2	0.7736102593606524	0.9714285714285714
100	1	1	0.8192560579486168	0.973015873015873
100	1	2	0.8007779206755697	0.973015873015873
100	5	1	0.8007779206755697	0.973015873015873
100	5	2	0.9586873120251134	0.9714285714285714
100	10	1	0.8141067093339216	0.973015873015873
100	10	2	0.7736102593606524	0.9714285714285714
---------
10	1	1	0.8591696509273269	0.9130434782608695
10	1	2	0.8007779206755697	0.9130434782608695
10	5	1	0.8007779206755697	0.9130434782608695
10	5	2	0.9104814826268463	0.9130434782608695
10	10	1	1.0620752804733664	0.9130434782608695
10	10	2	1.0074618579448904	0.9130434782608695
20	1	1	0.8591696509273269	0.9130434782608695
20	1	2	0.8007779206755697	0.9130434782608695
20	5	1	0.8007779206755697	0.9130434782608695
20	5	2	0.9104814826268463	0.9130434782608695
20	10	1	1.0620752804733664	0.9130434782608695
20	10	2	1.0074618579448904	0.9130434782608695
30	1	1	0.8591696509273269	0.9130434782608695
30	1	2	0.8007779206755697	0.9130434782608695
30	5	1	0.8007779206755697	0.9130434782608695
30	5	2	0.9104814826268463	0.9130434782608695
30	10	1	1.0620752804733664	0.9130434782608695
30	10	2	1.0074618579448904	0.9130434782608695
40	1	1	0.8192560579486168	0.9130434782608695
40	1	2	0.8007779206755697	0.9130434782608695
40	5	1	0.8007779206755697	0.9130434782608695
40	5	2	0.9586873120251134	0.9130434782608695
40	10	1	1.0620752804733664	0.9130434782608695
40	10	2	1.0074618579448904	0.9130434782608695
50	1	1	0.8192560579486168	0.9130434782608695
50	1	2	0.8007779206755697	0.9130434782608695
50	5	1	0.8007779206755697	0.9130434782608695
50	5	2	0.9586873120251134	0.9130434782608695
50	10	1	1.0620752804733664	0.9130434782608695
50	10	2	1.0074618579448904	0.9130434782608695
60	1	1	0.8192560579486168	0.9130434782608695
