Experiment	1	-5.999999999999998	1.7763568394002505e-15	1214	0
Experiment	2	-5.999999999999999	8.881784197001252e-16	942	0
Experiment	3	-5.999999999999999	8.881784197001252e-16	887	0
Experiment	4	-5.999999999999999	8.881784197001252e-16	1584	0
Experiment	5	-5.999999999999999	8.881784197001252e-16	1043	0
Experiment	6	-5.999999999999998	1.7763568394002505e-15	847	0
Experiment	7	-5.999999999999999	8.881784197001252e-16	836	0
Experiment	8	-5.999999999999999	8.881784197001252e-16	1734	0
Experiment	9	-5.999999999999999	8.881784197001252e-16	996	0
Experiment	10	-5.999999999999999	8.881784197001252e-16	894	0
Experiment	11	-5.999999999999998	1.7763568394002505e-15	931	0
Experiment	12	-5.999999999999999	8.881784197001252e-16	840	0
Experiment	13	-5.999999999999999	8.881784197001252e-16	1190	0
Experiment	14	-5.999999999999999	8.881784197001252e-16	1023	0
Experiment	15	-5.999999999999999	8.881784197001252e-16	822	0
Experiment	16	-5.999999999999999	8.881784197001252e-16	766	0
Experiment	17	-5.999999999999999	8.881784197001252e-16	1645	0
Experiment	18	-5.999999999999999	8.881784197001252e-16	1446	0
Experiment	19	-5.999999999999999	8.881784197001252e-16	894	0
Experiment	20	-5.999999999999999	8.881784197001252e-16	1147	0
Experiment	21	-5.999999999999999	8.881784197001252e-16	1437	0
Experiment	22	-5.999999999999999	8.881784197001252e-16	2091	0
Experiment	23	-5.999999999999999	8.881784197001252e-16	2233	0
Experiment	24	-5.999999999999999	8.881784197001252e-16	1073	0
Experiment	25	-5.999999999999999	8.881784197001252e-16	1352	0
Experiment	26	-5.999999999999999	8.881784197001252e-16	1667	0
Experiment	27	-5.999999999999999	8.881784197001252e-16	1722	0
Experiment	28	-5.999999999999999	8.881784197001252e-16	738	0
Experiment	29	-5.999999999999995	5.329070518200751e-15	757	0
Experiment	30	-5.999999999999999	8.881784197001252e-16	2603	0

