Experiment	1	-23.116621777495073	5.305910222504927	99999	0
Experiment	2	-25.439226149828368	2.9833058501716323	100000	0
Experiment	3	-24.55359909046006	3.8689329095399394	100000	0
Experiment	4	-25.901046586177003	2.5214854138229974	100000	0
Experiment	5	-26.521741604448135	1.9007903955518657	99996	0
Experiment	6	-25.344204816310743	3.0783271836892574	99997	0
Experiment	7	-19.043190575175533	9.379341424824467	99999	0
Experiment	8	-26.41835601613434	2.004175983865661	99998	0
Experiment	9	-26.44265390858367	1.9798780914163316	100000	0
Experiment	10	-14.325910826922325	14.096621173077676	99999	0
Experiment	11	-27.479738906479295	0.9427930935207058	100000	0
Experiment	12	-26.623319771848696	1.7992122281513048	99999	0
Experiment	13	-23.195064638789347	5.227467361210653	100000	0
Experiment	14	-20.78181132848541	7.64072067151459	100000	0
Experiment	15	-26.44288499214233	1.9796470078576718	100000	0
Experiment	16	-25.42703877456959	2.995493225430412	99998	0
Experiment	17	-26.442884992142318	1.9796470078576824	100000	0
Experiment	18	-23.15721831937809	5.265313680621912	100000	0
Experiment	19	-24.11492505071651	4.307606949283489	100000	0
Experiment	20	-26.52174160444501	1.900790395554992	99996	0
Experiment	21	-23.04638806662183	5.37614393337817	100000	0
Experiment	22	-23.553328014777	4.869203985222999	100000	0
Experiment	23	-26.418356107702156	2.0041758922978445	99996	0
Experiment	24	-25.407481840789462	3.0150501592105385	99995	0
Experiment	25	-18.577035778775755	9.845496221224245	100000	0
Experiment	26	-25.55204088825448	2.870491111745519	99999	0
Experiment	27	-28.421527031419757	0.0010049685802435704	3932	0
Experiment	28	-27.54520685234871	0.8773251476512911	100000	0
Experiment	29	-26.558010924846936	1.864521075153064	100000	0
Experiment	30	-26.32874670363098	2.0937852963690204	99998	0
