[1.76, -0.04, 0.79]	[2.41, -0.16, -2.44]	[-1.98, -1.56, -0.52]	[-0.38, 1.71, -0.97]	[-1.5, 0.68, 2.1]	[0.37, 1.27, 0.99]	[0.83, 2.22, -0.16]	[0.83, -1.03, 2.08]	[-1.1, -0.17, 2.41]	[-1.32, 0.58, 1.35]	[-1.25, -1.92, -1.81]	[1.77, 0.54, -0.01]	[-1.57, 2.19, 1.11]	[-0.41, -2.5, 2.15]	[0.94, -1.35, 2.08]
[2.09, -1.1, -1.23]	[-1.76, 1.14, 1.18]	[-2.42, -0.87, -1.5]	[-0.67, -2.41, -1.03]	[-1.3, 2.11, 0.81]	[0.26, 0.37, 0.39]	[-1.72, -0.81, 2.23]	[1.98, 0.24, -2.13]	[1.08, -0.47, -2.27]	[1.73, 0.03, 1.62]	[-2.12, -2.09, 0.87]	[-0.06, -1.18, 1.31]	[-1.68, 1.4, 1.01]	[0.55, -2.5, 1.3]	[-1.88, 1.51, -2.33]
[-0.93, -2.43, -2.49]	[-2.05, 0.25, -1.62]	[-2.27, 1.79, 2.4]	[0.6, 0.96, 1.29]	[0.05, -2.48, -2.05]	[-1.88, -1.71, -0.84]	[-2.49, 0.07, 2.41]	[-1.78, -1.89, 0.18]	[0.02, -1.82, -1.08]	[0.39, 0.33, -1.84]	[-2.46, 2.14, -1.45]	[2.14, 1.48, 1.59]	[-2.31, 1.07, -1.79]	[2.05, 1.4, -1.17]	[-1.87, -1.02, 1.8]
[2.28, 0.86, -0.8]	[-1.25, -1.29, 1.2]	[-1.09, 0.85, 2.32]	[1.33, -2.27, 0.54]	[0.5, -2.22, -0.81]	[-0.32, -0.41, 1.24]	[0.85, 0.3, 0.29]	[0.6, -1.33, 1.66]	[0.19, -1.74, 1.33]	[-2.15, -1.17, 1.67]	[-1.63, 2.44, -2.2]	[1.64, 0.03, -0.31]	[-0.52, -1.7, 1.15]	[1.64, -2.07, 0.85]	[1.37, -0.3, -2.39]
[0.4, -0.44, 2.42]	[-0.65, 1.1, 0.99]	[1.99, 2.43, 0.98]	[-1.38, 0.27, 1.95]	[0.6, -0.46, 1.39]	[-2.1, 1.92, 2.27]	[2.04, -0.6, 0.6]	[1.18, -2.21, -1.2]	[-1.96, 1.24, -0.29]	[1.55, 0.59, 0.66]	[-1.05, 1.69, 0.39]	[-2.3, 1.41, 0.79]	[0.93, -0.08, 2.19]	[0.73, -0.54, -0.44]	[1.38, -0.59, -1.38]
[-1.29, -1.25, -0.3]	[0.49, -2.06, -2.35]	[-2.42, 1.05, 1.26]	[0.16, 0.27, 0.05]	[-2.45, -2.29, -1.6]	[-0.25, -1.2, -0.29]	[0.2, 1.87, 1.42]	[-0.02, 0.13, -1.13]	[0.04, -2.38, -0.29]	[1.97, -1.48, -0.57]	[1.04, -0.41, -2.46]	[2.08, -1.34, 0.97]	[-2.33, 2.22, -0.34]	[-0.87, 1.45, -0.64]	[-1.09, 1.59, -2.11]
[-2.42, 1.3, -0.31]	[-0.43, 2.07, 0.24]	[1.4, 1.09, -1.4]	[0.41, 1.04, 1.56]	[-1.49, 1.02, 1.86]	[-0.1, 1.38, 0.53]	[2.15, -0.63, -2.06]	[1.97, 1.55, -2.25]	[2.29, -1.88, -1.72]	[1.13, 0.79, -2.17]	[-1.54, 0.29, -1.36]	[-0.35, -0.92, 2.32]	[-1.68, -0.05, -2.26]	[-2.49, -1.04, 1.66]	[1.3, 2.2, -1.66]
[1.68, -2.43, 1.5]	[-2.26, 0.63, 2.37]	[1.81, -0.89, 0.58]	[1.51, 1.43, 1.17]	[-1.71, -0.18, 2.5]	[-1.32, 0.73, -0.01]	[-1.08, 2.1, -2.06]	[2.12, -1.3, -0.34]	[-0.26, 2.18, 0.89]	[0.44, -1.61, -2.08]	[1.18, 0.89, 2.37]	[0.78, 1.57, -1.18]	[-1.84, 1.41, 1.67]	[-1.47, -1.83, -0.52]	[0.14, 0.2, -1.59]
[1.56, 1.52, 0.11]	[2.38, -1.24, -0.25]	[-1.98, 0.41, -0.68]	[2.01, -1.21, -2.02]	[-2.25, -1.97, 0.66]	[-0.79, 0.27, -2.24]	[2.08, 1.66, 0.43]	[-1.64, 1.18, 0.32]	[-0.34, -0.66, 0.73]	[2.05, -2.2, -1.83]	[-0.71, -2.08, -0.44]	[-1.79, 0.23, -1.44]	[-0.84, -2.37, -2.12]	[0.33, -1.28, -1.98]	[2.06, -2.12, -0.88]
[-2.38, 2.49, -1.88]	[-2.2, 1.62, -2.02]	[1.41, -2.26, 0.14]	[-1.62, 1.04, 1.71]	[0.02, 1.99, -1.81]	[-1.86, -2.24, -0.75]	[0.38, 2.25, -0.68]	[0.52, -0.87, -0.33]	[2.12, -2.08, -0.24]	[1.44, -0.72, -0.08]	[1.59, -0.87, -1.69]	[-1.28, 1.14, 2.43]	[-2.5, -1.87, 1.58]	[1.93, -0.27, 1.05]	[2.19, -0.62, -0.03]
