[-1.55, 1.78, -0.76]	[2.19, -0.33, 1.86]	[-0.85, 0.52, -1.34]	[-2.48, 0.99, 1.94]	[1.75, 0.29, -1.85]	[0.93, 1.11, 1.13]	[-2.04, -1.39, 2.17]	[-2.29, -2.06, -1.93]	[1.95, 1.34, -0.29]	[1.48, -0.95, -0.84]	[1.8, -2.01, 0.07]	[1.83, -1.46, -1.78]	[2.05, -0.97, 2.41]	[-1.99, 1.86, 1.85]	[-2.39, 2.04, -2.35]
[1.59, -2.07, 0.08]	[-1.54, -2.09, -0.78]	[0.82, -2.12, -2.31]	[1.05, 1.99, -0.15]	[2.31, 2.26, -1.07]	[0.68, 0.06, -2.33]	[0.67, -2.31, 0.61]	[-0.86, 2.37, 0.94]	[1.62, -1.39, 0.26]	[2.31, -1.78, 2.26]	[1.5, 1.17, -2.13]	[2.02, 0.07, -1.35]	[0.1, -0.75, 0.28]	[-0.02, 2.28, -2.47]	[0.27, 2.01, -1.34]
[-1.12, -1.31, -1.33]	[-0.96, -2.02, -0.66]	[-0.65, -0.81, 1.36]	[-0.94, -1.0, 0.36]	[-1.66, 1.54, -1.89]	[2.21, 1.85, -1.27]	[0.14, -0.84, 1.57]	[1.67, -0.35, -0.07]	[-2.16, -0.08, -2.16]	[1.47, 0.75, -1.64]	[-1.68, 0.35, 2.3]	[-0.34, 0.28, -0.88]	[-0.63, 0.48, 2.31]	[0.58, 1.71, 0.44]	[-1.82, -1.57, -0.86]
[-0.66, 0.17, -0.29]	[1.01, 2.0, 1.33]	[-1.49, -2.06, -1.81]	[-1.85, -1.36, 2.17]	[-0.47, -1.45, 2.06]	[-0.97, 1.45, 0.84]	[0.28, -1.46, -1.54]	[0.02, 1.75, 1.06]	[-2.11, 1.21, -2.26]	[2.23, 0.95, 1.6]	[0.25, 1.56, -1.68]	[-0.03, 2.5, 1.07]	[0.45, -0.46, -1.64]	[2.37, 1.02, 2.04]	[0.31, -0.09, 0.77]
[-0.38, -2.05, -2.27]	[-2.31, 0.64, 0.1]	[0.23, 2.48, 0.45]	[-0.43, 1.46, 1.9]	[-1.0, 1.79, -1.59]	[2.38, -2.39, -2.47]	[0.27, 1.29, -0.67]	[-0.32, 0.49, 1.26]	[-1.38, 0.0, -0.52]	[0.97, 0.07, -2.04]	[0.05, -2.11, -1.33]	[-1.92, -1.91, 0.63]	[-1.71, 0.46, -1.35]	[1.89, 0.9, -0.19]	[-2.08, -1.89, -2.4]
[-1.74, 1.44, 0.85]	[0.26, 0.84, 1.66]	[1.91, 1.74, 0.95]	[1.76, 0.61, -0.3]	[1.13, -0.23, 0.76]	[1.53, 1.22, -0.14]	[-1.7, 1.17, -0.04]	[2.45, -1.37, -1.92]	[1.48, 1.62, 0.59]	[2.1, -0.06, -0.39]	[-0.76, 1.85, -2.18]	[-1.86, 1.81, 2.4]	[1.48, 0.34, 0.54]	[-0.36, -1.94, -1.26]	[-2.39, 1.94, 1.62]
[2.06, 0.29, -0.09]	[0.48, 0.13, 0.77]	[1.25, -0.43, 0.58]	[0.13, -1.63, -2.39]	[-1.79, 0.66, 1.6]	[0.19, -0.58, -1.53]	[-0.31, 0.9, -0.2]	[-0.07, -2.38, -0.74]	[0.91, -2.03, 1.53]	[-0.58, -0.86, -0.44]	[-1.37, 1.87, -0.04]	[0.03, -2.35, 0.02]	[-0.82, 0.15, -1.78]	[-0.95, -0.72, -0.2]	[-0.76, 2.31, -0.77]
[-0.42, 0.15, 2.13]	[-1.2, -1.51, -0.31]	[-1.08, -2.1, 0.61]	[0.63, -1.89, 0.06]	[0.86, -0.79, 1.56]	[-2.48, -1.1, -1.03]	[1.53, 1.09, 0.21]	[2.11, 1.51, -1.56]	[0.89, 0.85, 0.64]	[-1.26, 0.82, 1.13]	[1.02, -0.34, 0.66]	[1.68, 2.19, 1.65]	[-2.04, -0.37, 0.97]	[0.71, 2.18, 2.42]	[-1.45, -0.85, 1.51]
[0.86, -1.99, 2.43]	[-0.8, 2.11, 1.97]	[-0.41, 1.93, -1.57]	[-0.26, -1.14, -0.86]	[-1.67, -0.15, 0.34]	[2.0, -0.84, 1.65]	[1.17, -1.78, -2.21]	[-2.09, -0.13, -1.08]	[-1.78, -0.69, 0.52]	[-2.33, 2.31, 0.45]	[2.08, -1.97, -1.13]	[2.31, -1.66, 1.17]	[-1.26, -1.63, -1.09]	[1.2, -1.37, 2.4]	[2.16, 1.31, 0.75]
[1.88, -0.62, -0.22]	[0.21, 1.18, -0.1]	[-0.29, -1.22, -1.52]	[-0.86, -0.2, -0.6]	[1.48, -1.13, 2.47]	[-2.32, 1.79, -2.24]	[1.57, 2.16, -1.73]	[-2.01, -1.19, -0.8]	[-0.51, -0.02, -0.37]	[-2.37, -0.71, -1.65]	[-2.45, 0.2, -1.81]	[-0.75, 0.43, -2.4]	[0.99, 0.15, -0.78]	[0.09, -1.72, -0.08]	[-0.95, -1.53, -2.02]
