[0.33, 1.71, -2.24]	[-2.06, 0.81, 2.34]	[1.09, 0.32, 2.47]	[-0.82, -1.4, 1.99]	[1.59, 1.57, 0.13]	[-0.19, 0.52, -2.07]	[-1.37, 1.19, 1.14]	[1.37, -0.79, 0.91]	[-2.33, 2.43, 2.3]	[-1.14, -0.36, -0.37]	[-0.94, 2.49, -1.44]	[-0.78, 1.33, -0.53]	[1.13, 0.48, 1.39]	[-2.06, -1.79, 0.76]	[-1.0, 1.29, 1.18]
[0.02, -1.48, -1.02]	[-0.08, 1.58, -0.65]	[2.14, 1.58, 0.04]	[-1.01, 1.13, -0.87]	[-2.35, 1.64, 2.4]	[1.41, -1.95, 2.24]	[0.68, 2.2, -2.21]	[1.9, -1.78, 0.98]	[1.71, -0.82, -0.63]	[-2.37, -0.51, -0.57]	[-1.7, 1.08, -1.15]	[1.69, -1.86, 0.96]	[1.28, 2.3, 1.79]	[2.39, -1.12, -0.04]	[-1.77, 1.99, -1.48]
[-2.13, -1.93, 1.15]	[-0.41, 1.98, -0.85]	[-2.1, 2.1, -0.61]	[0.85, 1.1, -1.75]	[0.45, 2.28, -2.15]	[-1.61, 0.14, 1.55]	[1.37, -1.71, 2.08]	[1.11, 1.8, 2.07]	[-1.69, 1.74, -1.38]	[0.63, -0.66, 0.34]	[0.94, 1.61, 0.8]	[0.13, 0.99, -0.74]	[0.79, 0.61, 0.3]	[-1.82, -0.66, 2.07]	[-2.0, 2.19, 1.52]
[-0.29, -1.49, -0.86]	[1.69, 0.08, -0.78]	[-2.28, -1.04, 2.26]	[1.2, 0.75, 2.34]	[-0.57, -2.18, 1.58]	[-1.97, -1.71, 1.46]	[-1.51, 2.27, -2.22]	[-2.38, 1.46, 0.99]	[-1.36, -0.08, -1.73]	[-0.83, 1.04, -1.71]	[2.35, 2.22, -2.22]	[0.0, -0.42, 1.14]	[-0.55, -2.25, -0.64]	[-1.46, 1.81, 2.07]	[-1.77, 1.7, -0.53]
[0.32, 1.2, -0.38]	[-1.71, 1.57, 1.18]	[-2.45, 1.23, -2.44]	[2.41, -1.9, -2.07]	[2.31, 1.28, 2.01]	[-0.69, 0.87, -0.05]	[0.48, 0.52, 2.19]	[-0.08, -1.33, -0.82]	[1.84, -0.63, -0.96]	[1.94, -0.63, 1.83]	[1.77, 1.04, 1.24]	[0.98, 1.55, 0.93]	[1.43, -1.88, -0.78]	[-0.44, -2.37, -0.28]	[0.3, -1.42, -2.4]
[-0.8, -2.43, -2.01]	[-0.83, -0.8, 1.5]	[-0.12, -0.3, 1.35]	[1.86, 1.24, 0.92]	[-1.95, -0.63, -1.93]	[-0.59, 1.16, -0.33]	[-0.95, 1.51, -2.49]	[0.78, -2.48, -1.43]	[1.63, -1.03, 1.93]	[-1.18, 0.62, 0.9]	[1.21, 0.22, -2.49]	[1.56, -1.0, -0.75]	[-2.48, -1.89, 2.12]	[0.47, 0.23, -0.22]	[-1.33, 0.72, -0.67]
[-0.71, 1.99, -1.95]	[-0.04, -1.31, -2.17]	[-1.27, 0.47, 2.26]	[1.18, 1.42, 0.01]	[-1.42, 0.16, -0.13]	[0.85, -0.29, -0.77]	[1.16, 0.97, -1.68]	[1.4, 2.39, 2.31]	[-2.34, -0.83, 0.13]	[0.97, 1.02, 2.05]	[-0.54, 1.43, -1.43]	[-0.62, 0.32, -2.04]	[-0.92, -0.47, -1.94]	[-0.71, -0.61, -0.87]	[-0.28, -0.24, -0.36]
[-1.91, 0.78, -2.14]	[-1.65, -1.35, 0.03]	[-0.01, -0.51, 2.32]	[1.46, 2.18, 1.93]	[1.95, 1.6, 2.42]	[-0.8, 1.06, 1.43]	[2.08, 1.83, -2.21]	[0.28, -1.45, 2.5]	[0.84, -0.63, -1.03]	[0.19, 1.38, -1.65]	[0.77, 1.21, 1.33]	[-0.33, -0.79, -1.21]	[-1.57, 1.66, -2.4]	[-2.07, -0.76, -1.52]	[0.69, -1.02, 1.26]
[-0.09, -0.23, 1.47]	[2.24, -1.88, -1.24]	[-1.94, -0.43, -0.4]	[0.68, -1.1, 1.05]	[0.31, 0.32, 1.27]	[-1.94, -1.42, -1.52]	[2.07, -2.03, -2.34]	[-1.46, -0.38, 1.9]	[-1.81, 2.44, -0.41]	[1.52, 1.54, 1.26]	[1.33, -1.02, -2.1]	[-2.12, -2.37, -0.3]	[1.91, 1.71, 2.3]	[1.41, 1.43, 2.03]	[1.95, -0.53, -0.61]
[-1.53, -0.91, 1.56]	[-1.89, -1.71, 1.79]	[-2.35, 0.9, -2.16]	[2.42, 2.39, -1.74]	[0.49, 1.58, -1.74]	[0.81, -1.75, 1.2]	[-0.38, -1.35, 0.6]	[-0.96, 1.84, 1.58]	[1.83, -1.92, -0.1]	[0.93, 0.92, -1.84]	[-0.01, -1.36, -1.3]	[1.52, 0.08, -1.78]	[0.8, -1.77, 2.09]	[1.62, -1.1, 1.78]	[0.2, 1.1, -1.71]
