[0.79, 2.22, -1.78]	[-2.32, -1.46, 1.72]	[2.35, 2.19, -2.25]	[-0.66, -1.78, 2.47]	[-1.98, 0.89, 0.26]	[1.54, -0.69, -1.27]	[-0.01, 0.4, 1.66]	[-0.98, -1.46, -2.37]	[-0.21, 0.46, -2.15]	[0.89, 2.01, 0.02]	[-1.36, 0.05, 2.25]	[0.77, 2.05, 1.28]	[-1.53, -1.8, 0.02]	[2.28, -0.11, -1.02]	[-0.44, -0.76, 1.81]
[-1.21, 1.67, -0.07]	[1.29, -1.39, 0.7]	[1.36, 1.07, -0.07]	[-1.03, 1.83, 2.41]	[-1.56, -1.12, 1.98]	[1.98, -1.88, 1.1]	[-2.01, -1.75, -0.6]	[0.3, -2.35, -1.3]	[1.79, 1.57, 2.38]	[2.04, -2.04, 0.49]	[1.13, -1.37, 0.99]	[-0.9, -0.04, -1.43]	[1.08, -0.9, 2.06]	[-0.84, -0.99, 1.92]	[-1.4, 1.71, 1.97]
[-1.71, -2.2, 1.55]	[-1.25, -1.25, -1.29]	[-0.09, -2.46, 0.55]	[1.63, 2.28, -0.39]	[-2.42, -1.08, -0.05]	[-1.39, -1.18, 1.24]	[-0.71, 0.86, -2.42]	[1.61, 1.67, -1.84]	[1.99, 2.44, -0.52]	[-0.48, 0.43, 1.45]	[0.01, 1.84, -2.25]	[-1.59, 2.15, 0.07]	[0.95, 2.41, 1.4]	[-0.07, -1.87, -1.12]	[1.2, 1.52, -2.49]
[-1.18, -0.25, -0.28]	[-0.89, -0.11, -2.22]	[0.68, 0.59, 2.01]	[-2.46, 0.23, 0.71]	[-0.98, 0.56, -0.6]	[-1.4, -1.8, 0.54]	[2.47, 1.92, -2.32]	[-0.63, -0.86, 0.72]	[-0.36, 1.89, 1.65]	[0.14, 0.76, -1.66]	[-1.54, -1.92, 1.47]	[-0.89, -0.93, 1.72]	[0.68, -2.38, -1.35]	[-2.3, -1.13, 2.27]	[-1.63, -1.38, -0.1]
[1.6, 0.97, 2.36]	[-1.8, 1.74, -2.41]	[0.64, 0.2, -2.47]	[1.42, 1.12, -2.22]	[0.76, -1.9, 1.5]	[-0.28, -2.35, -2.04]	[0.35, -1.99, -1.73]	[0.42, 0.14, -2.31]	[0.57, 2.2, -0.36]	[-0.97, -0.95, -0.06]	[0.75, 1.32, 1.17]	[-0.11, 1.13, 0.72]	[1.82, 1.41, -1.61]	[-1.19, 2.4, 0.49]	[0.71, 0.28, 1.31]
[-1.57, -2.5, -1.02]	[0.92, 1.01, -0.58]	[-1.57, 1.25, 1.69]	[0.46, -2.24, -1.4]	[0.33, 2.28, 2.1]	[0.08, 0.38, -2.38]	[0.7, -0.28, -0.83]	[2.03, -2.39, -0.67]	[-1.91, 0.83, 2.44]	[2.17, 1.22, 1.71]	[0.51, 0.89, 1.35]	[0.96, 2.22, 2.04]	[0.47, -1.03, 2.38]	[0.22, 1.68, 1.09]	[-1.12, 1.09, 1.73]
[-1.05, 1.47, -1.72]	[1.72, 0.73, -1.85]	[1.93, 1.99, 2.24]	[-1.04, -0.49, 0.84]	[2.47, 1.65, 2.49]	[-0.92, 0.48, -2.0]	[2.29, -0.66, -0.96]	[2.17, 0.03, 1.85]	[0.74, 2.41, 1.52]	[1.37, -2.4, 0.53]	[-1.43, 1.73, -1.59]	[1.67, 1.44, 1.87]	[0.6, 0.23, -1.26]	[1.61, -0.62, 1.59]	[1.24, 1.76, 0.06]
[1.55, -0.18, -1.61]	[-0.03, 1.76, 2.02]	[0.04, 0.07, -1.92]	[1.71, -0.55, -2.33]	[-0.74, 1.56, 1.45]	[-1.49, 2.26, 2.06]	[0.12, -2.48, 0.77]	[-1.39, -2.14, -1.02]	[0.66, -1.94, -1.39]	[-0.39, -1.37, -0.56]	[-0.67, -0.7, 2.31]	[0.0, 1.98, -1.42]	[1.19, -1.15, 0.36]	[-1.14, 2.23, 2.3]	[-0.02, -0.02, -0.63]
[-0.38, -0.34, 2.29]	[0.14, 0.19, 1.16]	[-1.12, -1.12, -0.89]	[-2.42, -2.48, 1.62]	[-0.03, -0.87, -1.58]	[0.52, 0.38, -1.7]	[-2.22, 0.51, 1.32]	[-1.22, -1.81, -0.29]	[1.39, -1.59, 0.56]	[-2.01, -0.38, -2.05]	[-2.44, -0.5, 0.94]	[0.05, 0.66, -1.43]	[-1.84, -1.29, -1.72]	[-1.61, -1.52, -0.46]	[-0.53, 0.42, 0.82]
[0.75, -1.52, -0.71]	[0.81, -2.28, -0.72]	[0.61, 0.89, 2.29]	[0.09, 0.31, 1.9]	[-1.57, -1.32, 1.04]	[2.09, -1.87, -1.96]	[-0.65, -1.35, -0.74]	[-0.72, -0.06, 1.65]	[1.01, 0.46, 1.65]	[1.9, 0.63, 2.38]	[-2.18, -0.8, 2.26]	[1.51, -1.34, -0.48]	[0.87, 0.2, -0.51]	[1.24, -1.6, 0.47]	[-2.3, 1.74, -0.91]
