[-2.43, 1.17, 1.27]	[1.72, 1.21, 0.88]	[-1.84, 0.46, 2.03]	[2.43, -0.86, 1.79]	[1.81, 1.97, 0.12]	[1.33, -0.16, -1.72]	[1.83, 1.48, 0.59]	[-1.13, 1.37, -0.82]	[-1.19, -0.67, 0.1]	[0.71, -1.65, -0.48]	[-1.75, -0.68, -2.46]	[0.03, -1.94, -0.87]	[1.25, 1.11, 1.43]	[-0.61, -1.39, -1.75]	[-1.99, -0.1, -1.14]
[1.79, -1.19, 0.81]	[1.27, -0.05, 0.62]	[-1.38, 0.34, -2.3]	[0.97, 2.06, -0.75]	[-0.92, -1.07, -2.3]	[-1.5, -0.55, -0.64]	[0.04, 0.85, -1.86]	[0.57, -2.21, -0.02]	[-2.04, 2.29, -2.46]	[-0.6, -0.98, 1.57]	[0.05, -0.11, 1.52]	[2.45, 0.46, 1.66]	[1.01, -2.22, 0.11]	[-2.45, 2.29, 1.81]	[-1.53, 1.02, -2.5]
[1.98, 0.22, 1.78]	[-1.26, -1.37, -1.57]	[-2.11, -1.72, -1.91]	[-1.0, 0.79, -0.62]	[-1.89, 1.73, 1.7]	[-1.4, 1.91, -1.33]	[-0.61, 0.73, -0.26]	[-0.15, 0.35, 1.08]	[1.97, -2.49, 0.96]	[-1.55, -2.36, 1.93]	[-0.65, 0.51, -1.21]	[-0.8, -1.38, -2.27]	[0.51, 1.27, 1.36]	[1.41, 0.17, 2.42]	[0.79, -1.75, -1.94]
[1.63, 1.14, -2.3]	[1.26, 1.6, -0.38]	[0.55, 1.11, -2.39]	[1.76, -1.13, 1.23]	[1.2, -0.87, 1.97]	[0.86, -1.87, -1.38]	[2.16, 0.67, 0.45]	[2.0, -0.84, 0.58]	[-0.45, 0.4, 0.37]	[-0.59, 2.49, 0.1]	[0.41, 0.88, -1.17]	[-1.87, 2.48, 2.32]	[1.16, -2.21, -0.25]	[-1.19, 0.17, -0.36]	[2.15, 1.6, 0.57]
[-0.95, -0.98, -1.23]	[2.03, -0.31, -0.1]	[2.12, -0.51, -1.89]	[-1.13, 1.18, 0.82]	[0.09, -1.41, -1.6]	[-0.96, -1.37, -2.46]	[-0.36, 0.47, 0.17]	[-0.45, 0.99, -0.57]	[1.6, -2.35, -0.86]	[-1.92, -0.27, -1.05]	[-2.01, 0.3, 2.25]	[-0.68, 2.31, 0.18]	[-1.5, 1.95, 0.68]	[0.93, -0.77, -1.63]	[2.26, -0.64, 1.25]
[-2.03, -0.78, 0.01]	[2.05, 1.4, -0.55]	[-1.11, -1.59, 1.37]	[2.16, 1.11, 2.04]	[0.18, -1.61, 1.01]	[1.18, -0.74, 1.17]	[0.04, -1.37, -0.13]	[-1.12, 0.35, 2.31]	[2.06, 1.57, -1.53]	[-2.23, 0.41, 1.52]	[1.83, 0.68, -1.06]	[0.14, -1.78, 2.32]	[-1.71, -1.3, 1.35]	[-1.62, 1.66, -1.01]	[-0.24, -2.43, 1.99]
[-1.66, 0.23, -0.99]	[-1.05, 0.92, -2.17]	[0.5, -1.62, -0.74]	[0.02, -0.96, -1.93]	[0.04, 2.26, 2.44]	[-0.51, 0.75, -1.81]	[-0.13, -0.35, -1.58]	[0.26, -1.5, -1.04]	[-0.85, 2.32, 1.58]	[2.08, -1.42, 1.02]	[-2.31, -2.25, -2.07]	[-1.32, 1.59, -1.33]	[1.98, -1.24, -2.09]	[-2.46, -2.08, -1.04]	[-1.57, -2.15, 1.27]
[-1.83, 0.73, -0.07]	[1.49, -1.55, -2.38]	[1.71, 1.93, -0.97]	[0.86, 2.11, -1.37]	[-1.84, 1.04, 1.27]	[-1.21, 0.92, 1.75]	[-0.53, 0.43, 0.77]	[0.48, 2.19, 1.44]	[1.23, 2.08, 1.2]	[0.85, 1.88, -0.24]	[-1.58, -0.94, -2.08]	[2.45, -2.48, 0.3]	[0.73, 0.83, -0.85]	[2.04, 0.76, -0.1]	[1.43, -1.91, 0.97]
[-0.12, 0.57, 2.36]	[1.04, 0.84, 0.93]	[-0.71, 0.61, -2.42]	[-2.07, -1.25, 2.47]	[-0.83, 1.87, -1.19]	[1.56, -1.59, -1.32]	[-1.39, -0.83, 1.89]	[0.1, -2.38, 1.11]	[0.08, 0.15, -0.16]	[-1.89, -0.71, -1.07]	[0.31, -1.24, 2.37]	[-0.11, -0.79, 1.3]	[1.8, 2.25, -1.87]	[1.73, -2.02, 1.09]	[2.06, -0.08, -0.03]
[2.21, 1.41, -1.15]	[-0.79, 2.49, -0.25]	[-0.67, 1.45, -1.75]	[-0.24, 0.07, 1.12]	[0.5, 2.49, -2.09]	[-1.35, -1.65, 1.76]	[-2.0, 1.53, -0.5]	[-1.86, -1.57, 2.3]	[-0.97, -2.35, -1.26]	[-1.34, 1.73, 1.46]	[-0.85, 1.45, -1.01]	[-1.18, -2.13, 1.05]	[0.84, -2.08, 1.38]	[-0.25, -2.02, -2.44]	[1.62, 1.26, 1.0]
