[-1.09, -1.58, -1.82]	[0.99, -0.53, -1.92]	[-0.16, 2.42, -0.8]	[-1.87, -1.21, -1.01]	[0.09, 1.12, 2.32]	[-2.34, -1.52, -2.01]	[-0.13, -0.98, -0.26]	[1.32, -1.62, 0.69]	[0.46, -2.46, -0.9]	[-1.71, -0.48, 1.67]	[1.77, -2.41, 1.22]	[2.06, 0.65, -1.25]	[-0.74, -1.3, 1.55]	[2.17, -2.43, 0.26]	[0.45, 0.11, 1.64]
[1.17, 0.55, -1.84]	[0.41, -0.5, 1.02]	[-0.61, -1.87, -0.39]	[-0.25, -0.94, 0.99]	[-0.02, 2.49, 0.03]	[1.63, -2.21, 0.25]	[2.26, 2.08, 1.56]	[-1.52, 1.29, -2.27]	[-0.96, -1.12, -1.56]	[0.02, 1.72, 0.58]	[2.38, -0.03, -0.45]	[-0.52, 1.72, -0.18]	[0.43, -0.95, -1.81]	[0.1, -2.11, -1.5]	[1.72, 0.94, -1.69]
[1.59, 1.98, 0.38]	[-0.74, -2.1, 0.76]	[-0.43, 0.02, -0.34]	[-0.89, 1.71, -0.32]	[0.37, -0.86, -2.45]	[-2.17, 2.0, 0.74]	[1.76, 0.5, -1.71]	[0.59, -0.37, -0.55]	[1.69, 0.25, -1.86]	[-1.51, 0.66, -0.46]	[0.5, 1.28, -2.29]	[2.5, 1.69, -2.4]	[-0.63, -1.29, -0.59]	[-1.94, 2.18, 2.22]	[1.64, 0.4, 1.99]
[-0.63, 1.78, -2.03]	[1.74, -2.42, 0.75]	[1.97, -0.24, 1.85]	[-2.35, -0.88, 1.89]	[-1.24, -2.19, -2.46]	[1.4, -0.06, -1.91]	[-0.48, -2.04, 0.03]	[-2.38, -0.25, -2.08]	[-1.43, -0.71, 1.34]	[-1.84, -0.97, -1.56]	[-0.38, -1.71, -2.04]	[0.04, -0.81, -0.09]	[1.08, -0.32, 0.0]	[0.74, -2.39, 1.32]	[-0.12, 0.67, -1.45]
[-2.0, -0.64, 1.74]	[1.31, 0.43, 0.94]	[-1.96, 1.71, 0.31]	[-1.42, 0.21, 0.57]	[-0.1, -0.15, -1.24]	[2.45, -0.51, -1.39]	[-1.25, 1.0, 2.24]	[-2.15, -0.45, 2.22]	[0.62, -0.07, -2.46]	[-1.15, -2.05, 2.24]	[-2.35, 0.59, 0.52]	[-0.07, -1.36, -1.26]	[-1.5, 1.37, -1.51]	[-0.52, 1.0, -1.68]	[0.44, -0.4, 0.77]
[-1.67, 2.22, 2.18]	[2.15, 0.21, 1.73]	[-2.5, 2.02, -0.86]	[1.73, -0.41, -0.81]	[-2.26, -0.1, -0.01]	[1.27, 0.72, -0.9]	[0.5, -2.36, -2.47]	[0.8, -1.82, 0.73]	[0.08, 1.87, -1.44]	[-2.24, -0.42, -0.47]	[-0.01, -0.9, -0.53]	[-0.11, 1.08, 0.44]	[-0.31, 1.28, -1.29]	[-1.48, -0.51, -0.07]	[-2.21, 0.53, -0.72]
[-2.37, -1.93, -0.08]	[-0.86, 1.53, -0.15]	[-2.37, 0.86, 1.39]	[-0.13, -1.07, 1.02]	[0.57, -1.98, -0.07]	[-0.07, 1.32, -0.55]	[0.03, -1.0, 0.86]	[0.98, 1.1, 2.17]	[-0.85, -1.21, -1.68]	[0.69, 1.94, -2.39]	[2.46, -0.37, 2.13]	[1.81, -0.96, 2.07]	[-2.28, 1.1, 0.01]	[-1.48, 2.16, -1.63]	[0.02, -2.23, 0.37]
[0.15, -1.48, -0.25]	[-1.41, -1.83, -1.64]	[-1.53, -2.4, 1.96]	[-1.78, -1.66, -1.77]	[2.15, 1.46, -1.87]	[0.94, -0.63, -1.1]	[2.03, 2.22, 1.71]	[-0.25, -1.86, -0.07]	[-0.45, -2.13, -0.94]	[0.11, 2.32, -1.4]	[1.2, -1.05, 1.56]	[-0.2, -2.28, 1.19]	[-0.46, -0.77, 0.4]	[-2.23, -0.35, -1.68]	[-2.05, 0.53, 1.33]
[-0.49, 1.73, 0.68]	[-1.45, 1.94, 1.97]	[1.02, -0.13, 2.27]	[0.13, -1.7, -1.33]	[-1.85, -2.26, 2.17]	[-1.4, 0.89, 0.22]	[-0.87, -0.14, 1.03]	[-2.5, 1.41, -2.02]	[2.36, -1.58, 2.18]	[0.97, -0.42, -1.89]	[0.65, -1.15, -2.42]	[-0.03, 2.23, 2.3]	[-2.26, 2.47, -0.81]	[2.4, -1.29, -0.58]	[-1.5, -2.43, 2.32]
[-0.99, -2.2, 1.04]	[1.26, -0.28, 1.68]	[-2.16, -1.93, 2.46]	[-1.65, 0.05, 1.01]	[1.87, 0.11, -0.45]	[0.77, 1.99, 0.22]	[1.64, -0.52, 1.53]	[-1.42, -0.84, 2.17]	[-0.72, -2.46, -0.8]	[-2.0, -0.3, 2.17]	[2.34, 2.16, -1.79]	[0.48, 1.91, 2.1]	[0.19, 2.5, -2.38]	[-1.84, 0.32, -0.68]	[-0.91, 0.39, -0.32]
