[-0.78, -0.89, -1.89]	[-2.39, -0.29, 1.21]	[1.31, -2.19, 1.42]	[-2.2, -1.28, -1.17]	[1.89, -2.24, 0.67]	[-1.96, 1.04, 1.34]	[-1.78, -0.37, -0.99]	[2.47, -1.17, -1.31]	[1.57, 1.68, -2.25]	[-1.73, -2.2, 1.28]	[-1.22, -1.27, -2.4]	[-0.77, -1.68, 1.82]	[2.09, 1.38, 0.41]	[1.98, 0.53, -0.94]	[1.8, -2.31, 2.5]
[-0.82, -0.71, 1.48]	[1.35, 1.36, 0.96]	[-1.06, -0.3, 2.14]	[-1.71, 0.14, -1.46]	[1.29, 2.01, 2.28]	[2.5, -0.34, -1.34]	[-0.9, -1.98, 2.19]	[1.02, -1.21, 0.86]	[-0.96, 1.97, 0.83]	[2.47, -2.5, 1.69]	[0.19, 0.95, -0.88]	[-1.91, -0.68, -1.4]	[1.47, 1.9, -2.5]	[2.12, -0.46, -1.81]	[1.82, -1.34, -2.21]
[-1.93, -1.61, 0.16]	[1.15, -0.01, -1.92]	[2.47, -1.94, -1.74]	[-0.43, -2.49, 0.45]	[1.66, 0.16, 1.45]	[-2.22, 1.75, -1.36]	[0.11, 1.93, 2.0]	[-0.32, 2.26, 1.79]	[1.31, -1.91, -0.64]	[-1.8, 0.71, -1.69]	[-1.32, -0.12, -2.18]	[1.18, -2.35, -1.23]	[0.53, 0.24, -1.54]	[-1.52, -0.1, -2.33]	[-2.48, -1.02, 0.74]
[-1.15, -1.84, -0.98]	[0.46, 0.07, -0.88]	[0.21, -0.66, -2.23]	[1.23, -2.21, -0.81]	[0.57, -2.05, -2.5]	[2.48, 2.27, -1.4]	[-2.04, -0.95, -0.43]	[-0.6, -1.66, 1.93]	[-0.13, 0.71, -0.5]	[-1.67, -1.69, -1.31]	[0.75, -1.07, 1.55]	[0.22, -1.33, -2.08]	[0.76, -0.75, 1.18]	[0.88, -2.49, 1.99]	[0.42, 0.95, 1.89]
[-2.39, -2.31, 0.18]	[0.6, -2.28, -1.02]	[-0.99, 1.96, 0.14]	[-1.21, -1.66, -0.21]	[-1.77, 1.5, -1.05]	[0.31, 0.85, 0.1]	[-0.6, -1.27, -0.73]	[0.96, 0.45, -0.87]	[0.04, 0.31, 0.77]	[2.0, 1.72, -0.24]	[-0.94, 0.34, 2.16]	[1.84, 1.78, 0.12]	[0.12, -2.08, 0.02]	[1.08, 1.29, 1.71]	[0.7, 0.4, 2.48]
[1.37, -1.74, -0.23]	[2.48, -0.5, -1.11]	[-1.63, -0.25, -0.5]	[1.62, -1.73, -1.93]	[-0.4, 2.07, -0.92]	[-2.41, -1.5, -2.5]	[-1.25, -1.4, 0.67]	[0.95, 2.41, -1.68]	[-2.01, 1.49, -1.39]	[1.01, -0.38, 1.08]	[1.88, 1.12, 0.95]	[-2.45, 1.94, -1.57]	[1.8, 0.74, -2.43]	[0.93, -1.41, 2.35]	[-0.2, 1.43, 0.17]
[-1.17, 0.6, 1.08]	[-1.5, 1.83, 1.24]	[-1.91, 1.4, 1.93]	[-2.15, 1.79, -2.01]	[-2.2, -1.69, -2.45]	[1.97, -1.14, -0.32]	[-2.25, 1.28, -1.95]	[1.31, -2.48, -2.45]	[-0.99, -1.05, 0.25]	[0.68, -0.32, 0.09]	[-0.01, -0.85, 1.04]	[-2.14, 1.98, 2.13]	[-2.4, -1.66, 0.87]	[-1.03, 2.42, -0.86]	[2.09, -0.21, 1.77]
[-2.39, -1.32, -1.78]	[1.15, 0.71, -0.54]	[-0.36, 1.69, -0.25]	[2.03, 2.39, 1.41]	[-1.2, -1.2, -2.07]	[-0.89, -0.91, -0.47]	[1.98, -2.18, 0.82]	[0.76, 2.45, -1.39]	[0.88, -1.74, 1.45]	[-1.82, 0.95, -2.44]	[0.73, -1.44, -0.35]	[1.21, 0.19, 0.7]	[1.03, -1.16, 0.84]	[-1.06, -1.13, 1.96]	[1.71, -2.37, 0.21]
[1.35, -2.01, -1.29]	[-2.28, -1.49, -0.25]	[0.85, -0.3, 0.65]	[-1.42, -2.44, -2.41]	[-0.68, 0.49, 2.36]	[1.15, 2.13, 1.25]	[2.33, -1.45, 0.46]	[0.59, -0.29, -0.19]	[0.95, -0.25, 0.23]	[0.14, -0.21, 1.97]	[-0.98, 1.26, 1.19]	[1.7, 1.76, -0.06]	[-0.34, -0.77, 0.82]	[1.64, -2.05, 2.3]	[1.55, 1.28, 0.44]
[2.02, 1.06, -2.14]	[1.58, -1.72, 0.06]	[0.62, -1.24, 0.95]	[1.32, -2.32, -1.07]	[-0.29, -1.03, -0.11]	[0.57, -0.22, 2.47]	[1.51, -0.12, -0.08]	[0.67, -0.83, 1.79]	[-0.59, 0.9, -0.73]	[-1.94, -0.82, -1.78]	[2.21, -0.07, 2.41]	[-0.51, 1.13, 0.05]	[2.5, 0.3, 2.34]	[-0.3, 2.34, 0.55]	[-0.65, 1.75, -1.51]
