[2.39, 0.89, -2.39]	[0.6, 0.52, -0.62]	[-2.45, 1.83, 2.11]	[2.32, -1.84, 0.88]	[-1.38, 2.17, -1.78]	[-1.78, -1.92, -0.55]	[-0.89, -2.38, 0.01]	[1.96, 1.0, 2.36]	[0.76, -0.44, 1.53]	[-0.15, -2.44, -2.09]	[0.37, -2.13, -0.13]	[0.28, 2.49, -1.58]	[-0.33, -1.95, 0.5]	[-2.32, 2.37, -0.32]	[-1.87, -0.46, 2.31]
[0.45, -1.94, 1.87]	[1.93, -0.09, 0.62]	[-0.47, 0.79, 0.16]	[-0.02, -0.55, -0.99]	[-1.69, 1.75, 2.3]	[1.21, 1.49, -0.91]	[-0.01, -2.18, 0.11]	[2.39, -1.89, 1.36]	[0.02, 1.18, 1.59]	[1.02, 1.55, 1.21]	[-1.12, 1.19, 0.47]	[0.28, -1.32, 1.43]	[-1.53, 1.8, -2.14]	[-1.29, -0.14, 1.75]	[1.38, 1.1, -2.42]
[-0.39, 1.67, 2.4]	[-1.11, -1.16, -0.75]	[-0.44, 1.55, -0.1]	[0.07, 0.17, -2.36]	[0.8, -0.27, -1.03]	[-0.89, 1.68, 0.85]	[2.33, 2.24, -0.2]	[2.49, -1.5, -2.16]	[1.51, 2.06, -1.99]	[-1.19, 1.46, 1.66]	[1.67, 0.82, -0.42]	[0.61, 1.47, 1.09]	[2.46, -0.94, 0.2]	[0.85, 1.94, -0.48]	[0.01, 1.39, 0.56]
[1.1, -2.09, -1.09]	[0.73, -0.78, -1.9]	[-0.4, -0.27, -0.06]	[2.5, 0.02, 1.02]	[1.17, -1.48, 0.58]	[-0.74, 0.68, -0.62]	[2.07, -0.62, -2.01]	[2.15, 1.69, 2.43]	[0.57, 0.57, 0.03]	[-1.11, 2.02, 0.86]	[-0.16, -1.28, 0.19]	[-0.7, -1.16, -1.15]	[1.91, -0.08, 1.19]	[-0.87, 1.45, -1.99]	[1.59, 0.56, 0.15]
[1.95, 1.65, 1.96]	[0.77, -0.82, -1.44]	[-1.86, -0.78, 2.23]	[-1.11, -0.22, 1.78]	[1.1, 2.38, -1.54]	[1.75, 0.37, -0.22]	[1.55, -1.55, 0.8]	[0.63, -2.5, -1.43]	[-1.03, 1.21, -1.09]	[-0.94, 0.24, -1.17]	[1.47, 0.71, -0.75]	[-2.13, -1.32, -0.56]	[1.01, 0.55, -0.87]	[-1.4, 0.08, 1.63]	[0.27, -1.18, -0.31]
[-1.8, -2.3, -1.07]	[-2.37, -0.53, -0.27]	[1.21, -1.24, -1.63]	[-0.92, 2.15, -0.02]	[1.95, 0.88, -1.54]	[-1.3, 2.05, 1.21]	[2.29, -1.61, -1.23]	[1.16, 1.04, 1.8]	[0.28, -0.78, 0.31]	[0.02, 0.45, -0.25]	[-0.14, -0.67, -1.05]	[-1.49, 1.47, 1.69]	[-0.61, 1.89, -1.96]	[-0.36, 0.37, 2.07]	[-1.46, -0.54, 0.4]
[2.11, -2.47, 2.06]	[-1.27, -0.62, 0.94]	[-1.4, 1.58, -1.84]	[-0.13, 1.83, 2.47]	[-1.58, -0.09, 0.99]	[-0.28, 1.29, -0.31]	[-2.19, 0.76, 1.43]	[-1.44, -1.59, 1.09]	[1.44, -1.42, 1.06]	[-0.96, -1.63, -2.34]	[-2.2, -1.03, -1.26]	[-1.58, 2.43, -0.34]	[2.24, -0.21, 0.88]	[1.74, 2.48, -0.26]	[1.28, -0.29, 1.16]
[1.94, 0.51, 1.13]	[-2.34, -1.06, 1.11]	[-1.97, 1.4, -2.44]	[-1.89, -1.65, -0.97]	[1.82, 0.21, 0.12]	[-0.05, -2.48, 0.85]	[1.16, -2.4, 0.77]	[-0.54, 2.2, -0.33]	[1.16, -1.91, -1.16]	[0.76, -0.28, -2.07]	[0.59, -1.23, 1.72]	[-1.6, -2.38, 2.22]	[-1.15, -0.25, -0.63]	[1.03, 1.21, -1.24]	[-0.24, -0.53, -0.27]
[-2.16, -0.05, 1.88]	[1.36, 1.41, -0.65]	[1.55, -0.84, 1.67]	[-1.69, 1.14, 1.85]	[2.42, 2.15, -2.29]	[1.92, 0.18, -0.13]	[-2.18, -0.44, -1.08]	[0.94, 0.71, -1.12]	[-0.9, -1.84, -1.41]	[2.34, 1.33, -0.38]	[1.13, -0.5, -1.81]	[0.23, 0.94, -2.45]	[0.72, 1.89, -1.24]	[2.28, 0.03, 0.8]	[-1.2, -1.38, -0.85]
[0.14, -1.94, 2.37]	[1.53, -1.47, 1.62]	[-1.07, -2.0, 0.85]	[2.25, 1.82, 1.02]	[-1.87, 1.64, 2.0]	[2.15, -1.43, 1.66]	[1.06, -0.43, -2.12]	[-2.24, 1.93, 0.79]	[1.52, 1.53, -1.92]	[1.52, -0.19, 0.17]	[-2.47, 0.89, 0.5]	[1.24, -1.73, 1.28]	[-1.41, 0.72, -0.32]	[-2.45, 2.45, -1.24]	[-0.1, -1.1, -1.07]
