Reflection: 1
Expansion: 1
OuterContraction: 3
InContraction: 1
Shrink: 94
K_max	Best Sigma	Accuracy
10	0.857832960517005	0.9650238473767886
20	0.857832960517005	0.9650238473767886
30	0.857832960517005	0.9650238473767886
40	0.857832960517005	0.9650238473767886
50	0.857832960517005	0.9650238473767886
60	0.857832960517005	0.9650238473767886
70	0.857832960517005	0.9650238473767886
80	0.857832960517005	0.9650238473767886
90	0.857832960517005	0.9650238473767886
100	0.857832960517005	0.9650238473767886
---------
10	0.857832960517005	0.9857142857142858
20	0.857832960517005	0.9857142857142858
30	0.857832960517005	0.9857142857142858
40	0.857832960517005	0.9857142857142858
50	0.857832960517005	0.9857142857142858
60	0.857832960517005	0.9857142857142858
70	0.857832960517005	0.9857142857142858
80	0.857832960517005	0.9857142857142858
90	0.857832960517005	0.9857142857142858
100	0.857832960517005	0.9857142857142858
