Reflection: 2
Expansion: 0
OuterContraction: 1
InContraction: 2
Shrink: 95
K_max	Best Sigma	Accuracy
10	0.8355968260837456	0.9650238473767886
20	0.8355968260837456	0.9650238473767886
30	0.8355968260837456	0.9650238473767886
40	0.8355968260837456	0.9650238473767886
50	0.8355968260837456	0.9650238473767886
60	0.8355968260837456	0.9650238473767886
70	0.8355968260837456	0.9650238473767886
80	0.8355968260837456	0.9650238473767886
90	0.8355968260837456	0.9650238473767886
100	0.8355968260837456	0.9650238473767886
---------
10	0.8355968260837456	0.9857142857142858
20	0.8355968260837456	0.9857142857142858
30	0.8355968260837456	0.9857142857142858
40	0.8355968260837456	0.9857142857142858
50	0.8355968260837456	0.9857142857142858
60	0.8355968260837456	0.9857142857142858
70	0.8355968260837456	0.9857142857142858
80	0.8355968260837456	0.9857142857142858
90	0.8355968260837456	0.9857142857142858
100	0.8355968260837456	0.9857142857142858
