[-2.23, -0.8, 0.99]	[-0.32, 2.03, 0.75]	[0.57, -2.05, 1.94]	[1.94, -1.27, 0.09]	[-1.08, 0.89, 0.67]	[-1.43, 0.96, 1.73]	[1.74, 2.05, -0.92]	[0.87, 0.98, -2.12]	[0.18, -1.16, -0.55]
[-1.72, -1.12, -1.7]	[1.59, -1.17, 1.54]	[1.35, -1.21, 2.38]	[0.76, -1.92, -1.24]	[-2.03, -0.87, -1.7]	[-2.5, -1.76, 0.25]	[-0.33, -0.7, 1.42]	[1.0, 2.0, -2.47]	[-2.31, 0.16, -1.45]
[-2.43, 0.22, -1.61]	[-2.39, -0.98, 1.14]	[-0.95, -2.1, 2.36]	[-1.94, 0.6, 1.56]	[-0.91, 0.35, 2.15]	[-2.48, -1.55, 2.34]	[0.49, -2.12, 1.44]	[-2.39, -1.79, -0.93]	[-0.52, 0.32, -2.21]
[-2.13, 1.49, -0.03]	[-0.94, -2.33, 2.01]	[2.46, -0.16, 0.59]	[-2.37, -0.97, 1.78]	[-1.63, -0.04, 2.39]	[-0.82, 0.92, -1.72]	[-2.03, 1.79, -1.81]	[1.67, -0.73, -1.13]	[-0.44, -1.77, 1.31]
[1.89, 0.52, 1.86]	[1.57, 0.67, -2.41]	[-1.97, -1.75, -2.02]	[1.02, 2.31, -0.11]	[-1.0, -0.42, -0.74]	[0.68, 1.08, 0.57]	[-0.81, -0.68, 2.44]	[1.12, -1.48, 2.24]	[-0.7, -1.61, 0.34]
[1.97, -2.18, -0.4]	[1.44, -1.58, -1.15]	[-1.79, 1.51, 2.36]	[0.88, -0.94, 1.67]	[1.77, 0.57, -1.76]	[-0.4, 2.11, 2.34]	[2.33, -1.25, -1.62]	[-2.45, 1.3, 1.11]	[-1.15, -1.72, -1.69]
[-1.91, 1.85, -1.57]	[-0.46, 2.4, -1.44]	[-2.08, -1.97, 1.76]	[-0.04, 1.91, -1.34]	[2.5, -0.39, -2.37]	[2.32, 0.31, -2.15]	[0.21, -0.84, -1.02]	[-1.46, -2.12, -0.98]	[-0.16, 0.28, 0.1]
[0.96, -1.85, 1.16]	[-1.28, 1.54, 2.17]	[1.85, 1.45, -0.42]	[0.16, 2.25, 1.13]	[0.41, -1.16, -2.23]	[1.84, 0.12, 1.7]	[-0.79, -2.38, 1.0]	[0.92, -1.68, 0.74]	[-0.23, 2.02, 1.14]
[0.23, 1.35, 1.21]	[-1.65, 1.52, -2.09]	[1.63, -0.45, -0.83]	[1.4, 2.22, -0.58]	[-0.28, 1.34, 1.99]	[-2.23, 1.11, 0.07]	[1.76, -0.18, 2.16]	[-0.36, 1.66, -1.29]	[0.91, -0.51, -0.79]
[-1.31, 0.41, 1.65]	[0.89, -0.93, -1.96]	[2.18, 0.81, 1.44]	[1.93, 0.88, -1.68]	[1.68, 0.92, -2.44]	[-1.41, -0.55, -1.18]	[1.31, -1.6, 1.95]	[-2.19, 1.26, -1.56]	[-1.18, 0.71, -2.15]
