[-1.52, 1.59, -2.09]	[-0.78, 0.65, 0.2]	[0.54, -0.54, -0.46]	[-1.77, 1.62, 0.87]	[0.56, 0.54, -1.36]	[2.0, 1.55, -1.63]	[0.29, 0.44, 2.21]	[1.2, 1.07, 2.35]	[-2.33, 0.23, -1.16]
[-2.33, 1.59, 1.36]	[-0.86, 0.06, 1.21]	[1.89, -1.4, 0.54]	[-0.9, 1.48, -0.93]	[1.82, 1.95, -0.66]	[2.09, -0.25, 1.12]	[0.68, 2.18, 2.35]	[0.76, 2.46, 0.34]	[1.65, 1.88, -1.97]
[-1.01, 2.32, 1.97]	[0.79, 0.87, -0.41]	[0.21, -1.11, -2.14]	[1.59, 1.13, 2.36]	[-0.13, 1.44, -1.03]	[-0.1, -1.25, 2.29]	[-1.97, -1.07, 1.49]	[-0.23, 1.27, 0.7]	[2.0, -0.72, 0.31]
[-1.24, -1.44, 1.17]	[-1.43, 0.87, -0.88]	[-0.47, -2.12, 1.85]	[1.02, 1.71, 0.3]	[0.2, -0.57, 1.33]	[-0.22, 1.91, -2.45]	[-2.09, 2.16, -1.04]	[1.57, 0.57, -2.42]	[-1.0, 1.82, -0.8]
[1.7, -0.85, -1.19]	[-0.91, -1.4, 1.53]	[-1.05, -0.38, 1.57]	[-1.57, -1.78, -1.63]	[-0.25, -2.0, 1.32]	[1.6, 0.95, 1.3]	[-1.99, 0.32, 0.09]	[-2.39, -2.31, -1.05]	[-1.84, -1.33, -2.04]
[0.77, -0.93, 0.37]	[-1.02, 2.03, -1.34]	[1.1, 1.66, -0.91]	[-0.38, 0.5, 1.77]	[0.03, -0.63, -2.4]	[1.41, -2.46, -0.31]	[-0.83, -2.17, 0.2]	[2.23, -2.31, 0.09]	[0.82, -0.92, 0.95]
[-1.89, -2.12, -1.06]	[0.35, 0.89, 0.49]	[-2.47, 0.11, 0.56]	[-0.87, 1.27, -2.4]	[-0.49, -1.51, 0.6]	[-2.07, 0.0, 0.44]	[-1.09, 2.43, -2.3]	[0.05, 2.32, -2.29]	[1.93, -0.23, 2.44]
[-0.93, -2.09, -1.95]	[-2.05, 1.78, -1.14]	[1.43, -2.18, -1.13]	[-1.68, -0.68, 0.82]	[-0.47, -2.48, 1.42]	[-2.31, -1.11, -1.14]	[-0.82, -1.09, 0.01]	[-1.09, -1.62, 1.56]	[0.99, -1.44, -1.01]
[-1.22, 1.3, -0.79]	[1.13, -1.24, 0.2]	[-1.53, -2.13, 0.61]	[-1.27, 2.12, 1.3]	[1.86, 1.49, -2.34]	[-1.98, 0.27, -0.47]	[-0.19, -0.14, -0.36]	[2.09, -2.06, 0.31]	[0.59, 1.36, 2.48]
[1.49, 0.67, 0.21]	[1.45, -0.88, 0.68]	[-1.55, 0.19, -0.36]	[0.99, 1.59, -1.87]	[1.44, 2.02, -2.14]	[1.82, 0.4, -0.09]	[-0.23, -2.3, -1.37]	[1.04, 2.29, 0.88]	[1.33, 0.0, 0.58]
