[-0.59, 0.12, 2.03]	[2.14, 2.46, 0.83]	[2.34, -0.96, -2.1]	[-1.62, 2.41, -0.13]	[0.52, 0.74, 1.52]	[1.76, 0.49, 1.43]	[1.66, -2.33, -0.79]
[-0.34, -1.01, -2.5]	[1.18, 2.1, 2.01]	[-2.39, -2.22, 1.18]	[0.05, 0.94, -1.73]	[2.26, 0.44, -0.69]	[0.15, 0.22, 0.13]	[1.49, 1.29, -0.69]
[2.47, 0.91, 0.15]	[1.44, -1.67, 0.11]	[-1.26, -0.4, 0.43]	[-0.3, -0.01, -1.26]	[-2.29, -1.02, 0.98]	[2.05, -0.58, -0.94]	[0.36, 2.19, -1.85]
[-0.08, 0.34, 0.9]	[-2.47, 1.42, -1.13]	[0.36, -2.21, -2.05]	[1.41, 2.15, -1.85]	[2.28, -0.92, -0.42]	[-0.37, -0.41, 1.35]	[0.24, 0.3, -1.6]
[-0.05, 0.01, -1.29]	[-2.5, -0.05, 1.69]	[0.08, 2.39, -1.5]	[1.1, -0.6, -0.95]	[-0.65, -0.76, 1.87]	[1.54, 1.54, -1.36]	[1.05, 0.32, -2.39]
[-1.23, 2.02, 0.32]	[1.78, 0.57, -0.91]	[-1.17, 1.75, -2.06]	[-1.13, 0.92, -1.1]	[-0.37, -2.13, -0.62]	[0.5, 1.41, 2.22]	[0.39, -1.02, 0.32]
[-2.09, -1.73, 2.45]	[0.45, 1.44, 0.43]	[2.37, 2.3, 2.33]	[0.2, -1.85, 0.09]	[0.38, -0.73, 0.27]	[-1.34, 1.01, 2.17]	[-0.04, 0.65, 0.69]
[2.39, -0.26, 1.15]	[-0.04, 0.37, -1.48]	[1.48, 2.23, -0.68]	[1.64, -1.44, 1.27]	[-1.14, -1.42, 2.1]	[1.07, -0.99, -2.04]	[-0.12, -1.13, -0.73]
[0.93, 0.41, 1.17]	[-0.48, -1.58, -0.03]	[2.25, 2.45, -0.89]	[1.88, -2.09, 2.45]	[0.08, 2.44, 0.66]	[0.15, -0.83, -0.1]	[0.27, -1.31, 0.31]
[-1.21, -0.44, -2.43]	[2.07, -2.4, -1.87]	[1.76, -2.31, -0.67]	[-2.3, -2.2, 0.06]	[0.94, -1.79, 0.55]	[0.18, 2.29, 0.89]	[-0.59, 1.34, -0.29]
