[0.3, 2.04, -0.81]	[-0.1, 2.33, 1.35]	[-1.56, -1.28, 2.31]	[-2.07, -0.1, 1.02]	[-1.9, 1.93, -0.54]	[1.35, 1.83, -2.23]	[0.12, -0.04, -2.28]	[0.36, 1.92, -2.2]	[1.36, 1.45, -0.68]	[1.79, -0.7, 0.6]
[0.51, -1.13, 2.11]	[0.18, -2.06, -1.88]	[-2.44, -1.85, -0.94]	[0.66, 1.24, -2.17]	[-1.58, -0.05, 0.9]	[-2.47, -0.38, -1.11]	[2.16, -0.11, -2.03]	[-0.06, 2.16, 0.88]	[0.05, -0.93, 1.1]	[-1.63, -0.6, -1.68]
[-2.23, 1.08, 2.38]	[-0.69, 1.47, 1.74]	[1.17, -0.52, 0.03]	[2.18, -0.97, -1.62]	[2.03, 2.29, -1.47]	[-2.47, -0.6, -0.09]	[-0.81, 0.45, -0.11]	[2.36, -0.08, -1.36]	[-0.35, 1.96, -1.42]	[1.33, -0.45, -1.27]
[0.25, 0.25, 0.29]	[-0.71, -2.09, 1.08]	[-1.61, -0.83, -2.36]	[-1.6, -1.57, -2.4]	[0.45, -0.63, -1.62]	[-2.08, 1.37, 1.76]	[-0.86, -1.19, -0.7]	[-0.07, -2.49, 2.0]	[-1.81, 0.11, 0.47]	[-2.31, -1.3, 1.91]
[1.02, 1.57, -0.04]	[-0.04, 2.18, 0.41]	[1.03, -1.96, 1.65]	[0.58, -2.47, -2.4]	[0.58, -1.2, -2.19]	[-2.31, 0.28, -0.61]	[-2.45, 1.9, 0.0]	[-0.09, 1.12, -0.34]	[1.86, -0.29, 1.93]	[0.12, 1.19, -2.45]
[1.24, -1.66, 1.45]	[1.58, -0.22, 1.68]	[-2.01, -0.05, 1.09]	[2.43, 2.3, -2.29]	[1.09, 0.14, 0.08]	[1.61, 2.35, -1.24]	[1.79, 1.79, 1.28]	[-0.74, 2.07, -2.14]	[2.39, -0.46, -0.19]	[-0.09, 0.43, 0.99]
[-0.14, -1.4, 0.95]	[2.36, 1.69, 1.39]	[-0.67, -1.31, -0.07]	[-1.51, 0.63, 1.74]	[-1.53, -0.47, -0.84]	[-1.57, -1.4, 1.14]	[2.08, -0.34, -0.9]	[1.68, -2.32, 0.75]	[-2.08, -2.02, -2.37]	[-2.15, -0.03, 1.75]
[-1.8, 1.04, -0.77]	[1.5, 0.31, -1.54]	[1.6, 0.42, 1.37]	[-0.96, -2.15, 0.03]	[0.56, 1.99, 0.29]	[1.38, -2.42, 0.94]	[1.95, 0.63, -1.45]	[-0.94, -1.81, 0.39]	[-2.37, -2.02, 0.86]	[1.52, 0.33, -0.43]
[0.14, 0.59, -0.34]	[-2.12, -2.45, -2.42]	[-1.88, 1.55, -1.14]	[-1.97, -1.13, -0.08]	[-2.24, -2.13, -0.2]	[1.98, -1.59, 0.6]	[-1.13, -1.79, 2.46]	[-1.85, -0.77, 1.92]	[1.73, 0.03, -1.97]	[-1.07, -0.14, -0.54]
[2.23, 1.29, 0.23]	[1.1, -2.2, -0.07]	[-1.6, -1.29, 1.79]	[-0.82, -0.81, 2.38]	[2.18, 1.21, -1.35]	[1.8, -1.59, -1.11]	[1.7, 1.56, -0.27]	[-1.19, -1.38, 0.03]	[0.25, -0.48, 0.71]	[0.14, -2.46, -0.6]
