[2.34, -0.01, -0.28]	[1.78, 0.39, 1.56]	[-0.03, 1.82, 1.84]	[-1.89, -0.4, -0.64]	[-2.48, 1.86, -0.17]	[1.81, 0.23, 0.28]	[0.5, -0.21, -0.48]	[-0.64, 2.05, -2.12]	[-1.44, -1.06, -1.86]	[2.38, 2.38, -0.64]
[2.1, 2.35, 0.28]	[0.88, 0.06, 0.23]	[1.84, -2.27, 1.5]	[-2.21, 2.23, 2.04]	[1.48, -2.12, -0.59]	[-0.99, 2.42, 0.66]	[-0.27, 2.01, 1.36]	[0.57, 1.91, -0.72]	[-1.78, 2.32, -1.34]	[-0.22, 0.85, -2.45]
[2.34, 1.4, 0.27]	[1.48, -2.14, -1.91]	[-1.18, -0.01, -0.97]	[-2.42, -0.53, 0.6]	[-2.09, -1.93, -0.63]	[2.29, -0.78, -0.19]	[1.63, -1.32, -0.4]	[2.03, 1.44, 2.34]	[0.64, 2.31, 0.1]	[0.56, 2.41, 0.57]
[-1.11, 2.01, -2.19]	[-2.07, -1.01, 1.6]	[0.33, -0.65, -1.52]	[-1.62, 1.66, 0.62]	[1.41, -1.56, -0.56]	[0.93, -0.81, -1.27]	[0.69, 1.9, 2.07]	[-0.4, 0.25, -1.5]	[-0.67, 0.7, -2.39]	[-1.27, -0.59, -1.58]
[2.48, -2.19, -0.33]	[-1.6, 2.31, -2.4]	[-0.34, -1.93, -2.21]	[-0.97, -1.95, -1.35]	[0.94, 1.56, 1.61]	[2.02, 0.0, -0.65]	[2.29, 1.58, -1.13]	[1.46, -1.68, -0.03]	[-0.8, -0.09, 1.85]	[-1.43, -0.59, -0.6]
[2.28, -1.22, -1.75]	[-0.83, 0.18, 1.32]	[-0.94, 1.82, 2.05]	[2.46, 0.98, -1.33]	[2.22, -1.21, 0.97]	[0.93, 1.32, 2.42]	[-1.12, 0.99, 1.78]	[2.26, -2.07, 0.09]	[-1.88, -0.21, 0.54]	[-1.73, -0.23, 0.21]
[2.21, 0.22, 2.43]	[0.35, 2.07, -0.86]	[2.05, 0.37, -2.01]	[0.73, -1.24, -0.85]	[0.09, 1.29, 2.37]	[0.22, -0.24, 2.19]	[-0.82, -1.86, -0.4]	[1.96, -1.79, 0.0]	[-2.23, -0.86, 2.49]	[-0.88, 1.27, -1.08]
[0.07, 0.45, -0.27]	[-1.25, -1.81, -0.87]	[0.32, -1.28, 0.74]	[0.74, -0.67, 2.25]	[-0.92, 1.42, 1.95]	[-1.32, -0.14, -0.73]	[1.67, -0.13, 1.51]	[-1.75, 1.04, 0.28]	[-1.48, -0.53, 0.82]	[-1.76, 1.84, 1.76]
[-1.88, -1.43, -0.72]	[2.42, -0.29, 1.78]	[0.3, 0.05, -1.85]	[1.97, -1.35, 1.49]	[-1.42, -1.44, 0.42]	[1.08, 1.45, -1.05]	[1.77, -0.31, -1.1]	[-1.2, -1.27, -1.11]	[0.81, 2.19, 1.52]	[0.27, 0.26, 0.81]
[1.84, 1.48, 1.76]	[-1.32, 0.29, 1.76]	[-2.01, -1.4, -0.35]	[-0.7, -0.58, 1.22]	[0.18, 0.59, 0.58]	[0.11, 0.22, -1.87]	[2.36, -0.73, 2.38]	[1.2, 0.67, -0.03]	[-1.77, -1.04, -2.46]	[2.48, 1.01, -1.95]
