K_max	Best Sigma	Accuracy
10	0.8675761402407163	0.9618441971383148
20	0.8675761402407163	0.9618441971383148
30	0.8675761402407163	0.9618441971383148
40	0.8675761402407163	0.9618441971383148
50	0.8675761402407163	0.9618441971383148
60	0.8675761402407163	0.9618441971383148
70	0.8675761402407163	0.9618441971383148
80	0.8675761402407163	0.9618441971383148
90	0.8675761402407163	0.9618441971383148
100	0.8675761402407163	0.9618441971383148
---------
10	0.8675761402407163	0.9857142857142858
20	0.8675761402407163	0.9857142857142858
30	0.8675761402407163	0.9857142857142858
40	0.8675761402407163	0.9857142857142858
50	0.8675761402407163	0.9857142857142858
60	0.8675761402407163	0.9857142857142858
70	0.8675761402407163	0.9857142857142858
80	0.8675761402407163	0.9857142857142858
90	0.8675761402407163	0.9857142857142858
100	0.8675761402407163	0.9857142857142858
