K_max	Best Sigma	Accuracy
10	1.0592310248269659	0.9602543720190779
20	0.8602274751883131	0.9618441971383148
30	0.8602274751883131	0.9618441971383148
40	0.8602274751883131	0.9618441971383148
50	0.8602274751883131	0.9618441971383148
60	0.8602274751883131	0.9618441971383148
70	0.9719801594951304	0.9634340222575517
80	0.9719801594951304	0.9634340222575517
90	0.9719801594951304	0.9634340222575517
100	0.9719801594951304	0.9634340222575517
---------
10	1.0592310248269659	0.9857142857142858
20	0.8602274751883131	0.9857142857142858
30	0.8602274751883131	0.9857142857142858
40	0.8602274751883131	0.9857142857142858
50	0.8602274751883131	0.9857142857142858
60	0.8602274751883131	0.9857142857142858
70	0.9719801594951304	0.9857142857142858
80	0.9719801594951304	0.9857142857142858
90	0.9719801594951304	0.9857142857142858
100	0.9719801594951304	0.9857142857142858
