K_max	Best Sigma	Accuracy
10	0.8853378462043262	0.9602543720190779
20	1.0469431534723612	0.9618441971383148
30	1.0469431534723612	0.9618441971383148
40	0.9784328478676814	0.9634340222575517
50	0.9784328478676814	0.9634340222575517
60	0.9784328478676814	0.9634340222575517
70	0.9784328478676814	0.9634340222575517
80	0.9784328478676814	0.9634340222575517
90	0.9784328478676814	0.9634340222575517
100	0.9784328478676814	0.9634340222575517
---------
10	0.8853378462043262	0.9857142857142858
20	1.0469431534723612	0.9857142857142858
30	1.0469431534723612	0.9857142857142858
40	0.9784328478676814	0.9857142857142858
50	0.9784328478676814	0.9857142857142858
60	0.9784328478676814	0.9857142857142858
70	0.9784328478676814	0.9857142857142858
80	0.9784328478676814	0.9857142857142858
90	0.9784328478676814	0.9857142857142858
100	0.9784328478676814	0.9857142857142858
