K_max	Best Sigma	Accuracy
10	0.7071810152079078	0.9554848966613673
20	0.8091129772639118	0.9618441971383148
30	0.8091129772639118	0.9618441971383148
40	0.8091129772639118	0.9618441971383148
50	0.9683996711243914	0.9634340222575517
60	0.9683996711243914	0.9634340222575517
70	0.9683996711243914	0.9634340222575517
80	0.9683996711243914	0.9634340222575517
90	0.9683996711243914	0.9634340222575517
100	0.9683996711243914	0.9634340222575517
---------
10	0.7071810152079078	0.9857142857142858
20	0.8091129772639118	0.9857142857142858
30	0.8091129772639118	0.9857142857142858
40	0.8091129772639118	0.9857142857142858
50	0.9683996711243914	0.9857142857142858
60	0.9683996711243914	0.9857142857142858
70	0.9683996711243914	0.9857142857142858
80	0.9683996711243914	0.9857142857142858
90	0.9683996711243914	0.9857142857142858
100	0.9683996711243914	0.9857142857142858
