K_max	Best Sigma	Accuracy
10	0.8100841121907312	0.9666136724960255
20	0.8748661850349945	0.9682034976152624
30	0.8748661850349945	0.9682034976152624
40	0.8748661850349945	0.9682034976152624
50	0.8748661850349945	0.9682034976152624
60	0.8748661850349945	0.9682034976152624
70	0.8748661850349945	0.9682034976152624
80	0.8748661850349945	0.9682034976152624
90	0.9345736530958139	0.9697933227344993
100	0.9345736530958139	0.9697933227344993
---------
10	0.8100841121907312	0.9571428571428572
20	0.8748661850349945	0.9428571428571428
30	0.8748661850349945	0.9428571428571428
40	0.8748661850349945	0.9428571428571428
50	0.8748661850349945	0.9428571428571428
60	0.8748661850349945	0.9428571428571428
70	0.8748661850349945	0.9428571428571428
80	0.8748661850349945	0.9428571428571428
90	0.9345736530958139	0.9428571428571428
100	0.9345736530958139	0.9428571428571428
