K_max	Best Sigma	Accuracy
10	0.7532379463626591	0.958664546899841
20	0.8082483638083797	0.9602543720190779
30	0.8683171547252495	0.9650238473767886
40	0.8683171547252495	0.9650238473767886
50	0.8683171547252495	0.9650238473767886
60	0.8683171547252495	0.9650238473767886
70	0.8683171547252495	0.9650238473767886
80	0.8683171547252495	0.9650238473767886
90	0.8683171547252495	0.9650238473767886
100	0.8683171547252495	0.9650238473767886
---------
10	0.7532379463626591	0.9857142857142858
20	0.8082483638083797	0.9857142857142858
30	0.8683171547252495	0.9857142857142858
40	0.8683171547252495	0.9857142857142858
50	0.8683171547252495	0.9857142857142858
60	0.8683171547252495	0.9857142857142858
70	0.8683171547252495	0.9857142857142858
80	0.8683171547252495	0.9857142857142858
90	0.8683171547252495	0.9857142857142858
100	0.8683171547252495	0.9857142857142858
