[-1.75, 2.18, -0.12]	[-0.26, 0.65, -2.23]	[-0.09, 1.24, 0.99]	[2.2, -2.35, 1.58]	[-1.31, 0.15, -2.48]	[2.41, 0.93, 1.49]	[1.84, 0.13, -0.29]	[-0.23, -2.5, 2.03]	[1.15, -1.06, 1.66]	[-1.43, -0.92, 1.99]
[-0.33, -1.36, 0.12]	[-0.61, 0.54, 2.26]	[-1.65, -0.09, -2.36]	[-1.28, -1.44, -0.29]	[-2.18, 1.43, 1.98]	[0.84, 1.05, 1.65]	[1.39, 1.08, -2.12]	[0.47, -2.24, 0.75]	[0.33, 1.87, 1.02]	[-0.66, -1.86, -0.7]
[1.46, -0.01, 2.17]	[-2.2, 1.71, 1.03]	[-1.84, 1.95, 0.14]	[-2.2, 0.11, 1.18]	[0.12, 1.18, 1.12]	[0.63, 2.21, 0.93]	[1.13, -0.19, -1.0]	[1.4, -0.38, -1.05]	[-1.43, -2.17, -0.62]	[2.17, 0.96, 0.93]
[1.48, -0.85, -2.38]	[0.07, -1.64, 2.49]	[-0.2, 2.11, -0.87]	[2.13, -0.01, -0.45]	[2.07, -0.23, -1.77]	[-1.38, -0.84, 0.71]	[-2.35, -1.14, 1.66]	[-0.64, 2.3, 1.85]	[0.43, 1.74, -2.07]	[2.38, -0.05, 1.74]
[1.48, 1.74, 0.9]	[-1.96, 0.47, 0.06]	[1.25, -0.65, 1.19]	[-2.13, 1.03, 1.68]	[-0.16, -2.35, 0.28]	[0.87, -1.63, 0.5]	[0.84, -1.74, -1.44]	[-0.63, 1.27, -0.15]	[1.5, -1.08, 1.59]	[0.54, -0.41, -0.83]
[-1.08, -0.51, -0.6]	[-0.1, 0.57, 0.86]	[-1.47, -0.43, 1.19]	[0.08, -1.76, -0.14]	[-2.27, -2.49, 1.38]	[-1.17, -0.71, 1.37]	[1.2, -0.1, -2.16]	[1.01, 0.84, -2.12]	[0.37, 0.99, -1.25]	[-0.24, 1.26, -0.22]
[-0.9, 0.82, 2.07]	[-1.15, -0.99, 2.36]	[-0.97, -0.77, -1.41]	[1.55, 1.35, -0.73]	[-1.41, 0.33, -0.13]	[-1.92, 0.79, 2.18]	[-0.78, 0.43, -0.73]	[-1.0, -1.61, -1.13]	[2.29, 1.9, 2.0]	[-2.13, 1.7, 2.41]
[-2.36, 2.38, 0.18]	[-1.04, 0.98, -0.76]	[0.77, 2.38, -0.7]	[-2.44, -1.01, -0.04]	[-1.58, 1.59, 1.56]	[0.43, -1.55, 2.3]	[1.96, 0.05, 0.92]	[-1.99, -1.49, 0.4]	[-0.24, 0.03, -2.33]	[-1.43, 1.8, 1.53]
[-1.02, 1.49, -0.78]	[2.38, 2.14, 2.43]	[2.33, -1.36, -1.8]	[-1.15, -1.23, 1.15]	[-1.67, -1.07, 2.36]	[2.26, 0.72, -1.05]	[-0.87, 0.03, 1.65]	[0.01, -2.29, 1.37]	[-1.87, 0.9, 0.88]	[-0.91, -2.47, 1.09]
[-0.34, 2.47, -0.05]	[-1.34, 1.06, 0.95]	[-0.58, 2.14, 0.09]	[2.17, -0.23, -2.22]	[0.83, 2.16, 1.89]	[0.7, 1.23, 2.23]	[-1.06, -0.66, 0.12]	[2.22, -0.94, 0.3]	[1.29, -1.79, -0.33]	[-2.07, -1.0, 1.28]
