[0.26, -2.13, 2.39]	[-0.75, -1.92, 2.31]	[-1.42, -1.1, -0.84]	[-0.81, -0.46, 2.4]	[-1.38, -2.25, -1.94]	[0.05, 0.91, 0.25]	[0.05, -0.11, 2.01]	[-1.78, 0.85, 1.81]	[1.32, -0.56, 2.45]	[-1.86, 0.46, -1.74]
[-0.35, -0.08, 1.02]	[0.7, 0.3, 1.04]	[-2.12, -1.53, -0.82]	[-0.35, -1.39, 2.1]	[-0.25, -1.51, 1.42]	[0.46, -0.71, 1.98]	[-0.73, -0.06, -2.02]	[-1.26, -0.65, 2.49]	[-1.23, -0.69, 1.88]	[-1.05, 1.99, 1.87]
[1.65, -0.21, -0.36]	[-2.34, 0.74, 1.06]	[0.43, -0.07, -0.63]	[0.39, -1.07, 0.58]	[1.08, -1.08, 2.37]	[-0.24, -1.18, -1.86]	[-1.08, 0.08, 1.27]	[0.63, -1.07, -0.8]	[2.06, 0.59, -1.11]	[-2.33, -1.01, -0.48]
[1.56, 2.12, 1.05]	[-0.03, -0.39, 2.28]	[-2.24, 1.64, -2.28]	[-1.09, -2.0, -1.88]	[0.89, -1.9, 1.9]	[-1.06, 2.12, -2.26]	[-1.62, -2.4, -2.44]	[-1.86, 0.8, -0.84]	[1.09, 0.13, -1.38]	[-0.66, 2.41, 0.61]
[-0.08, -0.36, 1.31]	[-1.49, -1.56, 0.26]	[1.78, -0.14, -0.61]	[1.75, 0.18, -2.25]	[-1.13, 2.26, 0.35]	[2.2, 0.59, 1.24]	[0.55, -0.83, -0.96]	[1.23, 0.83, -0.85]	[2.45, -1.91, 2.28]	[-1.86, -2.11, 0.51]
[-0.64, -0.82, 0.01]	[-0.02, 1.91, -0.79]	[2.18, 0.16, 1.69]	[-1.51, 0.1, -2.36]	[-0.17, 2.07, 1.0]	[-2.49, -2.43, -1.35]	[-1.43, 0.44, -0.77]	[-2.36, 1.45, 2.3]	[-2.3, 0.2, 1.93]	[0.52, 2.13, -2.42]
[-0.13, -0.89, -1.91]	[-0.22, -0.62, 2.27]	[1.26, 2.22, -1.35]	[-0.35, -0.59, 1.06]	[-1.29, -2.09, 0.5]	[0.79, 0.37, -2.12]	[0.22, -1.48, -1.44]	[2.23, -1.69, 0.19]	[-1.98, -1.58, -0.38]	[0.33, -2.0, -1.87]
[1.89, -0.12, 0.38]	[-0.73, 2.12, 1.29]	[0.51, 0.22, 2.13]	[-1.82, -0.52, -0.46]	[1.36, -1.27, 0.83]	[0.73, 0.85, -1.47]	[0.63, -1.61, -2.19]	[1.98, 0.63, -2.47]	[1.88, -1.62, 0.81]	[2.1, 0.37, -0.41]
[-2.4, 1.93, -1.6]	[-0.22, 2.2, 0.52]	[-1.45, 1.54, -2.15]	[-1.77, 0.67, 0.42]	[2.09, 1.59, 1.14]	[-1.65, -2.12, -0.9]	[-1.65, 1.46, -0.05]	[-0.16, 1.42, 0.24]	[-1.78, -0.94, -0.19]	[-2.23, -2.38, -0.6]
[2.47, 1.52, 2.24]	[1.51, -0.96, -1.0]	[1.47, 1.9, -0.96]	[1.73, -2.02, -0.82]	[-0.27, 0.96, 0.61]	[-0.97, 1.97, -1.42]	[-1.54, 2.37, 0.36]	[1.58, -2.35, 0.03]	[-1.3, -1.8, -2.18]	[-0.46, -2.29, 0.69]
