[0.07, -1.19, -1.41]	[0.23, -1.64, 1.13]	[-0.68, -0.41, 1.25]	[-1.6, -0.26, 0.03]	[-1.85, 1.55, -0.71]	[0.96, 1.13, -0.82]	[0.03, 2.39, 2.14]	[1.86, -2.22, -0.05]	[1.23, 2.44, -0.41]	[2.24, 0.4, -0.85]
[-0.24, 1.79, -0.53]	[-1.05, -0.63, -1.66]	[-0.18, -1.05, -0.71]	[-1.47, 0.18, -0.41]	[-1.96, -1.52, 0.06]	[2.41, -0.33, -1.17]	[1.97, 1.22, -2.31]	[-0.72, 1.27, 1.28]	[2.33, 1.74, -0.86]	[1.04, -0.04, -0.9]
[1.72, 2.5, 1.75]	[-0.87, -2.03, 1.85]	[1.22, -2.32, 1.0]	[0.15, -0.75, -0.89]	[-1.39, 0.82, -2.38]	[1.74, 2.2, 1.28]	[-0.39, 2.25, -1.41]	[-1.7, 1.44, 0.06]	[1.34, -2.05, 0.84]	[-0.71, -0.85, -0.72]
[-1.69, -2.13, -2.4]	[2.15, -1.15, -1.89]	[-2.16, 0.49, -2.16]	[-2.13, -2.16, -0.6]	[-0.51, 1.04, -2.16]	[-1.59, 1.1, 1.74]	[1.55, -0.47, 1.77]	[0.03, -1.14, -1.99]	[-1.81, 0.38, -1.05]	[0.04, -1.93, -1.59]
[-0.58, -1.05, -1.14]	[-2.47, 1.53, 1.07]	[2.38, -0.46, 0.65]	[-2.18, 1.28, 2.18]	[0.55, -1.31, -0.78]	[2.33, -0.51, -1.62]	[1.17, 0.28, 0.02]	[-1.67, -2.21, -1.76]	[0.0, 1.44, 2.4]	[-0.43, -1.6, -1.45]
[2.33, 1.83, 2.07]	[-0.41, 0.16, 2.01]	[1.97, 2.14, 0.99]	[1.02, -2.17, 0.66]	[0.44, -1.51, -2.06]	[-0.34, 1.35, 2.15]	[-1.45, 1.31, -0.49]	[-1.0, -0.11, 0.65]	[-0.42, -1.43, 0.52]	[0.87, -1.59, -1.13]
[2.1, -1.93, -0.44]	[1.65, -2.03, 0.12]	[-1.38, 2.06, -1.17]	[-0.23, -1.89, -2.16]	[-0.73, 1.18, -1.24]	[-1.07, -0.19, -1.0]	[-0.7, -1.51, -1.03]	[-2.48, -0.85, -2.48]	[-0.49, -0.93, -2.25]	[-0.14, 0.32, -1.73]
[-1.34, 0.45, 0.3]	[2.47, -0.82, 1.73]	[0.75, 0.52, -0.12]	[1.27, 2.1, -1.58]	[-0.03, -1.6, -2.0]	[-1.25, 1.23, 1.28]	[1.2, -2.37, -1.58]	[-0.83, -0.21, -1.59]	[2.38, 1.9, 1.95]	[-0.85, 0.1, 2.4]
[-0.8, -1.55, -0.83]	[1.09, -2.42, -1.14]	[-1.82, -0.37, 1.27]	[-0.99, 1.09, -2.39]	[2.04, 2.32, 0.4]	[0.88, 1.21, 1.62]	[0.42, 0.03, 1.93]	[-0.37, 1.35, 1.57]	[2.39, -0.31, 2.39]	[-1.61, -0.12, 0.93]
[0.68, -2.2, 0.24]	[0.32, 0.47, 2.46]	[1.86, -0.66, -1.09]	[0.32, -0.69, -2.13]	[-1.12, 2.49, 1.98]	[0.25, 1.26, 2.32]	[0.75, 1.16, -0.35]	[1.14, 2.13, 0.65]	[2.39, 2.07, 2.23]	[0.58, -2.06, -0.87]
