[-1.95, -1.07, -1.79]	[-1.47, 1.69, -0.45]	[-2.5, 1.94, -1.37]	[-0.27, 1.2, 0.37]	[-0.2, -0.41, 1.66]	[2.26, 1.12, -1.2]	[1.42, 0.27, -0.37]	[-0.43, -2.16, -0.3]	[2.1, 1.35, 1.27]	[1.29, -0.53, 1.81]
[0.84, -0.26, -0.15]	[-0.4, -2.0, -1.5]	[-1.87, -1.83, -0.25]	[-0.58, -0.79, 2.44]	[-2.26, -0.77, -2.49]	[-2.25, 2.39, 0.7]	[-0.51, -0.45, 0.35]	[-1.62, 2.31, 0.68]	[-1.27, -1.71, -2.21]	[0.65, -1.29, 0.58]
[-1.59, -0.97, 0.93]	[0.9, 1.87, 0.37]	[0.74, -2.04, 0.66]	[2.37, 1.5, 1.13]	[-1.17, -2.3, -1.06]	[2.39, -1.7, 2.46]	[-1.52, 1.12, 0.02]	[1.03, 2.0, -0.78]	[-0.74, 2.46, 1.12]	[-1.54, -2.21, -1.77]
[-0.6, -2.5, 1.5]	[-1.77, 1.53, -0.92]	[-0.89, -2.4, 0.17]	[-1.27, -0.3, 2.2]	[2.13, 1.16, -0.59]	[-1.24, -0.1, 2.13]	[-2.33, 1.3, 0.25]	[2.41, 0.77, 0.93]	[0.55, -2.25, 1.43]	[-1.66, 2.32, -1.0]
[2.46, -2.43, -2.44]	[-1.73, -0.7, -1.9]	[1.76, -1.99, -0.55]	[1.66, -1.69, -0.36]	[0.51, -1.12, -0.45]	[-0.5, 1.28, -1.56]	[-2.01, 1.89, 1.58]	[0.83, -0.78, 1.28]	[0.31, -0.44, -0.71]	[-0.71, -2.44, -1.69]
[-2.26, 1.28, 1.58]	[-0.49, 1.07, 1.83]	[1.73, 1.17, 2.24]	[2.39, 1.71, -1.71]	[-0.17, -0.44, 2.0]	[-1.96, -2.36, 0.25]	[0.83, 2.5, -1.55]	[-2.33, 1.94, -0.06]	[1.57, -0.1, 1.53]	[-1.83, -1.12, -0.79]
[-1.02, 0.64, -2.22]	[1.6, 1.72, -1.88]	[1.31, 1.27, -1.28]	[-2.33, 1.57, -2.42]	[0.55, 1.67, -0.27]	[-1.44, 1.59, -1.28]	[-1.17, -1.52, -1.54]	[-0.76, -1.34, -1.12]	[2.2, -1.39, 1.12]	[0.13, 2.28, -0.03]
[-2.47, -1.87, -0.75]	[0.66, -1.22, 0.02]	[0.96, 2.39, -2.2]	[-0.67, -0.57, -2.35]	[-1.89, 2.1, 0.31]	[1.54, -1.9, 1.92]	[-1.93, 0.61, 0.27]	[2.27, 1.6, -1.21]	[0.66, 0.64, 2.48]	[1.96, -1.92, 1.88]
[-0.41, 1.01, 1.45]	[0.21, -2.12, 1.23]	[-1.19, 2.14, 0.36]	[1.58, -0.33, 0.84]	[-0.82, -1.82, -1.16]	[1.05, -1.02, -0.49]	[0.21, -1.57, -1.23]	[-1.74, -2.09, 1.43]	[0.57, -0.37, -2.48]	[-1.56, 0.68, 1.98]
[-0.38, 1.16, 1.43]	[1.45, -2.31, 2.14]	[-0.07, -2.19, 1.39]	[0.81, 1.26, -2.13]	[0.24, 0.35, 2.28]	[-1.56, -0.16, 2.1]	[-2.26, -1.85, -2.04]	[-0.63, -2.37, -0.27]	[1.21, -0.26, -1.45]	[-2.49, -1.3, 0.19]
