[-0.4, -0.43, 0.07]	[-1.09, -1.34, 0.84]	[0.35, 2.03, 0.01]	[0.39, 1.94, -1.47]	[-2.44, -1.8, -0.91]	[-1.46, -1.5, -1.72]	[-0.18, -1.32, -2.36]	[2.37, 2.12, -0.01]	[-0.94, -0.81, -0.21]	[0.37, -1.53, -1.58]
[0.15, 1.46, -2.24]	[1.52, 1.42, 1.82]	[2.23, 0.35, 0.32]	[-1.59, 0.13, -0.85]	[-0.54, 0.06, -0.08]	[-2.06, 1.2, -1.91]	[-0.71, -0.83, -1.48]	[1.7, -1.72, -1.04]	[1.25, 0.52, -0.55]	[-0.91, 1.0, -0.51]
[1.56, 1.68, 1.32]	[-0.56, -0.82, 1.26]	[-1.21, -1.14, 1.33]	[-1.85, -0.66, -2.44]	[-1.64, 1.26, 2.14]	[-0.55, 0.06, 1.04]	[-1.23, -1.18, -0.72]	[0.05, 2.06, 1.56]	[0.87, -1.36, -2.14]	[2.14, -1.2, 1.06]
[-0.87, -0.09, -0.24]	[-0.07, 0.54, -1.3]	[-1.36, -1.42, -2.29]	[-0.74, -1.43, 1.83]	[0.94, 1.99, -2.07]	[-0.72, -0.08, 0.79]	[1.27, -0.93, 0.84]	[-0.18, 2.4, 0.07]	[1.48, 1.5, 0.0]	[-0.69, 1.85, 0.11]
[0.05, 1.67, -1.27]	[0.23, 1.58, -2.28]	[-0.31, -1.7, 2.23]	[2.48, -1.36, 0.65]	[0.98, -0.01, -0.17]	[0.33, -1.6, 0.45]	[0.08, 0.83, 0.18]	[-1.76, 0.06, 1.29]	[2.32, 1.05, 2.35]	[0.95, -0.09, 0.48]
[0.45, -1.88, 0.3]	[-1.63, 0.4, -1.19]	[2.08, -1.23, 0.74]	[-1.8, -1.75, 1.9]	[-1.26, 1.44, -1.03]	[1.67, -0.9, -2.43]	[0.39, -2.3, 1.78]	[0.91, -2.26, -0.46]	[0.65, -1.56, -1.28]	[-1.02, 1.06, 1.87]
[-0.55, 0.06, -2.3]	[0.62, -0.85, 0.29]	[-0.53, 1.7, 1.32]	[-0.28, 1.21, 0.36]	[-1.81, 1.71, 0.68]	[0.81, 1.6, 1.66]	[-1.15, -0.8, 2.18]	[1.66, 1.07, -0.66]	[-0.75, 2.07, 0.05]	[-2.35, -1.25, -0.97]
[-1.61, -0.2, -0.46]	[2.26, -1.81, 2.32]	[1.02, 2.25, 0.57]	[-2.08, 0.0, -1.27]	[2.15, 1.91, -1.69]	[-1.04, -1.12, 0.56]	[-0.07, 0.34, -1.02]	[-1.07, -1.63, 0.48]	[-0.48, -1.54, 1.3]	[0.72, 0.13, 1.47]
[1.73, 1.57, 2.37]	[0.84, 0.04, 0.78]	[2.15, -2.5, 0.67]	[-1.64, -0.4, -0.2]	[0.52, -2.05, 0.68]	[1.04, 1.06, 0.62]	[-0.22, -1.65, 2.3]	[1.96, 0.11, 0.79]	[-0.02, -2.29, -0.16]	[-1.51, 1.77, -1.4]
[1.98, -2.47, -2.28]	[1.4, 0.85, -1.61]	[-1.81, -1.23, 2.25]	[0.64, 1.57, 1.97]	[1.36, 0.42, -1.13]	[-1.87, -1.26, -1.24]	[1.13, -0.81, 0.38]	[1.69, 0.67, 2.41]	[1.64, -1.63, -2.45]	[1.29, 1.9, -1.3]
