[1.96, 0.22, 2.11]	[2.06, -0.56, -0.57]	[1.97, 1.77, 1.68]	[-2.16, -2.09, -0.56]	[-0.21, 0.22, 1.4]	[1.15, 0.77, -1.64]	[-1.61, -0.71, 1.48]	[1.52, -2.45, 1.86]	[0.88, -1.87, -0.68]	[1.21, -1.52, 1.06]
[2.32, 0.11, 1.73]	[2.23, 1.15, 1.06]	[-0.18, -1.2, 0.65]	[0.45, -0.13, 0.09]	[-1.13, 1.97, -0.34]	[1.81, 0.57, -0.8]	[-1.58, 1.68, 1.92]	[-1.7, 1.25, 2.08]	[-1.11, -2.39, 0.06]	[-0.88, 2.26, -2.39]
[-0.3, -1.46, 1.21]	[0.91, -1.72, 0.88]	[0.1, 2.35, 0.73]	[-0.16, -0.92, 0.78]	[1.76, -1.09, -1.95]	[1.78, -1.8, -2.14]	[2.05, -2.01, -0.42]	[0.9, -2.4, -2.05]	[1.68, -0.44, 2.45]	[0.78, 1.72, 1.54]
[-0.57, -1.11, -1.76]	[0.02, -0.51, 0.21]	[0.9, -0.76, 1.03]	[1.59, -2.31, -2.2]	[1.24, -0.56, 0.69]	[0.44, 0.86, 0.04]	[-2.04, -1.65, 0.92]	[0.65, 0.58, 2.31]	[-0.76, -0.26, 1.39]	[1.77, 0.7, 1.67]
[-1.15, -2.24, 1.8]	[0.05, 1.54, 2.17]	[-0.67, 0.02, -0.57]	[0.17, -1.35, -0.93]	[-0.15, 2.3, 1.78]	[1.53, -1.07, 0.72]	[-0.99, 2.13, 0.85]	[1.46, 1.95, -1.54]	[-1.85, -0.34, 0.32]	[0.15, -2.49, 1.45]
[2.36, 1.18, -1.42]	[0.22, -0.88, 2.06]	[0.33, 0.04, 2.48]	[-0.74, -2.5, -1.06]	[2.17, 0.38, 1.86]	[-0.44, -0.87, 0.87]	[0.38, -0.81, 1.93]	[1.7, -2.41, -2.06]	[1.01, -0.25, 1.85]	[-0.66, 1.59, -1.33]
[2.01, -1.86, -1.02]	[2.44, 0.92, 0.7]	[-0.01, -0.21, -2.0]	[1.32, 0.38, -0.98]	[0.06, -2.19, -1.22]	[-0.28, 1.79, -1.87]	[1.58, 0.05, -0.74]	[-0.81, -0.44, 1.0]	[2.06, -1.46, 0.42]	[-0.62, -2.29, 2.07]
[-2.36, 0.13, -0.07]	[-2.04, -1.0, 1.82]	[0.97, 2.18, 1.88]	[-0.11, 2.23, -2.47]	[1.02, -0.18, 0.73]	[0.01, 2.37, 0.1]	[-2.11, -0.6, -2.17]	[-1.74, 0.32, -1.87]	[1.29, 2.32, 2.45]	[0.09, 2.13, 0.67]
[-1.95, 0.41, -2.14]	[0.52, -2.32, 1.16]	[2.39, -0.11, -0.51]	[0.15, 2.43, -2.31]	[0.83, 1.66, -0.77]	[0.06, 1.31, 1.7]	[-0.55, -1.05, -1.5]	[-0.33, 0.43, 2.42]	[2.08, 1.75, 0.71]	[0.93, -1.78, 1.73]
[-1.1, 1.13, 1.99]	[-1.25, -0.16, -1.36]	[1.57, 2.49, 0.61]	[-0.23, 1.88, -0.28]	[0.07, 0.75, -2.2]	[2.37, -2.27, -0.76]	[-1.36, 0.08, 2.27]	[1.04, -0.96, 0.51]	[-0.94, 1.43, -0.39]	[-2.05, -2.09, 0.21]
