K_max	Best Sigma	Accuracy
10	0.7714916413910972	0.973015873015873
20	0.7714916413910972	0.973015873015873
30	0.7714916413910972	0.973015873015873
40	0.7714916413910972	0.973015873015873
50	0.7714916413910972	0.973015873015873
60	0.7714916413910972	0.973015873015873
70	0.7714916413910972	0.973015873015873
80	0.8099873877021875	0.9746031746031746
90	0.8099873877021875	0.9746031746031746
100	0.8099873877021875	0.9746031746031746
---------
10	0.7714916413910972	0.9130434782608695
20	0.7714916413910972	0.9130434782608695
30	0.7714916413910972	0.9130434782608695
40	0.7714916413910972	0.9130434782608695
50	0.7714916413910972	0.9130434782608695
60	0.7714916413910972	0.9130434782608695
70	0.7714916413910972	0.9130434782608695
80	0.8099873877021875	0.9130434782608695
90	0.8099873877021875	0.9130434782608695
100	0.8099873877021875	0.9130434782608695
