K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8425803862991473	0.9618441971383148
10	1	2	0.9337406128348614	0.9634340222575517
10	5	1	0.9371376881616638	0.9634340222575517
10	5	2	0.6613513780645622	0.958664546899841
10	10	1	0.971904928154959	0.9634340222575517
10	10	2	4.2165368985836285	0.7281399046104928
20	1	1	0.8425803862991473	0.9618441971383148
20	1	2	0.9337406128348614	0.9634340222575517
20	5	1	0.9371376881616638	0.9634340222575517
20	5	2	0.9456877466972451	0.9634340222575517
20	10	1	0.971904928154959	0.9634340222575517
20	10	2	4.2165368985836285	0.7281399046104928
30	1	1	0.8634483398433487	0.9634340222575517
30	1	2	0.9337406128348614	0.9634340222575517
30	5	1	0.9371376881616638	0.9634340222575517
30	5	2	0.9456877466972451	0.9634340222575517
30	10	1	0.971904928154959	0.9634340222575517
30	10	2	4.2165368985836285	0.7281399046104928
40	1	1	0.8634483398433487	0.9634340222575517
40	1	2	0.9337406128348614	0.9634340222575517
40	5	1	0.9371376881616638	0.9634340222575517
40	5	2	0.9456877466972451	0.9634340222575517
40	10	1	0.971904928154959	0.9634340222575517
40	10	2	4.2165368985836285	0.7281399046104928
50	1	1	0.8634483398433487	0.9634340222575517
50	1	2	0.9337406128348614	0.9634340222575517
50	5	1	0.9371376881616638	0.9634340222575517
50	5	2	0.9456877466972451	0.9634340222575517
50	10	1	0.971904928154959	0.9634340222575517
50	10	2	3.9402989461369535	0.7519872813990461
60	1	1	0.8634483398433487	0.9634340222575517
60	1	2	0.9337406128348614	0.9634340222575517
60	5	1	0.9371376881616638	0.9634340222575517
60	5	2	0.9456877466972451	0.9634340222575517
60	10	1	0.971904928154959	0.9634340222575517
60	10	2	3.9402989461369535	0.7519872813990461
70	1	1	0.8634483398433487	0.9634340222575517
70	1	2	0.9337406128348614	0.9634340222575517
70	5	1	0.9371376881616638	0.9634340222575517
70	5	2	0.9456877466972451	0.9634340222575517
70	10	1	0.971904928154959	0.9634340222575517
70	10	2	3.9402989461369535	0.7519872813990461
80	1	1	0.8634483398433487	0.9634340222575517
80	1	2	0.9337406128348614	0.9634340222575517
80	5	1	0.9371376881616638	0.9634340222575517
80	5	2	0.9456877466972451	0.9634340222575517
80	10	1	0.971904928154959	0.9634340222575517
80	10	2	3.9402989461369535	0.7519872813990461
